document_index,document,topic,probability
74,I think the purpose of the experiment was to measure how well the average statistics student can estimate differences in the size of data from visual data sets/graphs.,topic_0,0.14560561918093334
75,I think the purpose of the experiment was to determine how the choices used when creating graphics of data affect the understanding of the data.,topic_0,0.14950496421920872
76,To identify which age groups could recognize percentage differentiation in different images and models of charts,topic_0,0.08439662903724984
77,"I think the purpose was to attempt estimating percentages in a bar graph. I also thought it was a way to see how close we can get to the right answer. I found myself making educated guesses more than probably getting the right answer, but it made me think critically. I think this was another goal as well, critically thing of the graphs we normally see.",topic_0,0.08592236855587189
78,To determine how different types of statistical charts are used and understood,topic_0,0.14126748987441348
79,To test the depth of perception of each person as they estimated the distance between the shortest set of units and the tallest set of units in the set.,topic_0,0.09433306955585544
80,"Figure out how well people can read graphics made online or if real world examples work better

 

 

 

I DONT KNOW WHERE TO PUT THE CODE SO HERE IT is 

project id 22579

complettion code is like 20 digits but the last is 22895",topic_0,0.0692400162616647
81,To determine whether people can “eyeball” the correct proportion.,topic_0,0.20148959382787693
82,To see how accurately people can determine dimensions based on different angles.,topic_0,0.19737692417582547
83,"I think the purpose of this experiment is to determine whether or not people with knowledge/experience with statistics are ""better"" at estimating ratios by observing graphs and models.",topic_0,1.0
84,To see how different students estimate reading bar graphs with no units on the side to help them figure it out.,topic_0,0.09731493127623159
85,To be able to judge and estimate the size of the the different columns an estimate how much smaller the short was was compared the bigger 100 sized one.,topic_0,0.17376162341948306
86,To figure out if college students can accurately estimate the difference between two bars.,topic_0,0.08768897042325928
87,I think it was to look at bar graphs in a way.,topic_0,1.399769158669713e-308
88,I think the purpose of the experiment was to determine how a student interprets the size of a bar within a 3D graph model.,topic_0,1.144945341625109e-308
89,I guess just to figure out how well people were at interpreting data that wasn't given to you based on what we had. Like how we were able to approximate how tall one of the towers was based on the other.,topic_0,0.0983785536139319
90,I think the purpose was to determine how people interpret different charts and different percentages in relation to each other.,topic_0,0.2975969235672037
91,To see if people understand 2D or 3D graphs better,topic_0,0.0934026313985257
92,I think that I couldn't really find a true purpose other than collecting random data. The data was from different classes so it somehow connects with that.,topic_0,0.48250533558996
93,To replicate partial results from Cleveland and Mcgill and to extend their study.,topic_0,1.0
94,see if people perceive graphs differently if online or in person. Also if 2d or 3d have effect on how it’s perceived.,topic_0,1.194620000232787e-308
95,"The experiment aimed to see how well people can compare bar heights in different types of charts—2D digital, 3D digital, and 3D printed. The researchers wanted to find out if using physical 3D charts could help people make more accurate judgments, especially compared to the often-criticized 3D graphs on screens. They were testing whether hands-on, printed visuals might actually make understanding data easier.",topic_0,7.15141841366115e-309
96,I think the purpose of the experiment was to investigate how well individuals can replicate models coming from two platforms (physical model to online model).,topic_0,0.4848150662758629
97,I think the purpose of the experiment was to see the difference between how someone can read a 2D or 3D graph.,topic_0,1.2714085081852847e-308
98,The purpose of the experiment was to analyze how accurate my perception of 3D graphics is and analyze and study this data to find the best ways to convey data accurately.,topic_0,0.06715373005119112
99,"At the beginning of the experiment, I was completely lost and did not know what the purpose of the experiment was. During around the middle of answering the questions, I thought it would be about if a person can identify the correct images from the printed models to the 3d images as well as the 2d images. Now, I think the purpose of the experiment is to see what different mediums of data visualization can be more accurately portrayed.",topic_0,1.18398966278722e-308
100,To depict whether a participant will be able to tell how small one part of the blocks are compared to the others in 2D vs 3D.,topic_0,0.16101742551596146
101,The purpose of the experiment was to understand why we did this experiment and what we learned from it.,topic_0,0.9046828583448003
102,To determine whether physical 3D graphs are easier for people to correctly read than digital 3D graphs.,topic_0,0.07348784184832012
103,I think that the purpose of the experiment was to see whether or not we could identify different graphs when they look different.,topic_0,0.08059304893237494
104,I think the purpose of this experiment was for us participants to determine how the depth of objects without any clear indications. To be able to estimate lengths and heights of different objects.,topic_0,2.0629712511612483e-308
105,Figuring out which medium allowed the most accurate judging of difference in the length of the bars.,topic_0,1.229991888913185e-308
106,To determine whether people interpret 3D graphs better than 2D ones.,topic_0,0.09505533807810142
107,to see the amount of hours that a student slept. I and I was comparing different values given to me.,topic_0,0.0819790276995099
108,To see how viewing a two-dimensional object and a dimensional object can skew our perception.,topic_0,1.41399799174926e-308
109,The experiment tests how easy one can identify the target in the graph.,topic_0,0.08232547663491126
110,I think the purpose of the experiment was to identify whether or not 3D graphs are easier to read compared to other types of graphs.,topic_0,1.1872734803320305e-308
111,The purpose of this experiment was to see which graph had a great value between graph A and graph B.,topic_0,0.079944761352918
112,I think the purpose of the experiment was to see how people were able to understand graphs and 3d data. How people are able to visualize differences,topic_0,1.356684997719435e-308
113,To see if people could identify 2d online or 3d printed bar graphs better.,topic_0,0.09424573417675093
114,I thought the purpose of the experiment was to see if people could accurately guess the difference in height/ length between two objects.,topic_0,0.09979527110990521
115,"If I were to wager a guess, it was to replicate a past study examining the effect of visual depth on perceiving three dimensional data visualization.",topic_0,1.1810618731034725e-308
116,The purpose of this experiment was to determine how well people could perceive and compare data using 3D printed bar charts compared to 2D versions. Aiming to explore whether the depth in 3D formats improved or hindered the accuracy in interpreting visual data.,topic_0,6.635762328995867e-309
117,"To allow for the researchers to make a conclusion about which type of graph (2d, 3d, or 3d printed) is better for conveying information.",topic_0,0.10341531644989992
118,I think the purpose of this experiment was to better understand how to get students to recognize information/data better. It was to figure out whether 2D or 3D graphs work better for students understanding.,topic_0,1.3211413484078343e-308
119,The purpose of the experiment was to identify perceptual differences in how 3D and 2D data models are presented.,topic_0,0.06558554824440344
120,To see how different people visualize numbers.,topic_0,0.27704950359224356
121,To see how well people can guess or estimate the height of things.,topic_0,0.0971670232303971
122,I think the purpose was to compare the effectiveness of 3d printed bar charts to digital charts.,topic_0,0.021204732913671535
123,I think the purpose of this experiment was to identify the percentage of correctly guessing the distance between two graphs and the average guesses on the percentages.,topic_0,0.08434446369173451
124,to gather statistical data about how people viewed the graphs,topic_0,1.281735709626774e-308
125,To determine if it is more accurate to determine size and ratio from a 2d perspective compared to a 3d perspective.,topic_0,0.18652498209932328
126,I think the purpose of the experiment was to see the difference between how someone can read a 2D or 3D graph.,topic_0,1.2114208461740883e-308
127,To replicate partial results from Cleveland and Mcgill and to extend their study.,topic_0,1.0
128,I think that the purpose of the experiment was to see whether or not we could identify different graphs when they look different.,topic_0,0.08376815911933494
129,I think the purpose of the experiment was to investigate how well individuals can replicate models coming from two platforms (physical model to online model).,topic_0,0.48241578044897965
130,To determine whether physical 3D graphs are easier for people to correctly read than digital 3D graphs.,topic_0,0.07326907182771082
131,"At the beginning of the experiment, I was completely lost and did not know what the purpose of the experiment was. During around the middle of answering the questions, I thought it would be about if a person can identify the correct images from the printed models to the 3d images as well as the 2d images. Now, I think the purpose of the experiment is to see what different mediums of data visualization can be more accurately portrayed.",topic_0,1.1838233206371533e-308
132,"The experiment aimed to see how well people can compare bar heights in different types of charts—2D digital, 3D digital, and 3D printed. The researchers wanted to find out if using physical 3D charts could help people make more accurate judgments, especially compared to the often-criticized 3D graphs on screens. They were testing whether hands-on, printed visuals might actually make understanding data easier.",topic_0,7.37081789134373e-309
133,I think that I couldn't really find a true purpose other than collecting random data. The data was from different classes so it somehow connects with that.,topic_0,0.49578253221297613
134,The purpose of the experiment was to analyze how accurate my perception of 3D graphics is and analyze and study this data to find the best ways to convey data accurately.,topic_0,0.06683058629857301
135,To see if people understand 2D or 3D graphs better,topic_0,0.09380548287979112
136,I guess just to figure out how well people were at interpreting data that wasn't given to you based on what we had. Like how we were able to approximate how tall one of the towers was based on the other.,topic_0,0.09828639176161298
137,The purpose of the experiment was to understand why we did this experiment and what we learned from it.,topic_0,1.0
138,I think the purpose was to determine how people interpret different charts and different percentages in relation to each other.,topic_0,0.3036946327883695
139,see if people perceive graphs differently if online or in person. Also if 2d or 3d have effect on how it’s perceived.,topic_0,0.008876511373747798
140,To depict whether a participant will be able to tell how small one part of the blocks are compared to the others in 2D vs 3D.,topic_0,0.15969222034175606
141,I think the purpose of this experiment was to see if students taking STAT 218 can understand scale and proportion when reading graphs.,topic_0,0.13257309349916488
142,"I think that the purpose of this experiment is a continuation/expansion of an experiment that has previously occurred. More data is being collected in order to further the knowledge and statistical evidence that has already been collected. As a participant in this experiment, I can identify the component of the population of interest, being students enrolled in STAT218 (and there may be an age requirement of 19 and older). I am not sure of the duration of this experiment, but I know that we have given permission for our data to be in the UNL records for 3 years, so this experiment is most likely on-going for longer, yet.",topic_0,0.5436150157103086
143,"*

expirement .docx",topic_0,0.4366168498080955
144,"The purpose of this experiment was to see how well people can compare data in different types of bar charts—specifically 2D charts, 3D digital charts, and 3D printed charts. The researchers wanted to find out if physically holding and viewing a chart in real 3D space helped people make more accurate judgments compared to looking at a flat or screen-based version. Overall, they were testing whether 3D printed visuals could improve how we understand and interpret data.",topic_0,6.854525092863377e-309
145,I think that the purpose of this experiment was to determine how undergraduate students interpret data that is presented graphically.,topic_0,0.1479226020543923
146,To see if we are understand what graphs have more data entries,topic_0,1.1471372017021725e-308
147,To decide what type of graphs are a more effective way to display data for people to understand. Whether humans better interpret a graph based on the way it is presented to them.,topic_0,1.205784917568441e-308
148,To better understand how students perceive different heights.,topic_0,0.08923170470102323
149,To gather statistics on if the triangle or circle bar was taller and we repeated multiple times to see if the triangle or circle bar was taller more of the times.,topic_0,1.4097773304590886e-308
150,I think it does help you with estimating your percentage in how things can be larger and smaller than one another.,topic_0,0.12712776710175266
151,To test are abilities to identify different percentages.,topic_0,1.0
152,I think the purpose of the experiment was see the persepective of other students and how they look at graphs.,topic_0,0.11335318645236502
153,To gain insight on how students can mentally measure.,topic_0,1.0
154,I believe that the purpose of the experiment is to understand how people read graphs and understand what they are looking at. The purpose is to see what amount people think of when they see bar graphs.,topic_0,0.06345667207143028
155,"I think the purpose of the experiment was to see how people perceive and estimate numerical values in relation to visual representations, like bar heights, and how accurate those estimations are.",topic_0,0.05325574433493931
156,The purpose of the experiment was to see  different people see and visualize bar graphs and data.,topic_0,0.06788457076582757
157,The purpose of this experiment was to evaluate people's ability to observe and compare the size and scaling of objects.,topic_0,1.6722928510808225e-308
158,I think the purpose was to identify differences in bar sizes in graphs.,topic_0,1.41717792359099e-308
159,how good people are at guessing the difference between objects,topic_0,1.558617620672939e-308
160,I think the purpose of the experiment was to see how the height of the towers next to the ones we were guessing the height of influenced how tall we thought it was. To see how we analyzed the whole situation.,topic_0,0.0944917069599365
161,To compare old studies to new studies. I think the big idea was to perform a nearly identical experiment to one done in the past and compare the results.,topic_0,1.0
162,I think the purpose of the experiment was to see how people on average perceive proportions without any reference numbers. It could also be to see which age group seems to guess proportions more effectively as well.,topic_0,1.0
163,to see if students can tell the difference between online charts and physical charts,topic_0,0.13458519733510185
164,Determining the accuracy of students' observations.,topic_0,1.0
165,I think that the purpose of the experiment was to evaluate how individuals perceive size of the different lengths of the block towers.,topic_0,0.12460559897594796
166,To determine if people could determine the difference between graphs.,topic_0,0.07342093564481207
167,To see how well students are at makes educated guesses about the height of the bars.,topic_0,1.5408901983309794e-308
168,The purpose of the experiment was to see how different students can perceive different heights.,topic_0,0.08867778728268694
169,To gather information about a certain thing.,topic_0,0.22493534174796107
170,Too evaluate how people perceive things differently.,topic_0,0.2467393863270955
171,I think the purpose of the experiment was to see how accurately we can estimate the percentages and heights of the bars/blocks based on each other's heights. I also think it is testing how differently each of us sees the heights and how our answers may change throughout the experiment.,topic_0,1.306166833698142e-308
172,I think that the purpose of the experiment was to familiarize ourselves with the context of how we can see statistics in real life.,topic_0,0.5699136913630637
173,To interpret how people view graphs.,topic_0,1.258530705862345e-308
174,I think it was to see how college students who are taking statistics can estimate percentages compared to those who are not taking statistics.,topic_0,0.3292556914314435
175,to understand how people interpret statistical graphics and how accurately the information can be represented.,topic_0,0.14645294068797365
176,"To evaluate the accuracy between people to be able to make perceptual judgements. For example, comparing bar heights pf 2D and 3D charts.",topic_0,0.09913048176198604
177,To test peoples height judgement,topic_0,0.09395948200700714
178,"The goal of the experiment was to see how people understand and compare data when it's shown in different types of bar charts—like regular 2D charts, 3D charts on a screen, and even 3D printed charts you can touch.",topic_0,7.51922373780886e-309
179,to gather students thoughts.,topic_0,1.0
180,"I really think the purpose of this experiment was to see how accurately different people can judge the difference between bar heights, depending on how the graph is set up and how the graph is shown for an example whether the graph is a 3-D or a 2D or physically printed in 3-D they wanted to see if certain types of different graphs make it easier or harder to understand the data that is set before you just by looking at it. It looks like they were testing whether the information that was represented affects how the different people interpret it, especially when comparing the numbers on a visual basis.",topic_0,1.2707090557267004e-308
181,na,topic_0,0.22019164264079077
182,"The purpose was to see how well people can understand and compare numbers when they are shown in different kinds of bar graphs. There were comparing regular 2D digital, 3D bar graphs on the screen, and 3D bar graphs printed. Ultimately, they are trying to figure out if the way the data is presented affects how accurately people can read and understand it.",topic_0,0.03903776844493838
183,To see if people could tell a difference in the way a graph looked online vs in person,topic_0,1.200633154805335e-308
184,"I think the purpose of the design was to tell perception and how that differs between different people. Having a representative block to base one's perception of another block off is something that can be variable between people. Although we all have a general sense and idea of perception, guessing can only be so precise.",topic_0,0.1264115663517508
185,To gain an understanding on how bar graphs can be interpreted by different minds,topic_0,0.10877443493653137
186,Improve people‘s perception of space and proportion,topic_0,1.6832756996794774e-308
187,"The purpose of the experiment was to evaluate and compare the accuracy of perceptual judgments in interpreting data from 2D bar charts, 3D digital bar charts, and 3D printed bar charts, replicating and extending Cleveland and McGill’s position-length experiment.",topic_0,6.952944698068723e-309
188,I think the purpose of this experiment was to depict how others view perceptions of others and see how accurately we differ heights in 3D bar graphs.,topic_0,0.04781256263215194
189,To analyze if 2D or 3D graphs are easier to understand.,topic_0,0.0896607325266648
190,I think the point of the experiment was to see if 3D graphs have gotten better over time and if they are useful for data measurement.,topic_0,1.169400868668419e-308
191,To engage us and learn more about the research. To help us understand how people interpret 2D and 3D printed graphs.,topic_0,0.09934985566408575
192,To see if the general population over or underestimates quantities,topic_0,1.0
193,I think the purpose of the experiment was to challenge students thinking on a deeper level.,topic_0,0.918864821368446
194,I think the purpose of the experiment was to see if we could interpret data better in a 3D way or 2D.,topic_0,1.8200625513892336e-308
195,"I think this experiment aimed to help us (stats 218 students) understand how different variables in a 3D scatterplot, such as shape and color, affect perception and interpretation of multidimensional data in visuals.",topic_0,1.208016700318283e-308
196,"To better understand statistical concepts such as writing hypothesis, probability, p values, and standardized statistics.",topic_0,0.15073885168470508
197,"The purpose of this experiment was comparing how accurately people judge data using 2D, digital 3D, and 3D printed bar charts.",topic_0,6.92123187802143e-309
198,"The purpose of the experiment was to see how well people could compare bar heights in 2D, digital 3D, and 3D printed graphs. The researchers wanted to know if 3D printed graphs help people understand the data better.",topic_0,7.52862525383861e-309
199,"To understand/test our vision/perception of bar graphs, but I didn't understand why they chose bar graphs.",topic_0,1.4416802134361936e-308
200,"The purpose of this experiment is to see how well people are able to examine 2D and 3D models. There was some previous data showing that people have a harder time examining 3D models, so this study is trying to replicate these results or see if they are different.",topic_0,1.3595845295799e-308
201,"This study aimed to:

*

Replicate and extend the foundational work by Cleveland and McGill on graphical perception.

*

Determine whether 3D printed charts could improve perceptual accuracy compared to 2D or digital 3D charts.

*

Assess how well participants could judge which bar was smaller and estimate the ratio between bar heights across the different formats.",topic_0,6.84963475879977e-309
202,"To clarify the differences between 2D printed bar charts in relation to their heights, and 3D bar charts.",topic_0,0.02664088835831009
203,"to evaluate how accurately people can interpret and compare data using different types of bar charts, specifically 2D graphs, 3D digital graphs, and 3D printed graphs. It aimed to determine whether 3D printed charts offered perceptual advantages or disadvantages compared to their 2D counterparts, especially with how well participants could judge and compare bar heights representing numerical values.",topic_0,6.75018712164563e-309
204,"The purpose of the experiment was to estimate the percentage of students who understand statistical differences by being presented 3D models, versus typical 2D models.",topic_0,0.08423214549403742
205,To determine the long run proportion of how many successes students produce in the perceptual ability test.,topic_0,1.0
206,The purpose of this experiment was to gather data on how students interpret different types of charts and graphs. As well as to see how accurate students can interpret different type of charts and graphs.,topic_0,0.13595953987629286
207,"To determine how accurately visual, statistical information is perceived across multiple mediums of presentation (2D, 3D, and 3D printed).",topic_0,0.06748298602550636
208,To determine how people view 2D and 3D differently.,topic_0,0.15122644473532168
209,The purpose of this could have been to understand human estimation and its accuracy or inaccuracy without the aid of tools.,topic_0,1.0
210,I think the experiment was trying to see how people act or think when something changes. The researchers wanted to know if doing one thing would make people react a certain way.,topic_0,1.0
211,I think the purpose of the experiment was to analyze how people respond to percentages given different size pillars.,topic_0,0.13911218977231127
212,To test a hypothesis or investigate a research question.,topic_0,1.0
213,"I think the purpose of the experiement was to see how many people could identify different proportions and shapes between graphs, etc. With little to no information provided. Just based on observations",topic_0,0.07772376014313136
214,"The experiment was testing which type of graph 2D, 3D on a screen, or 3D printed helps people compare bars more accurately. It was to see if 3D printed graphs work better than screen versions.",topic_0,0.01661455199972348
215,"I think the purpose was to see which kind of graph2D, 3D on screen, or 3D printedhelps people understand data the best.",topic_0,0.09244705911220365
216,"To examine how accurately subjects perceive the size of bars in a 2D, 3D, and a 3D printed chart not only for size but dimension as well.",topic_0,6.97563911654736e-309
217,I think the purpose of this experiment was to show that 3D experiments that are printed allow you to get better data compared to ones that are digital.,topic_0,1.174654834441817e-308
218,The purpose of the experiment was to see if people can better determine the size difference between two bars better with a 3D model or a computer model.,topic_0,1.208777625458274e-308
219,To determine how different demographics of people understand statistical charts and how they perceive statistical differences.,topic_0,0.15980099475193707
220,"To see which age group has the sharpest/most accurate approximations of visual scaling and/or which graph display (physical, 2-D, 3-D interactive) was the most effective in approximating accurate guesses. To see if the positioning of the irrelevant bars not asked about in each graph helped improve accuracy as references. Possibly also contrasted duration spent on each graph with accuracy and/or age.",topic_0,0.08666602698006201
221,I think the purpose of this experiment is to understand how accurately and effectively people interpret data from three-dimensional representations compared to traditional two dimensional representations.,topic_0,0.027546960689567898
222,To see how well we can eyes ball measurements and differences between heights,topic_0,0.10324039746065101
223,To see if the different visuals of the same graph have different outcomes of how tall the smaller bars are compared to one another.,topic_0,1.447405804319201e-308
224,To see which method of presenting graphs showed the most accurate depiction of the data.,topic_0,1.221140838740007e-308
225,to see if wed catch onto the repetition.,topic_0,0.21867396007748116
226,I think the purpose of the experiment was to see how students read bar graphs when they are presented differently.,topic_0,0.06309708324712358
227,To see the difference between how students picked what they picked for an estimation.,topic_0,1.0
228,to determine the statistics on how people judge comparative sizes.,topic_0,0.1858212543249936
229,The purpose of the experiment was to identify if men or women can interpret graphs.,topic_0,0.11482591262759222
230,I think the purpose is to see how much people can estimate size of graphs in a 3D space since generally they aren't presented to us like that.,topic_0,0.09058600147219176
231,To understand how our perception of what the hypothesis per block differed to the actual correct answer.,topic_0,0.5256473571209411
232,"to familiarize us with looking at and reading graphs, but I think the measured variable is how accurate we are at eyeballing heights and ratios.",topic_0,0.08635852729889024
233,I think the purpose was to see if people estimate numerical values better from 3D graphs in person or on a screen. This could help instructors when determining class curriculum to decide what form of graphs to provide their students with.,topic_0,0.0904449927422204
234,to view graphs in person or in different views on screen to trick your mind into thinking how big a graph was compared to another graph.,topic_0,1.2488805780880415e-308
235,To demonstrate that people see things differently and there isn't always one correct answer.,topic_0,0.22275431728460718
236,I genuinely have no idea.,topic_0,0.21940941361649494
237,I think the purpose of the experiment was to test what stats has taught us.,topic_0,0.5668259465614598
238,"If you're able to properly estimate based on a given data, compared to another data.",topic_0,1.0
239,I think the purpose of the experiment was to be able to determine if students were able to identify and understand and interpret statistical graphs.,topic_0,0.13186298664307303
240,I feel as though the purpose of the experiment was to determine our understanding on how we can view the differences in values given on the 3D printed objects.,topic_0,1.181286262651473e-308
241,I think the experiment was to examine whether people can better identify proportions based on a physical or digital model.,topic_0,0.5313802746537686
242,"The purpose of this study is a little unclear to me, but I think it was to potentially understand the strategies used amongst stats 218 students in choosing the ""taller"" figure. I would assume students' results from this study were compared to the grades of students.",topic_0,0.09781704306977487
243,The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.,topic_0,0.1407088496056866
244,"I was pretty confused about what the goal of the experiment was, but perhaps it was for instructors to gain a better understanding of how students perceive objects.",topic_0,3.0065324517233212e-308
245,The purpose of the experiment was to demonstrate how estimation techniques are used to make inferences about a population and to explore whether an observed effect suggests a causal relationship.,topic_0,1.0
