Document,Topic,Name,Representation,KeyBERT,MMR,POS,Representative_Docs,Top_n_words,Probability,Representative_document
To see the difference in how people interpret an online graph versus a physical copy of one.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,1.0,False
To determine is students in the introduction to stats class at UNL were better/preferred reading 3D printed graphs compared to digital 2D graphs.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,0.33754171736908445,False
Probably to find an average on our ability to estimate sizing and percentages based on other things.,2,2_object_shapes_objects_things,"['object', 'shapes', 'objects', 'things', '3d models', 'larger', 'percentage', 'heights', 'given', 'depth perception']","['experiment difference', 'experiment test', 'experiment participants', 'experiment testing', 'experiment determine', 'perception size', 'depth perception', 'think experiment', 'like experiment', 'test students']","['shapes', 'objects', '3d models', 'larger', 'depth perception', 'students perceive', 'experiment test', 'tall', 'estimate size', 'perception size']","['object', 'shapes', 'objects', 'things', 'percentage', 'larger', 'heights', 'thought', 'little', 'estimations']","[""I think the purpose of the experiment was to see if there was a difference between 2D and 3D models when comparing two different sized objects. Essentially how the dimension of an object affects the perception of an object's height."", 'I think that the purpose of this experiment was to see whether our vision would be different compared to different models. We were given 3 different kinds of models, one that was flat, one that was physically 3d, and one that was a digital object you could move on your computer. By choosing which tower was larger, and what percentage that would be, how would it be different through out the 3 groups.', 'I do not remember the question that the experiment was testing as I participated in the experiment a week or two prior to this questionnaire being posted. I believe it was something to do with testing whether gender played a role in if one can accurately guess the percentage of area. Object 1 compared to object 2, whichever is smaller, what percentage of area does the smaller object cover of the larger object.\n\n\xa0\n\nPurpose was to see if gender had an effect on one’s accuracy to guess this.']",object - shapes - objects - things - 3d models - larger - percentage - heights - given - depth perception,0.187016572172265,False
To gain a better understanding of how visual representation plays a role in understanding the data it presents.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,0.32460979136207124,False
The purpose was to understand if 2D graphs are easier to interpret than 3D graphs.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,0.20506773708643444,False
To gauge depth perception of a physical object vs a object on the screen.,0,0_hypothesis_taking_population_people read,"['hypothesis', 'taking', 'population', 'people read', 'questions', 'experiment identify', 'question', 'specific', 'experiment understand', 'investigate']","['experiment students', 'experiment understand', 'experiment likely', 'experiment test', 'experiment identify', 'experiment evaluate', 'experiments', 'experiment determine', 'experiment compare', 'purpose determine']","['hypothesis', 'people read', 'questions', 'experiment identify', 'experiment understand', 'model', 'statistics', 'skills', 'shapes', 'estimating']","['hypothesis', 'population', 'questions', 'question', 'actual', 'average', 'model', 'statistics', 'estimation', 'percentages']","['Figuring out our problem solving skills. Maybe testing our eyesight, how accurate we are when seeing things in real life as opposed to a 3d Model on the screen, or a 2d image on the screen.', 'The purpose of the experiment likely aimed to investigate a specific research question or hypothesis within a particular field or domain. It may have sought to explore the effects of certain variables, test the efficacy of a new intervention or technology, or contribute new insights to existing knowledge. Overall, the experiment likely aimed to advance understanding within its respective field and potentially offer practical implications or applications based on its findings.', 'I am not completely sure what the purpose was, I generally struggled with the information that was presented for us to make decisions off of. If I had to venture a guess, I would imagine that could be part of the experiment. The hypothesis was not stated, but could be inferred that given the heat variant maps, and limited data sets, students would incorrectly or correctly answer the questions. We, the students would be the experimental group. The controlled variable is that each student is taking the same ""quiz"" with the same questions and the same information. Variables would be that each student may answer the questions differently.']",hypothesis - taking - population - people read - questions - experiment identify - question - specific - experiment understand - investigate,0.16406424475473477,False
It was likely to investigate how different types of graphs affect student observations by comparing students' comprehension across various graph formats.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,1.0,False
To determine which model (2D or 3D) is easier to more accurately read and to see if the data was similar to the one they are recreating,0,0_hypothesis_taking_population_people read,"['hypothesis', 'taking', 'population', 'people read', 'questions', 'experiment identify', 'question', 'specific', 'experiment understand', 'investigate']","['experiment students', 'experiment understand', 'experiment likely', 'experiment test', 'experiment identify', 'experiment evaluate', 'experiments', 'experiment determine', 'experiment compare', 'purpose determine']","['hypothesis', 'people read', 'questions', 'experiment identify', 'experiment understand', 'model', 'statistics', 'skills', 'shapes', 'estimating']","['hypothesis', 'population', 'questions', 'question', 'actual', 'average', 'model', 'statistics', 'estimation', 'percentages']","['Figuring out our problem solving skills. Maybe testing our eyesight, how accurate we are when seeing things in real life as opposed to a 3d Model on the screen, or a 2d image on the screen.', 'The purpose of the experiment likely aimed to investigate a specific research question or hypothesis within a particular field or domain. It may have sought to explore the effects of certain variables, test the efficacy of a new intervention or technology, or contribute new insights to existing knowledge. Overall, the experiment likely aimed to advance understanding within its respective field and potentially offer practical implications or applications based on its findings.', 'I am not completely sure what the purpose was, I generally struggled with the information that was presented for us to make decisions off of. If I had to venture a guess, I would imagine that could be part of the experiment. The hypothesis was not stated, but could be inferred that given the heat variant maps, and limited data sets, students would incorrectly or correctly answer the questions. We, the students would be the experimental group. The controlled variable is that each student is taking the same ""quiz"" with the same questions and the same information. Variables would be that each student may answer the questions differently.']",hypothesis - taking - population - people read - questions - experiment identify - question - specific - experiment understand - investigate,0.16004969312965583,False
Determine students' of stats 218 understanding of statistics through an in person graphing experiment.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,0.3122610897839401,False
The purpose is to see whether students can estimate the percentage of bar height when compared to others. We had limited tools. I used me own personal judgement or “gut feeling” to find percentages.,1,1_analyze_3d graphs_read_looking,"['analyze', '3d graphs', 'read', 'looking', 'people estimate', 'graphs easier', 'bar graphs', 'online', 'read graphs', 'bars']","['read graphs', 'graphs purpose', 'understand statistical', 'data presented', 'interpret statistical', 'visualization', 'data visualization', 'bar graphs', 'graphs easier', 'statistics']","['analyze', '3d graphs', 'graphs easier', 'bar graphs', 'read graphs', 'graph 2d', 'students interpret', 'data people', '2d graphs', 'stats']","['online', 'bars', 'reading', 'ways', 'screen', 'way', 'types', 'form', 'guesses', 'values']","['The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.', 'The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.', 'The purpose of the experiment was to catalogue how accurately people are able to read graphical representations of data depending on the medium in which this data is presented (digital 2D, digital 3D, digital 3D interactive, and real life 3D)']",analyze - 3d graphs - read - looking - people estimate - graphs easier - bar graphs - online - read graphs - bars,1.0,False
