Document,Topic,Name,Representation,KeyBERT,MMR,POS,Representative_Docs,Top_n_words,Probability,Representative_document
One component of the experiment that is not clearer is the fact that just exactly what the researchers were looking at. I now know that they were looking at the differences if we had 3D objects rather than just 2D objects and how those results compare. I do not have any more questions about the experiment. It's interesting to see that they are using a larger sample size to get better results.,2,2_models_depth_objects_2d,"['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', '3d models', 'experiment', '3d objects', '3d visuals']","['depth perception', 'visual depth', 'affect depth', 'purpose experiment', 'understanding experiment', '3d visuals', 'perception', 'underlying vision', 'participant research', 'participants affect']","['depth', 'depth perception', '3d models', 'experiment', '3d objects', '3d visuals', '2d models', 'perception', '2d 3d', 'reading']","['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', 'experiment', 'perception', 'sense', 'interesting']","['After reading the abstract, it is now much clearer what the purpose of the experiment was. I originally thought that the main purpose of the experiment was to just determine if there was a difference between data perceptions in 2D vs. 3D media, but I feel that the abstract makes it clear that the main purpose of the experiment is to determine how participants judge the data based on the visual depth available to them. A few questions that I still have for the experimenter are ""what are the implications of the findings?"" and ""how can these results be applied to real world scenarios?"" I enjoyed reading this abstract and its findings after being a participant in the experiment, as it allowed me to put the pieces together for what I was participating for. The abstract did a good job at addressing the experimental design and how this may be applied for future research which was interesting.', ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me."", ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me.""]",models - depth - objects - 2d - depth perception - blocks - 3d models - experiment - 3d objects - 3d visuals,1.0,False
"I understand more now the purpose of the experiment. The researchers are trying to compare the perceptional judgements between people. They use various tests with 3D objects that you can hold in your hand, and 3D objects on a computer, along with a 2D image on the computer. Although I still wonder how exactly they compare? And how do they take the numbers they got from the experiment to apply to real life?",2,2_models_depth_objects_2d,"['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', '3d models', 'experiment', '3d objects', '3d visuals']","['depth perception', 'visual depth', 'affect depth', 'purpose experiment', 'understanding experiment', '3d visuals', 'perception', 'underlying vision', 'participant research', 'participants affect']","['depth', 'depth perception', '3d models', 'experiment', '3d objects', '3d visuals', '2d models', 'perception', '2d 3d', 'reading']","['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', 'experiment', 'perception', 'sense', 'interesting']","['After reading the abstract, it is now much clearer what the purpose of the experiment was. I originally thought that the main purpose of the experiment was to just determine if there was a difference between data perceptions in 2D vs. 3D media, but I feel that the abstract makes it clear that the main purpose of the experiment is to determine how participants judge the data based on the visual depth available to them. A few questions that I still have for the experimenter are ""what are the implications of the findings?"" and ""how can these results be applied to real world scenarios?"" I enjoyed reading this abstract and its findings after being a participant in the experiment, as it allowed me to put the pieces together for what I was participating for. The abstract did a good job at addressing the experimental design and how this may be applied for future research which was interesting.', ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me."", ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me.""]",models - depth - objects - 2d - depth perception - blocks - 3d models - experiment - 3d objects - 3d visuals,1.0,False
"I now understand why the different types of graphs - 2D and 3D - were used, as the experiment is meant to show that 3D models are essentially more difficult to use when reading/comparing visual data. The involvement of inputting the value differences now makes sense in a quantitative sense, as well as there being so many demonstrations. I think the experiment design was adequate for the cause.",4,4_graphs_2d graphs_3d graphs_different,"['graphs', '2d graphs', '3d graphs', 'different', 'kit', 'types graphs', 'people', 'able', 'computer', 'value']","['experiment graphs', 'experiment clearer', 'reading graphs', 'read graphs', '3d graphs', 'digital graphs', 'graphs compared', 'purpose experiment', 'graphs accurate', 'different graphs']","['graphs', '2d graphs', '3d graphs', 'kit', 'types graphs', 'different types', '2d', 'different graphs', 'testing', 'graphs accurate']","['graphs', 'different', 'kit', 'people', 'able', 'computer', 'value', 'experiment', 'graph', 'physical']","[""When participating in the experiment, I honestly didn't notice that some of the digital graphs were 3D and some were 2D, and had no clue why some were physical, so knowing the objective of the experiment makes what I was doing make a lot more sense to me. I don't understand why that type of coloring was chosen for the physical 3D graphs, as I would think that making them as visually similar as possible, minus the digitality or dimensionality, would have eliminated a potentially confounding variable. I also wonder why log error was used to measure responses, as I have not seen that used before."", ""Now that I've read the abstract, I understand the point of the questions much more clearly than before. I had guessed that the experiment had something to do with graph literacy, but I didn't realize they were testing 2D graphs against 3D graphs. I also think the other research they mentioned in the abstract helped me understand more of the reasoning behind why the questions looked the way they did. Since participating in the experiment was a while ago at this point, the thing I am confused about the most is that the abstract made it seem like there were only twenty questions, but I feel like there were more than that. I'm not sure if I was just misinterpreting the information about the possible ratios or misremembering my participation, but either way, it is not a big issue."", 'After reading the extended abstract, I have a better understanding of what actually was being tested and why. From my understanding, the purpose of this experiment was to extend/replicate results from Cleveland and McGill. The study replicates the procedure from the previous study however, they wanted to measure/observe the differences between 2D graphs, 3D digital graphs, and 3D printed graphs. There also appears to be random assignment within the experiment as the graphs and questions were presented in random order; I was initially unsure if questions were randomized or if each participant was given the same questions at the same time. I am curious to see the results of the study and how they were able to measure their collected data.']",graphs - 2d graphs - 3d graphs - different - kit - types graphs - people - able - computer - value,0.20380702799000003,False
"I didn't really get what the point of the experiment was and never really thought of it after I went in for it. Now it makes much more sense why it was set up the way it did (after reading the abstract, obviously). I am very much a visual learner so I think this study is a great way of finding other ways to teach besides having it 2D on a screen. I also like the idea of finding other ways to better help visually impaired learners, too.",9,9_impaired_visually impaired_visually_graphics visually,"['impaired', 'visually impaired', 'visually', 'graphics visually', 'graphics', 'results study', 'study', 'people visually', 'did know', 'results']","['experiment clearer', 'participant study', 'experiment used', 'impaired 3d', 'data graphics', 'graphics visually', 'visual perception', 'results study', 'question experiment', 'research implications']","['visually impaired', 'visually', 'graphics visually', 'people visually', 'help visually', 'figure', 'impaired does', 'improvement', 'visual perception', 'participant study']","['impaired', 'graphics', 'study', 'results', 'support', 'end', 'research', 'visual perception', 'improvement', 'plan']","[""As a participant I wasn't quite sure what the experiment was for, I didn't understand what they were observing and what the variables were. When I was doing the experiment it felt repetitive towards the end and I felt like I lost interest in what I was doing for the experiment. I do think that I was able to connect more with 2D figures instead of 3D, I don't think I look at graphs for the size comparison compared to the bar next to it, but instead look for numbers.\xa0\n\nI understand now that the experiment is made for people who are visually impaired so 3D graphs are a good solution. Some questions I have is how will this data be accurate for people who are visually impaired? If you're collecting a large sample from people who are not visually impaired. Also, how are these 3D graphs going to be created fast enough and distributed so someone who is visually impaired can have one?"", 'As a participant in the study, I had no idea what this experiment was being used for. I knew that, as a participant, I was supposed to use my judgment by comparing 2D, 3D, and 3D printed bar charts. I did not know that the study was investigating whether there was improvement shown in 3D printed charts over 3D charts rendered in 2D. I did not know the experiment was to see if there was a largely negative view of 3D graphs misguided by participants. I have one question for the experimenter; I am curious to know how they will conduct these graphics for the visually impaired with the results of this study. I think that is a very interesting idea, and the finished product of this experiment would be very cool to see! Overall, this experiment is very much clearer to visualize knowing what the experimenter was trying to study and conduct.', 'I did not know the research question of the experiment, nor the explanatory or response variables. Now, that I have read the extended abstract I know that the researchers were comparing 2D, 3D and 3D printed bar charts based on the fact that previous studies claim that 3D graphs are less accurate at portraying numeric information than 2D graphs.\xa0\n\nA question I have for the researchers is whether or not they are screening participants for any visual disabilities that would impact the results of the study. For example, if someone was near or farsighted, depth perception impaired, or more.\xa0\n\nThe extended abstract regarding the perceptual judgements experiment was enlightening following being a participant in the study. I found it very interesting how they included so much background information regarding the 1984 Cleveland McGill study, it was helpful as it gave a sense of purpose to the new study. In addition to this, I also found the response variable of the distance of the true ratio and participant ratio judgement to be very effective in generating a cause-and-effect conclusion!']",impaired - visually impaired - visually - graphics visually - graphics - results study - study - people visually - did know - results,1.0,False
"After reading the abstract it became clearer to me what exactly the experimenters are testing for. Before reading I didn't pick up on the fact that the purpose was to observe the difference of perceptual judgements between 2D graphs, 3D graphs projected in 2D environments, and 3D printed bar graphs.  I am unsure of some of the applications, techniques, and terminology such as ggplot2 package, rayshader package, and RGL device but overall thought this abstract provided a comprehensive explanation of the experiment. From the perspective of someone who did not read the abstract before being a participant, I believe the experiment was well constructed and seems like it would successfully obtain correct results.",-1,-1_bar_charts_people_graphs,"['bar', 'charts', 'people', 'graphs', 'bar charts', 'printed', 'different', 'results', '3d', 'using']","['3d graphs', 'bar charts', 'bar graph', 'graphs', 'charts', 'digital 3d', '3d', 'graph', 'bar sizes', '3d 3d']","['charts', 'people', 'graphs', 'bar charts', 'printed', '3d', 'reading', 'graph', 'data', 'experiment']","['bar', 'charts', 'people', 'graphs', 'different', 'results', '3d', 'clear', 'study', '2d']","[""After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis."", ""It's clearer now as to why I needed to say how much smaller I thought one bar of the graph is compared to another, it's important to understand what a graph is telling you and that different graph types (2D or 3D) can display the same results but look different. Scaling is important when creating graphs, and it can be misleading to the participant or reader if there are discrepancies between graphs that may be displaying the same information. I also understand why using different graph types shows that there are differences in how the data is displayed and how that can make it difficult to determine how the participant takes the information or how they read the data. Discrepancies in graphs can lead to a lack of validity in results, which can be bad for experimenters, so a study like this is important to see how participants read the results from different graphs. Do you think that this type of experiment can be extended to classes or subjects outside of statistics? Are there specific situations when you should use a 2D graph over a 3D graph, or vice versa? Do you think it is easier to judge graphs online or do you think it is better on paper, or is there no major influence for either?"", ""As a participant, the overall structure and purpose of the experiment were less clear, especially regarding how the different types of graphs were designed and used for comparison. After reading the abstract, it's now clear how the study systematically replicated and extended the Cleveland and McGill experiment using 2D, digital, 3D, and 3D printed bar charts. The method for generating graph values and the reasoning behind design choices like the use of symbols and colored filament make more sense now. One question I still have is how much physical interaction with the 3D printed charts influenced accuracy compared to digital 3D charts. I'm also curious about how the researchers controlled for bias due to color or texture differences in the 3D printed materials.""]",bar - charts - people - graphs - bar charts - printed - different - results - 3d - using,0.19857365511788294,False
It is clearer to be now what they are actually studying. I was confused at first on why we just had to guess all the numbers but now it makes sense. One question I still have is why did we only have 6 or so that were 3D printed and so many more that were just online?,-1,-1_bar_charts_people_graphs,"['bar', 'charts', 'people', 'graphs', 'bar charts', 'printed', 'different', 'results', '3d', 'using']","['3d graphs', 'bar charts', 'bar graph', 'graphs', 'charts', 'digital 3d', '3d', 'graph', 'bar sizes', '3d 3d']","['charts', 'people', 'graphs', 'bar charts', 'printed', '3d', 'reading', 'graph', 'data', 'experiment']","['bar', 'charts', 'people', 'graphs', 'different', 'results', '3d', 'clear', 'study', '2d']","[""After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis."", ""It's clearer now as to why I needed to say how much smaller I thought one bar of the graph is compared to another, it's important to understand what a graph is telling you and that different graph types (2D or 3D) can display the same results but look different. Scaling is important when creating graphs, and it can be misleading to the participant or reader if there are discrepancies between graphs that may be displaying the same information. I also understand why using different graph types shows that there are differences in how the data is displayed and how that can make it difficult to determine how the participant takes the information or how they read the data. Discrepancies in graphs can lead to a lack of validity in results, which can be bad for experimenters, so a study like this is important to see how participants read the results from different graphs. Do you think that this type of experiment can be extended to classes or subjects outside of statistics? Are there specific situations when you should use a 2D graph over a 3D graph, or vice versa? Do you think it is easier to judge graphs online or do you think it is better on paper, or is there no major influence for either?"", ""As a participant, the overall structure and purpose of the experiment were less clear, especially regarding how the different types of graphs were designed and used for comparison. After reading the abstract, it's now clear how the study systematically replicated and extended the Cleveland and McGill experiment using 2D, digital, 3D, and 3D printed bar charts. The method for generating graph values and the reasoning behind design choices like the use of symbols and colored filament make more sense now. One question I still have is how much physical interaction with the 3D printed charts influenced accuracy compared to digital 3D charts. I'm also curious about how the researchers controlled for bias due to color or texture differences in the 3D printed materials.""]",bar - charts - people - graphs - bar charts - printed - different - results - 3d - using,0.5632303038691856,False
The clearer parts are that now I know the experiment was based around the difference between reading 3D graphs and 2D renderings of 3D graphs. I had previously thought that the experiment was more about just reading graphs in general. I now know it was about more than just reading the graphs. I don't think I have any questions about the experiment at this current time.,6,6_graphs_know_responses_just,"['graphs', 'know', 'responses', 'just', 'clearer participant', 'experiment', 'components', 'abstract', 'clearer', 'responses measured']","['experiment clearer', 'reading graphs', 'measured graphs', 'responses measured', 'data analysis', 'know experiment', 'study graphs', 'experiment', 'question experimenter', 'clearer participant']","['clearer participant', 'abstract', 'clearer', 'responses measured', 'graph', 'components clearer', 'experimenter', 'interpret', 'experiment clearer', 'sense']","['graphs', 'responses', 'experiment', 'components', 'abstract', 'clearer', 'question', 'participant', 'people', 'graph']","[""What is clearer now than it was when I was a participant was the specific details that happened in the background that you wouldn't think about. An example of this is when the abstract talked about how Cleveland and McGill did not specify the random process for generating the remaining bars in the bar charts, so they were generated from a scaled beta distribution with parameters that limit the amount of obsessive noise around the bars used for comparison. Another example I found was all the equations that went into the experiment to measure results and how they planned to place everything in a specific way and spot. A question that I still have for the experimenter is why not use 3D shapes for the whole experiment. I know the 3D and 2D were strategically placed in the experiment but why wouldn't you just focus on one for the whole experiment, and then run another one but with the 3D. Then take a look at both of those test results."", ""It makes more sense about how close our guesses were to the actual ratio of what the graph was trying to tell us. I think after reading this I have more of an appreciation for how the numbers and accuracy is conducted in the experiment. Seeing the use of logs to help the use of significant digs for the accuracy ratio, it makes more sense about why there were so many questions regarding our estimation. The math makes sense. Let's say i guessed 95% and the correct answer was 89%, this would state that my guess was in the area of 2% off, I think. Based off my calculations my answer would be like 1.93 ish. Even if that isn't fully correct, it would state that my guess was a bit off from the actual value which makes a lot of sense. The only question I would have is whether or not there is a simpler way to calculate the difference in guess values? Think it would be easy to say that I am 6% off. But is it completely necessary to do more math to find the difference in values? That being said it makes more sense. My brain isn't math savvy all the time so a ton of things escape me in the abstract, but I hope this makes some sense where I am coming from."", 'As a participant I just understood the basic guidelines of the experiment including the hypothesis, and how they were going to conduct the experiment. After reading the abstract there are several components that are clearer than they were when I was just a participant. I understand exactly how they designed the graphs involved in the experiment, and why the specific graph designs were chosen. I also learned they plan on continuing this experiment and collecting data, and this was not the last experiment they will conduct. I also now know that the responses will be measured ""by log of error"" between the two different distances. Also it is now perfectly clear that all participants received two questions along with the bar graphs. All of these pieces of information were not known or clear to me when I was just participating in the experiment.\xa0\n\nA question I still have for the experimenter is, would they extend the experiment beyond statistics students for their participants? Would it create more bias in the experiment? I also wonder how the algorithm randomly assigns graphs, I know that there is no specific way they randomize it as stated in the abstract but I am curious how it works overall and how consistent and accurate it is?\n\nThe abstract was very clear, and informational on the experiment. The abstract explained the two methods for 2D and 3D, and how they are used in the experiment. The abstract explained how the values for bar heights and values are determined. The limitations in the data, including bias, prior knowledge of graphs, were mentioned and the abstract explained that they account for these limitations in the study design of the graphs, The abstract also went into more detail about how this data will continue to grow in the \xa0future, and what they plan on doing in the future with thee data.']",graphs - know - responses - just - clearer participant - experiment - components - abstract - clearer - responses measured,1.0,False
"when I was doing the experiment, I didn't know why there were both 3D printed models and models rendered on the computer. Now it is more clear so that they can compare the human interpretation of graphs and figures in person and on screens/papers. I'd like to see how much the form of the graph affects the perception of the difference in magnitude between them.",7,7_models_online_printed_3d models,"['models', 'online', 'printed', '3d models', 'shape', 'printed 3d', 'model', '3d printed', 'compared online', 'image']","['printed 3d', 'study 3d', '3d models', '3d', 'printed charts', 'printed graph', '3d printed', '3d image', 'printed model', '3d printers']","['3d models', 'shape', 'printed 3d', '3d printed', 'compared online', 'printed model', 'accurate participant', 'looking models', 'pictures confused', 'graphs goal']","['models', 'online', 'shape', 'model', 'image', 'ones', '3d', 'graphs', 'confused', 'accurate']","['I now understand the difference between the 2D, digital 3D, and printed 3D by watching the videos and experiencing reading all of the different types of graphs. the goal of this experiment is also clearer. I think some questions I have for the experimenter would be, if we made the 2D, digital 3D, and printed 3D all the same graph would people read it differently just because of the difference in the types of graphs. Since the goal of the experiment is to see if 3D models make it easier to read, I think that the experimenter could use a variety of 3D models to see which kinds of 3D models make it the easiest for people to read.', 'As a participant, I was initially unclear how the graphs were specifically constructed and what measures were taken to have consistency in 2D, 3D digital, and 3D printed output. Having read this article, I better know the process of design. It’s also clearer now how carefully scaling and visual presentation were handled across mediums. Something I would ask the experimenter is how variability was controlled in a participants perception through physical manipulation of the 3D printed charts. I would also love it if they could say how color assignment for printed graphs was randomized and whether it had any unconscious effect on perception.', 'Is clear to me that the different dimension of the 3D shape could be accurate or not depending on the way is presented. It was hard for me to see the differences between the shape after doing both the digital shape and the physical one. 3D printed shape were a lot more hard to do the numerical comparison.I think the experiment was to compare the accuracy depending on the different graph that were shown to analyze. The question I have now is about on the accuracy of the participants that were asked to estimate each graphs. Were they accurate to the right answer? Does the result of each participant support the study of 3D printed charts being more accurate? As being a participant, I think the digital one was more hard to guess the accuracy then the printed version.']",models - online - printed - 3d models - shape - printed 3d - model - 3d printed - compared online - image,1.0,False
After reading the extended abstract it is more clear now what the experiment was truly testing. It makes sense that it was testing the ability to judge percentages based on the 3D graphs and objects. It is still somewhat unclear how the colors of the objects played a role in the experiment. I know they mentioned in the abstract how they shaded the tiles corresponding to the height and that still just somewhat confuses me from their description in the abstract.,2,2_models_depth_objects_2d,"['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', '3d models', 'experiment', '3d objects', '3d visuals']","['depth perception', 'visual depth', 'affect depth', 'purpose experiment', 'understanding experiment', '3d visuals', 'perception', 'underlying vision', 'participant research', 'participants affect']","['depth', 'depth perception', '3d models', 'experiment', '3d objects', '3d visuals', '2d models', 'perception', '2d 3d', 'reading']","['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', 'experiment', 'perception', 'sense', 'interesting']","['After reading the abstract, it is now much clearer what the purpose of the experiment was. I originally thought that the main purpose of the experiment was to just determine if there was a difference between data perceptions in 2D vs. 3D media, but I feel that the abstract makes it clear that the main purpose of the experiment is to determine how participants judge the data based on the visual depth available to them. A few questions that I still have for the experimenter are ""what are the implications of the findings?"" and ""how can these results be applied to real world scenarios?"" I enjoyed reading this abstract and its findings after being a participant in the experiment, as it allowed me to put the pieces together for what I was participating for. The abstract did a good job at addressing the experimental design and how this may be applied for future research which was interesting.', ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me."", ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me.""]",models - depth - objects - 2d - depth perception - blocks - 3d models - experiment - 3d objects - 3d visuals,0.46685050257604527,False
"Now it makes much more sense. The experiment was centered around how we perceive depth in a 2d environment compared to a 3d environment. I wonder if additional dimensions would have an affect on this as well. Instead of displaying a 3d object on a 2d surface, we should also display a 2d object on a 2d surface. This could potentially make results vary because of our depth perception being removed.",2,2_models_depth_objects_2d,"['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', '3d models', 'experiment', '3d objects', '3d visuals']","['depth perception', 'visual depth', 'affect depth', 'purpose experiment', 'understanding experiment', '3d visuals', 'perception', 'underlying vision', 'participant research', 'participants affect']","['depth', 'depth perception', '3d models', 'experiment', '3d objects', '3d visuals', '2d models', 'perception', '2d 3d', 'reading']","['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', 'experiment', 'perception', 'sense', 'interesting']","['After reading the abstract, it is now much clearer what the purpose of the experiment was. I originally thought that the main purpose of the experiment was to just determine if there was a difference between data perceptions in 2D vs. 3D media, but I feel that the abstract makes it clear that the main purpose of the experiment is to determine how participants judge the data based on the visual depth available to them. A few questions that I still have for the experimenter are ""what are the implications of the findings?"" and ""how can these results be applied to real world scenarios?"" I enjoyed reading this abstract and its findings after being a participant in the experiment, as it allowed me to put the pieces together for what I was participating for. The abstract did a good job at addressing the experimental design and how this may be applied for future research which was interesting.', ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me."", ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me.""]",models - depth - objects - 2d - depth perception - blocks - 3d models - experiment - 3d objects - 3d visuals,1.0,False
A couple components that are much clearer is the hypothesis of the experiment being that 2d objects being easier to interpret than 3d objects as well as why they were conducting the experiment in the first place. Another thing that is clearer is that the colors really didn't have a lot to do with the experiment besides that they matched a ratio. One question that I still have is why the experimenter only used people in a stats class that they force to do it instead of using people randomly who might be willing for better results because when you force people to do the experiment chances are they won't be the most accurate.,2,2_models_depth_objects_2d,"['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', '3d models', 'experiment', '3d objects', '3d visuals']","['depth perception', 'visual depth', 'affect depth', 'purpose experiment', 'understanding experiment', '3d visuals', 'perception', 'underlying vision', 'participant research', 'participants affect']","['depth', 'depth perception', '3d models', 'experiment', '3d objects', '3d visuals', '2d models', 'perception', '2d 3d', 'reading']","['models', 'depth', 'objects', '2d', 'depth perception', 'blocks', 'experiment', 'perception', 'sense', 'interesting']","['After reading the abstract, it is now much clearer what the purpose of the experiment was. I originally thought that the main purpose of the experiment was to just determine if there was a difference between data perceptions in 2D vs. 3D media, but I feel that the abstract makes it clear that the main purpose of the experiment is to determine how participants judge the data based on the visual depth available to them. A few questions that I still have for the experimenter are ""what are the implications of the findings?"" and ""how can these results be applied to real world scenarios?"" I enjoyed reading this abstract and its findings after being a participant in the experiment, as it allowed me to put the pieces together for what I was participating for. The abstract did a good job at addressing the experimental design and how this may be applied for future research which was interesting.', ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me."", ""When I first took part in the experiment, I didn't know why there was both an online and physcial component to the study, in terms of analying 2D and 3D digital models as well as a 3D physical model. But knowing that the experient's focus was to look at how the perceptual accuracy of the participant is impacted by depth perception and and the presentation of the media, this instantly makes more sense. However, I still do wonder if the researchers crontrolled for the participant's research bias, or if they considered underlying vision issues in participants that can affect their depth perception. As someone pursuing a career in eyecare, this is very interesting to me.""]",models - depth - objects - 2d - depth perception - blocks - 3d models - experiment - 3d objects - 3d visuals,0.4435995728217155,False
"After reading these pages I think I have a better understanding of the experiment and the research than when I was just a participant. I see why its important to redo Cleveland and McGill's bar chart and how it compares to the 3D printed models we got to see in class. I still may be a little confused on what exactly they wanted to gain from the experiment, however I think it was a super fun activity and that it is a smart interactive activity to use in statistics 218!",-1,-1_bar_charts_people_graphs,"['bar', 'charts', 'people', 'graphs', 'bar charts', 'printed', 'different', 'results', '3d', 'using']","['3d graphs', 'bar charts', 'bar graph', 'graphs', 'charts', 'digital 3d', '3d', 'graph', 'bar sizes', '3d 3d']","['charts', 'people', 'graphs', 'bar charts', 'printed', '3d', 'reading', 'graph', 'data', 'experiment']","['bar', 'charts', 'people', 'graphs', 'different', 'results', '3d', 'clear', 'study', '2d']","[""After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis."", ""It's clearer now as to why I needed to say how much smaller I thought one bar of the graph is compared to another, it's important to understand what a graph is telling you and that different graph types (2D or 3D) can display the same results but look different. Scaling is important when creating graphs, and it can be misleading to the participant or reader if there are discrepancies between graphs that may be displaying the same information. I also understand why using different graph types shows that there are differences in how the data is displayed and how that can make it difficult to determine how the participant takes the information or how they read the data. Discrepancies in graphs can lead to a lack of validity in results, which can be bad for experimenters, so a study like this is important to see how participants read the results from different graphs. Do you think that this type of experiment can be extended to classes or subjects outside of statistics? Are there specific situations when you should use a 2D graph over a 3D graph, or vice versa? Do you think it is easier to judge graphs online or do you think it is better on paper, or is there no major influence for either?"", ""As a participant, the overall structure and purpose of the experiment were less clear, especially regarding how the different types of graphs were designed and used for comparison. After reading the abstract, it's now clear how the study systematically replicated and extended the Cleveland and McGill experiment using 2D, digital, 3D, and 3D printed bar charts. The method for generating graph values and the reasoning behind design choices like the use of symbols and colored filament make more sense now. One question I still have is how much physical interaction with the 3D printed charts influenced accuracy compared to digital 3D charts. I'm also curious about how the researchers controlled for bias due to color or texture differences in the 3D printed materials.""]",bar - charts - people - graphs - bar charts - printed - different - results - 3d - using,0.17291227972871703,False
