document_index,document,topic,probability
87,I think that the experimenter could have been testing how students interpret data through the use of the 3D bar graphs. They could have been testing how the difference in the distance between the selected bars affects how a student determines the size of the smaller bar.,topic_0,0.3678055786935154
88,Students in college get within 5 points of the accurate height of the tower.,topic_0,0.2635572242875124
89,Do different students interpret the same chart in different ways?,topic_0,1.1016883528648964e-307
90,People understand 2D graphs better than 3D,topic_0,1.064576038729811e-307
91,Which way was better and more effective for finding the data they needed.,topic_0,0.2805743371509623
92,Some perceptual tasks are more accurately and reliably performed than others.,topic_0,1.2576679757657599e-307
93,Will people perceive a graphs value differently if it is 3D compared to 2D,topic_0,1.0549681567769845e-307
94,"Physical versus digital models: Participants will have less errors when using. the printed physcial model than the digital models. 

Comparing digital models: Participants will have less errors when looking at a 2D digital model as compared to a 3D one.",topic_0,1.3882793098857325e-307
95,Do individuals do better recognizing objects based off physical models or digital models?,topic_0,1.3587411668185441e-307
96,Is it easier to determine data on a 3D printed chart compared to a 2D image?,topic_0,1.2820745188074163e-307
97,If the 3D bar chart design blocks affects the perception of the data or not,topic_0,1.2997757051468098e-307
98,"At what points are 3D data graphics limited to 2D projections, and do such projections provide a less representation of the data than 2D graphs?",topic_0,1.0618929488845242e-307
99,Based off of 2D and 3D how accurate is the participant to guess the distance between the two compared model sections.,topic_0,0.3106193275071391
100,This hypothesis can lead to couple of ways. It can lead to either confirmation or it lead to ruling out the hypothesis.,topic_0,0.4958026259659124
101,The long run difference in ability to accurately read physical versus digital 3D graphs is not 0.,topic_0,0.18071061076444833
102,Does the way the graphs are displayed impact how we see it.,topic_0,9.246838114972315e-308
103,The long run average of participants who guessed within the correct range of the graph's height vs the long run average of participants who did not guess within the correct range of the graphs.,topic_0,0.3763486413787015
104,There is no difference in the average accuracy of estimates between different mediums.,topic_0,0.13775864951979763
105,If the judgement error between the three different types of graphs was equal.,topic_0,0.1364533929240394
106,to see if more students get more than 8  hours of sleep.,topic_0,0.3284803761157008
107,"The experiment might have been testing to see if an object is 3-dimensional, then people will be more accurately able to guess ratios.",topic_0,1.0
108,"50% of students can understand and identify the given graphs if it was a random.

More than 50% of students can understand and identify the given graphs if it was an actual effect.",topic_0,0.3606930221561718
109,"I think that the hypothesis that the experimenter was testing was, the difference in graph reading between 2D, digital 3D, and printed 3D graphs.",topic_0,0.3718923110502559
110,A hypotheses the experimenter might be testing was the accuracy of the students picking the greater value graph between the two shown.,topic_0,0.38939108029734215
111,People with a higher education are able to interpret the data differences better then un educated population,topic_0,1.2170008379220243e-307
112,"If people made an error in interpreting graphs, 2d vs 3d",topic_0,1.0481573278758554e-307
113,Are 3D projections harder to understand than 2D because of visual depth?,topic_0,0.22576844203560692
114,"Perhaps, the hypothesis could work with something along the lines of ""Students will be able to identify the correct proportions of the 3D charts more than half the time.

 

H0: p^ = 0.5

Ha: p^ > or < 0.5",topic_0,0.45275002010763715
115,They might have been testing the hypothesis that 3D printed bar charts would lead to more accurate judgements than 2D ones. They also might have tested whether spacing or chart type would affect the comparison accuracy.,topic_0,1.4844187682002688e-307
116,"A null hypothesis that the graphs don’t make any difference, and an alternative hypothesis that what graph is used does make a difference.",topic_0,1.8520279225380057e-307
117,The hypothesis that the experimenter might have been testing was that 2D graphs will get more correct answers when being analyzed compared to 3D graphs.,topic_0,0.42983863366781816
118,Is there a quantifiable difference in the perception of 3D models when presented in a 2D presentation versus a 3D presentation.,topic_0,0.44576639760328174
119,People with strong visual or spatial thinking skills are more likely to form clear mental images of numbers.,topic_0,0.17428937655214882
120,People work better with physical objects than on a computer screen. They could be relating this to using technology in education.,topic_0,1.7571372495665583e-307
121,"they may have been testing if there was a significant difference in the accuracy of ratio judgments between the 2d graphs, 3d digital graphs, and 3d printed graphs.",topic_0,0.3468322980734144
122,The hypothesis could have been the long run proportion of correct guesses on difference of height between graphs.,topic_0,0.3739676616950063
123,"if the subject will guess which graph is bigger, more than half of the time",topic_0,0.1776009205422141
124,"Whether or not the accuracy of peoples perceptual judgement is higher when looking at different perspectives and at different mediums. 

If the different mediums will have an effect on peoples judgment accuracy.",topic_0,0.19579730182791125
125,Is it easier to determine data on a 3D printed chart compared to a 2D image?,topic_0,1.26994531301452e-307
126,Some perceptual tasks are more accurately and reliably performed than others.,topic_0,1.2866650565284324e-307
127,Does the way the graphs are displayed impact how we see it.,topic_0,9.256279054088405e-308
128,Do individuals do better recognizing objects based off physical models or digital models?,topic_0,1.3552239504437801e-307
129,The long run difference in ability to accurately read physical versus digital 3D graphs is not 0.,topic_0,0.17535510438807944
130,"At what points are 3D data graphics limited to 2D projections, and do such projections provide a less representation of the data than 2D graphs?",topic_0,1.0537513731324687e-307
131,"Physical versus digital models: Participants will have less errors when using. the printed physcial model than the digital models. 

Comparing digital models: Participants will have less errors when looking at a 2D digital model as compared to a 3D one.",topic_0,1.3874930843367735e-307
132,Which way was better and more effective for finding the data they needed.,topic_0,0.3123382180659749
133,If the 3D bar chart design blocks affects the perception of the data or not,topic_0,1.3073921038458672e-307
134,People understand 2D graphs better than 3D,topic_0,1.0424807006204569e-307
135,Students in college get within 5 points of the accurate height of the tower.,topic_0,0.2663189891090233
136,This hypothesis can lead to couple of ways. It can lead to either confirmation or it lead to ruling out the hypothesis.,topic_0,0.5911044141728863
137,Do different students interpret the same chart in different ways?,topic_0,1.102143770541127e-307
138,Will people perceive a graphs value differently if it is 3D compared to 2D,topic_0,1.0449651866560658e-307
139,Based off of 2D and 3D how accurate is the participant to guess the distance between the two compared model sections.,topic_0,0.3065888356112375
140,"A hypothesis could be that students don't understand scale and proportion when reading graphs, so they would be randomly guessing, meaning they would only get the question right 50% of the time.",topic_0,0.19670850854871638
141,The experimenter might be testing if women and men who are enrolled in STAT218 have an accurate perception in estimation of amounts/distances.,topic_0,0.5042166785342983
142,[expirement .docx] (/users/286374/files/21155808?wrap=1&verifier=dpXE5tKfPHmipCPi6pNi39s2Njk4HxziDS2aHRFt)[expirement -1.docx] (/users/286374/files/21155812?wrap=1&verifier=2LINFLW7vywUytfQjW5h2WqY8cFfIiRMqFaE0Xdu),topic_0,0.21903858707882656
143,"The experimenter was likely testing a few key hypotheses:

 

* People are more accurate at judging bar sizes in 2D charts than in 3D digital charts.

* 3D printed charts lead to better accuracy than 3D charts shown on a screen.

* The layout of the bars (adjacent vs. separated) affects how well people can judge the size differences.

* Physical interaction with a chart (like touching a 3D printed one) might improve a person’s perception of the data.

These hypotheses help explore whether the format of a graph changes how clearly people understand the information.",topic_0,1.5623134575562479e-307
144,Students taking STAT 218 will estimate graphs more accurately than students not taking STAT 218.,topic_0,0.1802103016828303
145,To see if we can accurately see if we can decide which graphs are bigger,topic_0,0.15475312778957073
146,"Do graphs effectively display and describe data better on a 2D screen graph, a 3D screen graph, or a 3D model?",topic_0,1.0471279495910867e-307
147,Do students perceive height the same,topic_0,0.3604080352523273
148,If the circle or the squares bar was higher more times out all of the models.,topic_0,0.19378311376389107
149,The hypotheses that this experminemnt might be testing could of been your estimating and evaluating the data in information sheets making sure how much higher the charts can be.,topic_0,0.3974143865388532
150,If the year taking the test might alter the responses.,topic_0,1.8619036423339724e-307
151,One hypothesis from the experimenter might have been testing was weather students would get mixed up with the different graphs and see how tall the bars were compared tot he other shapes.,topic_0,0.3507117663931879
152,Student's ability to estimate the height accuracy of the towers.,topic_0,0.27623952479889735
153,The hypotheses the scientist are testing is the hypotheses that this experiment first gathered in the 1800's.,topic_0,1.0
154,A possible hypothesis for this experiment might be: participants will exhibit a consistent level of accuracy or inaccuracy in estimating the lower bar over multiple trials.,topic_0,0.40946184491989496
155,to see if external factors affect how we  guess the heights of the bar,topic_0,1.5684047311334546e-307
156,"The more intelligent a person's favorite zoo animal is, the higher their accuracy will be when estimating the height of each scale.",topic_0,0.278340722421142
157,How different individuals perceive graphs.,topic_0,9.595873649951304e-308
158,how accurate peoples guesses were,topic_0,1.0
159,"If the tower's surroundings influenced how tall we thought it was. 

If shorter or taller nearby towers had more of an influence.",topic_0,0.2933511761394207
160,Hight perception,topic_0,1.2531523633588581e-307
161,"A potential set of hypotheses could be: 

null hypothesis: a person on average will guess the correct proportion 50% of the time.

alternative hypothesis: a person on average will guess the correct proportion more than 50% of the time.",topic_0,1.0
162,Students will have a better understanding of physical graphs rather than graphs online,topic_0,0.15915128766181239
163,How close a guess is to an accurate answer.,topic_0,1.0
164,If I give individuals the same shapes and the same questions then they will perceive them differently because everyones brains work differently.,topic_0,0.34404940084289537
165,"If people were to look at graphs and tell the difference between them, then they would be able to figure out which ones are smaller and bigger.",topic_0,0.17142941275086118
166,How tall are each of the bars on the graphs.,topic_0,0.21410178019209897
167,How much can students perceive heights of towers based on how close or far away they are from each other.,topic_0,0.2968565834741394
168,Why the outcome that happened happened.,topic_0,0.6353140571173082
169,If someone is taking Stat 218 then they will be able to more accurately perceive the heights of the bars.,topic_0,1.5432075493792564e-307
170,Students can accurately determine the percentage of height of a block based on the given height of another block 50% of the time.,topic_0,0.2505381125360731
171,"The experimenter might have been testing whether people notice the difference in percentages in real life vs on the computer, and whether people stay consistent on their responses.",topic_0,1.0
172,Do all people read bar graphs the same.,topic_0,0.12041762345070332
173,Do college students who have taken statistics have a better accuracy when it comes to estimating percentages compared to college students who have not taken statistics?,topic_0,1.9624204767166065e-307
174,the hypothesis was about the accuracy of volume prediction among students in STAT 218,topic_0,0.45249930216070117
175,The experimenter seemed to be testing whether 3D printed bar charts had more accurate perceptual judgement than 3D digital charts. They also seemed to test if 2D charts were better than both 3D charts and if the spacing in between bars had an effect on accuracy for each one.,topic_0,1.4298140272297916e-307
176,Is there a difference on how people judge height based on if it's 2D or 3D?,topic_0,1.0
177,People will make more accurate comparisons with 2D bar charts than with 3D charts on a screen,topic_0,1.2601093031524387e-307
178,"The hypothesis would be the type of graph 2D, digital 3-D or 3-D printed. How does that affect peoples accuracy to judge on an image?",topic_0,0.19231449578637555
179,na,topic_0,1.0
180,"Null Hypothesis: There is no significant difference in the accuracy of perceptual judgement of bar heights between 2D graphs, 3D digital graphs, and 3D printed graphs

Alternative Hypothesis: The is a significant difference in the accuracy of perceptual judgements of bar heights between 2D graphs, 3D digital graphs, and 3D printed graphs",topic_0,1.7239089628453714e-307
181,People have a better idea of how big/small a graph is when they can touch it.,topic_0,0.17581713533795537
182,"The hypothesis the experiment might have been testing was, Students have different perceptions of different percentages based on 3-D images.",topic_0,0.45647700613036746
183,"if and if so, how much, a change in the formatting of a display of statistics may change how the statistics themselves can be interpretted",topic_0,9.931411966254236e-308
184,"In 3D, it is more difficult for people to accurately judge the relative length ratio of objects. Since the bar chart is 3D, with perspective and depth, the experimenter may want to know whether the human eye is easily misled by spatial angles. For example, at a certain angle, we may underestimate or overestimate the actual length of a figure.",topic_0,1.401880953429017e-307
185,"Accuracy of Perceptual Judgments Across Mediums, comparison to Cleveland and McGill’s Findings, effect of Chart Type (Adjacent vs. Separated), potential for Visually Impaired Applications.",topic_0,1.318118052010611e-307
186,"The hypothesis is to determine if 3D graphs increase cognitive load, which leads to more errors in interpreting data.",topic_0,0.35476184369376224
187,That people read 2D charts better than 3D charts,topic_0,1.223079148956046e-307
188,"3D graphs are now just as good as 2D graphs. 

2D graphs are still better 3D as found in previous tests.",topic_0,9.971490386618319e-308
189,The experimenter might have been testing if people can read 2D or 3D printed charts better.,topic_0,0.34340497779349755
190,Do people generally over or underestimate when comparing quantities and sizes?,topic_0,1.0
191,The experiement could have been testing multiple hypotheses.,topic_0,1.0
192,The experimenter may have been testing if their is an effectiveness difference in a 2D chart or 3D chart for learning.,topic_0,0.42722842861483556
193,"A possible hypothesis that the experimenter might have been testing could be, ""Do participants perceive depth and variation more accurately with rotation of the object?""",topic_0,1.0
194,A hypothesis the experimenter may have been testing could have been somehow related to proability and random sampling.,topic_0,1.0
195,The hypothesis that the experimenter might have been testing is that 3D printed bar charts lead to more accurate perceptual judgments compared to other types of charts.,topic_0,1.4910404614520645e-307
196,The experimenter might have tested if people are more accurate with 3D printed graphs than with 2D or digital 3D graphs. They may have also tested if 3D prints are easier or clearer to understand.,topic_0,0.2936345175220358
197,People have decreased accuracy in their perceptions of numerical value when minimal numerical information is supplied.,topic_0,1.8123957528693652e-307
198,The experiment might be testing if a person's ability to analyze data is worse for 3D charts compared to 2D ones.,topic_0,0.3356169048927021
199,"*

Primary Hypothesis:

*

H1: 3D printed bar charts result in more accurate perceptual judgments (e.g., identifying smaller bars and estimating ratios) than 3D digital bar charts and 2D charts.

*

Null (H0): There is no difference in perceptual judgment accuracy across 2D, 3D digital, and 3D printed bar charts.

*

Secondary Hypotheses:

*

H2: Participants will perform better (more accurately or consistently) on 2D bar charts than on 3D digital charts, consistent with previous literature.

*

H3: 3D printed charts mitigate some of the perceptual distortions introduced by 3D digital rendering (e.g., perspective issues).

*

H4: The separation or adjacency of the bars (layout differences) influences accuracy of comparison regardless of chart type.

*

Exploratory Hypotheses:

*

H5: The use of physical interaction (tactile and visual feedback from 3D printed charts) helps participants make better perceptual judgments than purely visual representations.

*

H6: Participants’ performance varies with the size of the ratio being estimated—the larger or more subtle the ratio, the greater the differences between chart types.",topic_0,0.214307390735392
200,"If the nature physically pertains to the charts influences regarding the height of the charts, then the overall data would be easier to understand.",topic_0,0.31425337461864766
201,"3D printed graphs allow for more accurate perception of data ratios compared to 2D and digital 3D graphs.

or the type of spacing between bars affects participants ability to judge ratio accurately.",topic_0,1.390355881088083e-307
202,"My hypothesis is that more than 50% of students given 3D models were able to perceive data better than those given 2D models. 

My alternative hypothesis would be that less than 50% of students given 3D models were able to perceive better data than those given 2D models.",topic_0,1.8515629349487394e-307
203,The experimenter could be testing different classes and hypothesize that students in different courses will test differently.,topic_0,1.0
204,"The hypotheses the experimenter may have been testing could be things such as predicting that a certain demographic interprets certain types of graphs differently than others. Such as ""student who are under 19 will have greater accuracy on interpreting the graphs.""",topic_0,1.0
205,"The experimenter may have been testing if one visual medium of conveying the statistical data was more accurately perceived compared to other visual mediums. For example, if the null hypotheses is true, the data will be interpreted about the same regardless of the format in which it is presented. An example of an alternative hypothesis might be: On average, graphs presented in a 2D format are interpreted more accurately to scale than 3D and 3D printed graphs.",topic_0,0.496212124270337
206,If 3D graphs are less accurate then 2D graphs.,topic_0,1.0448154574869298e-307
207,The hypothesis that the experimenter may have been testing is whether the students can accurately guess the difference in height of the blocks.,topic_0,1.9602292839028273e-307
208,"They wanted to see if changing something would make people do something different, or if people would notice something or not. It’s like making a smart guess and then seeing if it’s right.",topic_0,1.0
209,"I think the hypothesis was that the larger the difference between the two pillars, the more inaccurate the guess of percentage was.",topic_0,1.0
210,I don't remember the experiment. Are you talking about the one where we had to evaluate graphs and then put in the code?,topic_0,1.0
211,The hypothesis could have been how many UNL statistics students can identify the correct graph or shape with little to no information,topic_0,0.4116631425372017
212,They might have been testing if 2D graphs are more accurate than 3D. If 3D printed graphs are better than digital 3D. Another idea might be that spacing between bars changes how well people compare them.,topic_0,1.519865603338766e-307
213,The experimenter might be testing if people do better with 3D printed graphs than 2D or digital ones.,topic_0,0.3368790149347301
214,That a 3D printed chart allows subjects to compare the size of bar ratios more accurately than in 2D or 3D onscreen charts.,topic_0,1.4172456860342186e-307
215,3D printed models are better than digital models.,topic_0,1.3733228137713352e-307
216,People perceive the difference between bars better using a physical model than with a computer model,topic_0,1.4033708915910462e-307
217,"Do people ages 19-25 have a more accurate understanding of statistical charts than people ages 36-40?

Do males have a more accurate understanding of statistical charts than gender nonconforming people?

Do people with a graduate degree have a more accurate understanding of statistical charts than people with just a high school diploma?",topic_0,1.1731152195670857e-307
218,"That the age group finishing college/starting careers [20s] will have the most accurate results while their brains are at the most active state of their lives.

That the 3-D interactive will have the least accurate results of the three, and the physical and 2-D will be more helpful in gauging an accurate guess.",topic_0,1.7648155297399608e-307
219,The hypothesis may have been if 3D charts lead to less or more accurate judgement than 2D charts.,topic_0,0.30655117201124193
220,that color effects our ability to see depth and height,topic_0,0.39452272517961245
221,"If you see the same height graph in 3d, real life, and 2d you will get different answers of the height percentage difference.",topic_0,0.326915467461972
222,3d graphs are more difficult for the observer to tell the true differences between bars when compared to digital graphs.,topic_0,1.2433583533316581e-307
223,people will be able to find a pattern and continue to put in the same answers for the same questions even when presented differently.,topic_0,0.23117247387176273
224,The experimenter could be testing how the presentation of a bar graph affects how people read it.,topic_0,1.0
225,Would we choose a number within a certain range? Maybe 5% range.,topic_0,0.30940180878575174
226,If a shorter triangle stack is next to a larger stack the number guessed will be smaller regardless of the size of the circle stack.,topic_0,0.2157200730547961
227,Men have more accurate interpretation reading graphs then women do.,topic_0,0.16441468245044497
228,"They may be testing if college students can identify values of graphs accurately when given in 3D and if that differes from the previous, older, study.",topic_0,0.4224401567270586
229,Can we accurately measure the blocks unit differences with only the observational component and no other data point.,topic_0,2.154969785154229e-307
230,the students can accurately observe the ratio of the graphs,topic_0,0.18835908801766232
231,They may have hypothesized that participants will be better able to determine the comparative heights of bar graphs better on a screen compared to a 3D in-person graph. (Or the hypothesis may have been the opposite.),topic_0,1.4806366666328181e-307
232,bar graphs from different angles can be seen smaller or larger from different angles.,topic_0,0.21435682305717227
233,Does the color of the chart affect what size of graph people see,topic_0,9.499216646820058e-308
234,How exact can people be measuring a pillar against a different one.,topic_0,0.31088453469140553
235,I think that the hypothesis was that students in statistics class can better spatially organize information.,topic_0,0.3433736083020115
236,How would a given data set be compared or proportional to another,topic_0,2.0293117864481845e-307
237,Does having a foundational understanding of statistical analysis affect a students ability to recognize and interpret a statistical graphic.,topic_0,1.1657284225407262e-307
238,"A possible hypotheses that the experimenter was testing could have been testing was to prove that there is no difference on how people view the 3D statures that were made (null), or that there is a difference in how people view the 3D statures made (alternative).",topic_0,1.863435137941713e-307
239,People identify correct proportions using a physical model at a higher rate than they identify them using a digital model.,topic_0,1.3987284308538491e-307
240,A hypothesis I think that the experimenter might have been testing is to identify the skills/patterns used by students in identifying the taller block and observing if there is a correlation between these scores and the student's scores in the class.,topic_0,2.0084415465080723e-307
241,"The experimenter may have been determining whether students correctly read block-based visuals and if visual formats such as color, grouping, or layout influence their ability to reach proper conclusions. Another notion is that hands-on or visual forms enhance grasp of statistical topics.",topic_0,1.0
242,"Students will be able to interpret 3D objects better than they will on a screen, showing that hands-on learning is more beneficial than learning from a computer.",topic_0,1.7436800820798946e-307
