Document,Topic,Name,Representation,KeyBERT,MMR,POS,Representative_Docs,Top_n_words,Probability,Representative_document
I am not sure which ones there are,-1,-1_numbers_shapes_online_slider,"['numbers', 'shapes', 'online', 'slider', 'compared', 'pieces', 'instead', 'sure', 'shape', 'questions']","['error participants', 'did experiment', 'error involved', 'error people', 'perception differences', 'sampling bias', 'doing experiment', 'skew results', 'different data', 'biases']","['numbers', 'shapes', 'slider', 'compared', 'pieces', 'error participants', 'triangle', 'perceptual', 'angles', 'colors']","['numbers', 'shapes', 'online', 'slider', 'pieces', 'shape', 'sure', 'exact', 'questions', 'physical']","['Sources of error involved in this experiment could include the subjects not understanding or incorrectly using the online website, a sampling error/bias (only using STAT students instead of taking a true random sample), and maybe the researchers holding some sort of bias when analyzing the data.', 'I thought that the slide bar was a little confusing even after the example. When I was taking the experiment I read the bar as the left end 0% smaller then the further you slid it the closer it was in size to the bigger graph. Someone else who is doing the experiment could interpret the slide bar differently.\xa0\n\n\xa0\n\nAnother error that could happen is if the results from online-only are not separated from the ones that have the graphs printed off.', 'Depending on what group the researchers are testing (eg.: UNL students versus U.S. population), one source of error could be the lack of a true random sample. For example, if the goal is to test all human eyes, those in a University level statistics course do not represent the entirety of the population.\xa0\n\n\xa0\n\nAnother source of error could be the lack of clarifying questions. If a student is colorblind, for one possible example, this would not reflect accurately on the general student population, resulting as an outlier. (Or perhaps, he would see the shade differentiation better than the average eye.)\xa0\n\n\xa0\n\nAnother source of error could possibly be the fact that a tutorial on how to use and move the 3-D model was not included. This could lead to a number of human mistakes that would result in experimental error.']",numbers - shapes - online - slider - compared - pieces - instead - sure - shape - questions,0.7274796450347043,False
People not having access to the 3D graphs,1,1_3d_charts_3d printed_models,"['3d', 'charts', '3d printed', 'models', 'printed', 'angle', 'bar heights', 'depth', 'bit', 'objects']","['experiment people', 'charts', 'printed graphs', 'measurement', 'depth perception', 'experiment participant', 'bar heights', 'individual differences', 'inaccurate', 'error human']","['3d', 'charts', '3d printed', 'models', 'bar heights', 'depth perception', 'differences', 'skew results', 'sizes', 'printed graphs']","['3d', 'charts', 'models', 'angle', 'depth', 'objects', 'bit', 'screen', 'depth perception', 'differences']","['There are a few ways errors could creep into this experiment. People might misjudge bar heights due to tricky 3D visuals or poor lighting on the printed charts. Even though the colors were random, some participants might still connect certain colors with specific meanings. Everyone sees and processes visuals a bit differently too, so personal differences could skew the results. Plus, as the experiment goes on, participants might get better at the task—or just tired—which could affect how accurately they judge the charts.', 'There are a few ways errors could creep into this experiment. People might misjudge bar heights due to tricky 3D visuals or poor lighting on the printed charts. Even though the colors were random, some participants might still connect certain colors with specific meanings. Everyone sees and processes visuals a bit differently too, so personal differences could skew the results. Plus, as the experiment goes on, participants might get better at the task—or just tired—which could affect how accurately they judge the charts.', 'Several sources of error could affect the results of this experiment:\n\n\xa0\n\n* Participant bias – Most participants were from the Statistics department, so they may have had more experience with charts than the general population.\n\n* Human error – People might still use their fingers or guess based on instinct, even if told not to, which can skew the results.\n\n* Printing variations – Small differences in the quality or shape of the 3D printed charts might influence how easy they are to interpret.\n\n* Lighting or angle issues – For digital 3D charts, the angle or screen brightness could affect how well participants see the data.\n\n* Randomization differences – The random selection of bar heights and chart layouts might unintentionally make some comparisons easier or harder than others.\n\nThese factors could all impact the accuracy of participants’ judgments.']",3d - charts - 3d printed - models - printed - angle - bar heights - depth - bit - objects,1.0,False
"I guess it could be something like we all didn't have the same blocks we were given, some students were older than others and could do better, some students had previous practice, instructions were off/ poorly worded, or something like not randomized.",5,5_blocks_id_internet_sets,"['blocks', 'id', 'internet', 'sets', 'previous', 'correct', 'impact', 'little', 'better', 'possibly']","['blocks', 'different results', 'results different', 'error involved', 'user error', 'error example', 'issues', 'confusion', 'outcomes', 'putting wrong']","['blocks', 'id', 'internet', 'previous', 'different results', 'outcomes', 'putting wrong', 'set', 'user error', 'results different']","['blocks', 'previous', 'sets', 'internet', 'correct', 'little', 'answer', 'wrong', 'different results', 'outcomes']","[""I guess it could be something like we all didn't have the same blocks we were given, some students were older than others and could do better, some students had previous practice, instructions were off/ poorly worded, or something like not randomized."", 'When using the 3D printed blocks, the participant could have used the wrong block or looked at the wrong column on the block. The internet could have also been a factor; if the internet was not working properly. Or malfunctions in the survey.', 'Error that could be found in this could be in this especially since it is online is that is that online error, not seeing all the reality of the blocks because you are unable to really see the models, another possibility is possibly the color error, for example it may impact how the audience is viewing that possibly with eye color issues.']",blocks - id - internet - sets - previous - correct - impact - little - better - possibly,1.0,True
The sources of error was the null hypothesis being different than originally thought in the experiment.,0,0_lack_error involved_lot_include,"['lack', 'error involved', 'lot', 'include', 'wrong', 'answers', 'times', 'environmental', 'survey', 'error include']","['sample size', 'experiment include', 'experiment people', 'error involved', 'experiment sources', 'error data', 'null hypothesis', 'sample', 'environmental factors', 'doing experiment']","['lack', 'error involved', 'environmental', 'survey', 'study', 'effort', 'experiment sources', 'measurements', 'sample', 'directions']","['lack', 'lot', 'wrong', 'answers', 'times', 'environmental', 'survey', 'study', 'questions', 'confusion']","['A source of error that could have been involved in this experiment is if a participant accidently got the wrong kit and typed in a different kit and then the answers would not match up to the correct way the experiment should have been done. Another error that could have occured is if the participants looked at the right answer and then just matched their answer with the correct answer since it was shown while taking the test.', 'Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.', '1. Sample Size and Selection Bias:\n\n*\n\nError: If the sample size of cows is too small or not representative of the broader population, your findings may not be applicable to all cows.\n\n*\n\nMitigation: Ensure a large and diverse sample of cows from various farms or regions, considering factors like breed, genetics, and environment.\n\n2. Age Determination Errors:\n\n*\n\nError: Inaccurate age information for the cows could skew results.\n\n*\n\nMitigation: Verify ages through reliable sources such as birth records or veterinary documentation.\n\n3. Environmental Factors:\n\n*\n\nError: Environmental conditions, such as climate, diet, and overall farm management, could influence calving success and may not be controlled.\n\n*\n\nMitigation: Attempt to account for or standardize environmental variables across your experiment.']",lack - error involved - lot - include - wrong - answers - times - environmental - survey - error include,1.0,False
People not actively interpreting the data and just trying to complete the experiment to get it done with.,0,0_lack_error involved_lot_include,"['lack', 'error involved', 'lot', 'include', 'wrong', 'answers', 'times', 'environmental', 'survey', 'error include']","['sample size', 'experiment include', 'experiment people', 'error involved', 'experiment sources', 'error data', 'null hypothesis', 'sample', 'environmental factors', 'doing experiment']","['lack', 'error involved', 'environmental', 'survey', 'study', 'effort', 'experiment sources', 'measurements', 'sample', 'directions']","['lack', 'lot', 'wrong', 'answers', 'times', 'environmental', 'survey', 'study', 'questions', 'confusion']","['A source of error that could have been involved in this experiment is if a participant accidently got the wrong kit and typed in a different kit and then the answers would not match up to the correct way the experiment should have been done. Another error that could have occured is if the participants looked at the right answer and then just matched their answer with the correct answer since it was shown while taking the test.', 'Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.', '1. Sample Size and Selection Bias:\n\n*\n\nError: If the sample size of cows is too small or not representative of the broader population, your findings may not be applicable to all cows.\n\n*\n\nMitigation: Ensure a large and diverse sample of cows from various farms or regions, considering factors like breed, genetics, and environment.\n\n2. Age Determination Errors:\n\n*\n\nError: Inaccurate age information for the cows could skew results.\n\n*\n\nMitigation: Verify ages through reliable sources such as birth records or veterinary documentation.\n\n3. Environmental Factors:\n\n*\n\nError: Environmental conditions, such as climate, diet, and overall farm management, could influence calving success and may not be controlled.\n\n*\n\nMitigation: Attempt to account for or standardize environmental variables across your experiment.']",lack - error involved - lot - include - wrong - answers - times - environmental - survey - error include,0.5511226568936459,False
since each student did the experiment on their own computer the scaling could be different and cause different data,-1,-1_numbers_shapes_online_slider,"['numbers', 'shapes', 'online', 'slider', 'compared', 'pieces', 'instead', 'sure', 'shape', 'questions']","['error participants', 'did experiment', 'error involved', 'error people', 'perception differences', 'sampling bias', 'doing experiment', 'skew results', 'different data', 'biases']","['numbers', 'shapes', 'slider', 'compared', 'pieces', 'error participants', 'triangle', 'perceptual', 'angles', 'colors']","['numbers', 'shapes', 'online', 'slider', 'pieces', 'shape', 'sure', 'exact', 'questions', 'physical']","['Sources of error involved in this experiment could include the subjects not understanding or incorrectly using the online website, a sampling error/bias (only using STAT students instead of taking a true random sample), and maybe the researchers holding some sort of bias when analyzing the data.', 'I thought that the slide bar was a little confusing even after the example. When I was taking the experiment I read the bar as the left end 0% smaller then the further you slid it the closer it was in size to the bigger graph. Someone else who is doing the experiment could interpret the slide bar differently.\xa0\n\n\xa0\n\nAnother error that could happen is if the results from online-only are not separated from the ones that have the graphs printed off.', 'Depending on what group the researchers are testing (eg.: UNL students versus U.S. population), one source of error could be the lack of a true random sample. For example, if the goal is to test all human eyes, those in a University level statistics course do not represent the entirety of the population.\xa0\n\n\xa0\n\nAnother source of error could be the lack of clarifying questions. If a student is colorblind, for one possible example, this would not reflect accurately on the general student population, resulting as an outlier. (Or perhaps, he would see the shade differentiation better than the average eye.)\xa0\n\n\xa0\n\nAnother source of error could possibly be the fact that a tutorial on how to use and move the 3-D model was not included. This could lead to a number of human mistakes that would result in experimental error.']",numbers - shapes - online - slider - compared - pieces - instead - sure - shape - questions,0.39225072736898536,False
"There be a technological error in the mouse pad, broken scree, or even the brightness not being able to be turned up to see the model clear enough.",-1,-1_numbers_shapes_online_slider,"['numbers', 'shapes', 'online', 'slider', 'compared', 'pieces', 'instead', 'sure', 'shape', 'questions']","['error participants', 'did experiment', 'error involved', 'error people', 'perception differences', 'sampling bias', 'doing experiment', 'skew results', 'different data', 'biases']","['numbers', 'shapes', 'slider', 'compared', 'pieces', 'error participants', 'triangle', 'perceptual', 'angles', 'colors']","['numbers', 'shapes', 'online', 'slider', 'pieces', 'shape', 'sure', 'exact', 'questions', 'physical']","['Sources of error involved in this experiment could include the subjects not understanding or incorrectly using the online website, a sampling error/bias (only using STAT students instead of taking a true random sample), and maybe the researchers holding some sort of bias when analyzing the data.', 'I thought that the slide bar was a little confusing even after the example. When I was taking the experiment I read the bar as the left end 0% smaller then the further you slid it the closer it was in size to the bigger graph. Someone else who is doing the experiment could interpret the slide bar differently.\xa0\n\n\xa0\n\nAnother error that could happen is if the results from online-only are not separated from the ones that have the graphs printed off.', 'Depending on what group the researchers are testing (eg.: UNL students versus U.S. population), one source of error could be the lack of a true random sample. For example, if the goal is to test all human eyes, those in a University level statistics course do not represent the entirety of the population.\xa0\n\n\xa0\n\nAnother source of error could be the lack of clarifying questions. If a student is colorblind, for one possible example, this would not reflect accurately on the general student population, resulting as an outlier. (Or perhaps, he would see the shade differentiation better than the average eye.)\xa0\n\n\xa0\n\nAnother source of error could possibly be the fact that a tutorial on how to use and move the 3-D model was not included. This could lead to a number of human mistakes that would result in experimental error.']",numbers - shapes - online - slider - compared - pieces - instead - sure - shape - questions,0.6378848363198364,False
"Students are participating in their experiment at different times and are sometimes alone, and other times with other students.",0,0_lack_error involved_lot_include,"['lack', 'error involved', 'lot', 'include', 'wrong', 'answers', 'times', 'environmental', 'survey', 'error include']","['sample size', 'experiment include', 'experiment people', 'error involved', 'experiment sources', 'error data', 'null hypothesis', 'sample', 'environmental factors', 'doing experiment']","['lack', 'error involved', 'environmental', 'survey', 'study', 'effort', 'experiment sources', 'measurements', 'sample', 'directions']","['lack', 'lot', 'wrong', 'answers', 'times', 'environmental', 'survey', 'study', 'questions', 'confusion']","['A source of error that could have been involved in this experiment is if a participant accidently got the wrong kit and typed in a different kit and then the answers would not match up to the correct way the experiment should have been done. Another error that could have occured is if the participants looked at the right answer and then just matched their answer with the correct answer since it was shown while taking the test.', 'Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.', '1. Sample Size and Selection Bias:\n\n*\n\nError: If the sample size of cows is too small or not representative of the broader population, your findings may not be applicable to all cows.\n\n*\n\nMitigation: Ensure a large and diverse sample of cows from various farms or regions, considering factors like breed, genetics, and environment.\n\n2. Age Determination Errors:\n\n*\n\nError: Inaccurate age information for the cows could skew results.\n\n*\n\nMitigation: Verify ages through reliable sources such as birth records or veterinary documentation.\n\n3. Environmental Factors:\n\n*\n\nError: Environmental conditions, such as climate, diet, and overall farm management, could influence calving success and may not be controlled.\n\n*\n\nMitigation: Attempt to account for or standardize environmental variables across your experiment.']",lack - error involved - lot - include - wrong - answers - times - environmental - survey - error include,1.0,False
"There may be sources of error, in how some students may not actually try to accurately estimate the lengths of those objects, so there would be an inaccurate representation of data. There may be sources of error within technology, if there is a disturbance and answers are not received/submitted for whatever reason.",0,0_lack_error involved_lot_include,"['lack', 'error involved', 'lot', 'include', 'wrong', 'answers', 'times', 'environmental', 'survey', 'error include']","['sample size', 'experiment include', 'experiment people', 'error involved', 'experiment sources', 'error data', 'null hypothesis', 'sample', 'environmental factors', 'doing experiment']","['lack', 'error involved', 'environmental', 'survey', 'study', 'effort', 'experiment sources', 'measurements', 'sample', 'directions']","['lack', 'lot', 'wrong', 'answers', 'times', 'environmental', 'survey', 'study', 'questions', 'confusion']","['A source of error that could have been involved in this experiment is if a participant accidently got the wrong kit and typed in a different kit and then the answers would not match up to the correct way the experiment should have been done. Another error that could have occured is if the participants looked at the right answer and then just matched their answer with the correct answer since it was shown while taking the test.', 'Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.', '1. Sample Size and Selection Bias:\n\n*\n\nError: If the sample size of cows is too small or not representative of the broader population, your findings may not be applicable to all cows.\n\n*\n\nMitigation: Ensure a large and diverse sample of cows from various farms or regions, considering factors like breed, genetics, and environment.\n\n2. Age Determination Errors:\n\n*\n\nError: Inaccurate age information for the cows could skew results.\n\n*\n\nMitigation: Verify ages through reliable sources such as birth records or veterinary documentation.\n\n3. Environmental Factors:\n\n*\n\nError: Environmental conditions, such as climate, diet, and overall farm management, could influence calving success and may not be controlled.\n\n*\n\nMitigation: Attempt to account for or standardize environmental variables across your experiment.']",lack - error involved - lot - include - wrong - answers - times - environmental - survey - error include,0.24129228730378563,False
[expirement -3.docx] (/users/286374/files/21155820?wrap=1&verifier=kXj0INQxL65RekYRXEDA22QmAUzGQHABX96zPMf5),0,0_lack_error involved_lot_include,"['lack', 'error involved', 'lot', 'include', 'wrong', 'answers', 'times', 'environmental', 'survey', 'error include']","['sample size', 'experiment include', 'experiment people', 'error involved', 'experiment sources', 'error data', 'null hypothesis', 'sample', 'environmental factors', 'doing experiment']","['lack', 'error involved', 'environmental', 'survey', 'study', 'effort', 'experiment sources', 'measurements', 'sample', 'directions']","['lack', 'lot', 'wrong', 'answers', 'times', 'environmental', 'survey', 'study', 'questions', 'confusion']","['A source of error that could have been involved in this experiment is if a participant accidently got the wrong kit and typed in a different kit and then the answers would not match up to the correct way the experiment should have been done. Another error that could have occured is if the participants looked at the right answer and then just matched their answer with the correct answer since it was shown while taking the test.', 'Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.', '1. Sample Size and Selection Bias:\n\n*\n\nError: If the sample size of cows is too small or not representative of the broader population, your findings may not be applicable to all cows.\n\n*\n\nMitigation: Ensure a large and diverse sample of cows from various farms or regions, considering factors like breed, genetics, and environment.\n\n2. Age Determination Errors:\n\n*\n\nError: Inaccurate age information for the cows could skew results.\n\n*\n\nMitigation: Verify ages through reliable sources such as birth records or veterinary documentation.\n\n3. Environmental Factors:\n\n*\n\nError: Environmental conditions, such as climate, diet, and overall farm management, could influence calving success and may not be controlled.\n\n*\n\nMitigation: Attempt to account for or standardize environmental variables across your experiment.']",lack - error involved - lot - include - wrong - answers - times - environmental - survey - error include,1.0,False
"Several sources of error could affect the results of this experiment:

 

* Participant bias – Most participants were from the Statistics department, so they may have had more experience with charts than the general population.

* Human error – People might still use their fingers or guess based on instinct, even if told not to, which can skew the results.

* Printing variations – Small differences in the quality or shape of the 3D printed charts might influence how easy they are to interpret.

* Lighting or angle issues – For digital 3D charts, the angle or screen brightness could affect how well participants see the data.

* Randomization differences – The random selection of bar heights and chart layouts might unintentionally make some comparisons easier or harder than others.

These factors could all impact the accuracy of participants’ judgments.",1,1_3d_charts_3d printed_models,"['3d', 'charts', '3d printed', 'models', 'printed', 'angle', 'bar heights', 'depth', 'bit', 'objects']","['experiment people', 'charts', 'printed graphs', 'measurement', 'depth perception', 'experiment participant', 'bar heights', 'individual differences', 'inaccurate', 'error human']","['3d', 'charts', '3d printed', 'models', 'bar heights', 'depth perception', 'differences', 'skew results', 'sizes', 'printed graphs']","['3d', 'charts', 'models', 'angle', 'depth', 'objects', 'bit', 'screen', 'depth perception', 'differences']","['There are a few ways errors could creep into this experiment. People might misjudge bar heights due to tricky 3D visuals or poor lighting on the printed charts. Even though the colors were random, some participants might still connect certain colors with specific meanings. Everyone sees and processes visuals a bit differently too, so personal differences could skew the results. Plus, as the experiment goes on, participants might get better at the task—or just tired—which could affect how accurately they judge the charts.', 'There are a few ways errors could creep into this experiment. People might misjudge bar heights due to tricky 3D visuals or poor lighting on the printed charts. Even though the colors were random, some participants might still connect certain colors with specific meanings. Everyone sees and processes visuals a bit differently too, so personal differences could skew the results. Plus, as the experiment goes on, participants might get better at the task—or just tired—which could affect how accurately they judge the charts.', 'Several sources of error could affect the results of this experiment:\n\n\xa0\n\n* Participant bias – Most participants were from the Statistics department, so they may have had more experience with charts than the general population.\n\n* Human error – People might still use their fingers or guess based on instinct, even if told not to, which can skew the results.\n\n* Printing variations – Small differences in the quality or shape of the 3D printed charts might influence how easy they are to interpret.\n\n* Lighting or angle issues – For digital 3D charts, the angle or screen brightness could affect how well participants see the data.\n\n* Randomization differences – The random selection of bar heights and chart layouts might unintentionally make some comparisons easier or harder than others.\n\nThese factors could all impact the accuracy of participants’ judgments.']",3d - charts - 3d printed - models - printed - angle - bar heights - depth - bit - objects,1.0,True
"I think that the biggest source of error would be anchoring bias, perspective distortion, or the order effect.",-1,-1_numbers_shapes_online_slider,"['numbers', 'shapes', 'online', 'slider', 'compared', 'pieces', 'instead', 'sure', 'shape', 'questions']","['error participants', 'did experiment', 'error involved', 'error people', 'perception differences', 'sampling bias', 'doing experiment', 'skew results', 'different data', 'biases']","['numbers', 'shapes', 'slider', 'compared', 'pieces', 'error participants', 'triangle', 'perceptual', 'angles', 'colors']","['numbers', 'shapes', 'online', 'slider', 'pieces', 'shape', 'sure', 'exact', 'questions', 'physical']","['Sources of error involved in this experiment could include the subjects not understanding or incorrectly using the online website, a sampling error/bias (only using STAT students instead of taking a true random sample), and maybe the researchers holding some sort of bias when analyzing the data.', 'I thought that the slide bar was a little confusing even after the example. When I was taking the experiment I read the bar as the left end 0% smaller then the further you slid it the closer it was in size to the bigger graph. Someone else who is doing the experiment could interpret the slide bar differently.\xa0\n\n\xa0\n\nAnother error that could happen is if the results from online-only are not separated from the ones that have the graphs printed off.', 'Depending on what group the researchers are testing (eg.: UNL students versus U.S. population), one source of error could be the lack of a true random sample. For example, if the goal is to test all human eyes, those in a University level statistics course do not represent the entirety of the population.\xa0\n\n\xa0\n\nAnother source of error could be the lack of clarifying questions. If a student is colorblind, for one possible example, this would not reflect accurately on the general student population, resulting as an outlier. (Or perhaps, he would see the shade differentiation better than the average eye.)\xa0\n\n\xa0\n\nAnother source of error could possibly be the fact that a tutorial on how to use and move the 3-D model was not included. This could lead to a number of human mistakes that would result in experimental error.']",numbers - shapes - online - slider - compared - pieces - instead - sure - shape - questions,0.07190445358297937,False
Not understanding the graphs meaning,2,2_graph_graphs_answers_understand,"['graph', 'graphs', 'answers', 'understand', 'experience', 'looking', 'participating', 'values', 'reading', 'isn']","['graph', 'graphs', 'bar graph', 'error people', 'statistics students', 'charts', 'experiment include', 'variability', 'analyzing', 'mistakes']","['graphs', 'answers', 'experience', 'participating', 'reading', 'study', 'types', 'variability', 'statistics students', 'students participating']","['graph', 'graphs', 'answers', 'experience', 'values', 'great', 'study', 'order', 'types', 'possibility']","[""The error is just human guessing. One thing I noticed is that you couldn't guess that one portion of the graph was 50% of the other that we were testing. I think there were errors on my end that I missed the guess by over 10%. I think the more that I kept getting asked questions on a specific graph, the more wrong answers I gave."", 'Sources of error in this experiment could include differences in how familiar people are with reading graphs, mistakes in measuring bar heights, or how well the 3D printed graphs were made. Lighting, screen quality, or distractions during the test could also affect results.', ""There are a few possible sources of error that I can think of in this experiment number one and the most common one would be human judgment everybody is going to look at the graph or a situation in a different way, especially if they are under stressors like is the person being watched by somebody so they're under pressure are they under a time limit? Are they in a group with a bunch of people that are a lot smarter than them, another source of air could be how the graph was printed or how the graph was displayed. What kind of lighting was it in? What was the angle of the graph? What was the angle of paper and another source of error would be do other people have more experience looking at different types of graphs.""]",graph - graphs - answers - understand - experience - looking - participating - values - reading - isn,1.0,False
"There could be some sources of human error when participants register the wrong 3D model graph, so their answer is based on a different graph. People could miss read the question that was asked and therefore answer it incorrectly causing a slight skew in the data.",1,1_3d_charts_3d printed_models,"['3d', 'charts', '3d printed', 'models', 'printed', 'angle', 'bar heights', 'depth', 'bit', 'objects']","['experiment people', 'charts', 'printed graphs', 'measurement', 'depth perception', 'experiment participant', 'bar heights', 'individual differences', 'inaccurate', 'error human']","['3d', 'charts', '3d printed', 'models', 'bar heights', 'depth perception', 'differences', 'skew results', 'sizes', 'printed graphs']","['3d', 'charts', 'models', 'angle', 'depth', 'objects', 'bit', 'screen', 'depth perception', 'differences']","['There are a few ways errors could creep into this experiment. People might misjudge bar heights due to tricky 3D visuals or poor lighting on the printed charts. Even though the colors were random, some participants might still connect certain colors with specific meanings. Everyone sees and processes visuals a bit differently too, so personal differences could skew the results. Plus, as the experiment goes on, participants might get better at the task—or just tired—which could affect how accurately they judge the charts.', 'There are a few ways errors could creep into this experiment. People might misjudge bar heights due to tricky 3D visuals or poor lighting on the printed charts. Even though the colors were random, some participants might still connect certain colors with specific meanings. Everyone sees and processes visuals a bit differently too, so personal differences could skew the results. Plus, as the experiment goes on, participants might get better at the task—or just tired—which could affect how accurately they judge the charts.', 'Several sources of error could affect the results of this experiment:\n\n\xa0\n\n* Participant bias – Most participants were from the Statistics department, so they may have had more experience with charts than the general population.\n\n* Human error – People might still use their fingers or guess based on instinct, even if told not to, which can skew the results.\n\n* Printing variations – Small differences in the quality or shape of the 3D printed charts might influence how easy they are to interpret.\n\n* Lighting or angle issues – For digital 3D charts, the angle or screen brightness could affect how well participants see the data.\n\n* Randomization differences – The random selection of bar heights and chart layouts might unintentionally make some comparisons easier or harder than others.\n\nThese factors could all impact the accuracy of participants’ judgments.']",3d - charts - 3d printed - models - printed - angle - bar heights - depth - bit - objects,1.0,False
Human error (putting in the wrong id for the blocks),5,5_blocks_id_internet_sets,"['blocks', 'id', 'internet', 'sets', 'previous', 'correct', 'impact', 'little', 'better', 'possibly']","['blocks', 'different results', 'results different', 'error involved', 'user error', 'error example', 'issues', 'confusion', 'outcomes', 'putting wrong']","['blocks', 'id', 'internet', 'previous', 'different results', 'outcomes', 'putting wrong', 'set', 'user error', 'results different']","['blocks', 'previous', 'sets', 'internet', 'correct', 'little', 'answer', 'wrong', 'different results', 'outcomes']","[""I guess it could be something like we all didn't have the same blocks we were given, some students were older than others and could do better, some students had previous practice, instructions were off/ poorly worded, or something like not randomized."", 'When using the 3D printed blocks, the participant could have used the wrong block or looked at the wrong column on the block. The internet could have also been a factor; if the internet was not working properly. Or malfunctions in the survey.', 'Error that could be found in this could be in this especially since it is online is that is that online error, not seeing all the reality of the blocks because you are unable to really see the models, another possibility is possibly the color error, for example it may impact how the audience is viewing that possibly with eye color issues.']",blocks - id - internet - sets - previous - correct - impact - little - better - possibly,1.0,False
"Some people could be confused on what bar they want you to look at in the model, therefore, resulting in them answering the question wrong.",3,3_bar_bigger_know_smaller,"['bar', 'bigger', 'know', 'smaller', 'heights', 'bars', 'incorrectly', 'measurement', 'actually', 'visual perception']","['measurement errors', 'measurement', 'perception differences', 'human perception', 'measurements', 'measured', 'bar graph', 'measure', 'proportion', 'visual perception']","['heights', 'incorrectly', 'measurement', 'visual perception', 'judgment', 'eyesight', 'bar graph', 'perceive', 'distractions', 'numbers']","['bar', 'bigger', 'smaller', 'heights', 'bars', 'measurement', 'visual perception', 'exact', 'judgment', 'eyesight']","['1. Subjective perception - we may perceive the height of the bar graph differently based on certain factors\n\n2. Measurement errors - may be errors in the measurements we used to guess the height of the bar graph\xa0\n\n3. I feel like the environment you are surrounded by could be a factor such as distractions, or lighting conditions', 'Differences in individual visual perception can lead to variations in estimating bar heights. Lighting, screen quality, or distractions in the testing environment could impact focus and accuracy.', ""It just asked which one was bigger between the two shapes and I it didn't specifically say if we should measure just the one strip of the clump of strips that had that shape. Also we didn't know to what scale both of the set were to maybe the clump of strips with the circle had a measurement by 5 while the ones with the triangle had measurements by 25 so we don't know which one is truly bigger if we don't know the measurement proportion of the two different strips.""]",bar - bigger - know - smaller - heights - bars - incorrectly - measurement - actually - visual perception,0.24855317545510305,False
The source of error that is invovlved in this experiment is that not all the time you are going to estimate the exact number of how much for data is bigger or smaller comapred.,0,0_lack_error involved_lot_include,"['lack', 'error involved', 'lot', 'include', 'wrong', 'answers', 'times', 'environmental', 'survey', 'error include']","['sample size', 'experiment include', 'experiment people', 'error involved', 'experiment sources', 'error data', 'null hypothesis', 'sample', 'environmental factors', 'doing experiment']","['lack', 'error involved', 'environmental', 'survey', 'study', 'effort', 'experiment sources', 'measurements', 'sample', 'directions']","['lack', 'lot', 'wrong', 'answers', 'times', 'environmental', 'survey', 'study', 'questions', 'confusion']","['A source of error that could have been involved in this experiment is if a participant accidently got the wrong kit and typed in a different kit and then the answers would not match up to the correct way the experiment should have been done. Another error that could have occured is if the participants looked at the right answer and then just matched their answer with the correct answer since it was shown while taking the test.', 'Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.', '1. Sample Size and Selection Bias:\n\n*\n\nError: If the sample size of cows is too small or not representative of the broader population, your findings may not be applicable to all cows.\n\n*\n\nMitigation: Ensure a large and diverse sample of cows from various farms or regions, considering factors like breed, genetics, and environment.\n\n2. Age Determination Errors:\n\n*\n\nError: Inaccurate age information for the cows could skew results.\n\n*\n\nMitigation: Verify ages through reliable sources such as birth records or veterinary documentation.\n\n3. Environmental Factors:\n\n*\n\nError: Environmental conditions, such as climate, diet, and overall farm management, could influence calving success and may not be controlled.\n\n*\n\nMitigation: Attempt to account for or standardize environmental variables across your experiment.']",lack - error involved - lot - include - wrong - answers - times - environmental - survey - error include,0.5005870350658581,False
