document_index,document,topic,probability
36,"I'd say the why of the experiment. Why we/the designer wanted to pursue this information versus just the purpose of the assignment, as seen in the presentation. Learning more about the experiment has been interesting, I had never thought of a lot of the information prior.",topic_0,1.0
37,"The components emphasized why we were comparing the digital 2D graphs to both digital 3D graphs and tangible 3D graphs. I didn't really understand the point of evaluating digital 3D graphs, but the presentation mentioned how 3D graphs in excel are something that is used to show data sometimes.",topic_0,3.75093535125803e-309
38,"The presentation went more into detail about other studies and clarified the study design and purpose more clearly than the abstract. The presentation also went into the correct and incorrect options, and how the study was conducted better than the abstract, and or in a more understandable way.",topic_0,0.6278257598962307
39,"The results of the study, as well as the predicted results, were much more emphasized in the presentation than the abstract. The abstract doesn't contain the results. MI doost likely so that it doesn't spoil the experiment for anyone that wants to try something similar for themselves.",topic_0,1.0
40,"Honestly not sure what was more emphasized because the presentation talks about background, overview of the experiment, results which was also in the abstract so maybe the shiny app or future results but if I can remember correctly the abstract also talked about future results.",topic_0,0.6549437041717691
41,"Something emphasized in the presentation and not in the abstract was there was not any difference in the 2D and 3D, which was what I thought was going to happen.",topic_0,0.16271703460463355
42,it was really emphasized that each subject gave consent. It also really emphasized that re saw the same graphs many times.,topic_0,4.45980352223666e-309
43,I feel that a component that was emphasized in the presentation was the problems with 3D graphs and how to get around the graphs and how they compare to 2D charts.,topic_0,3.914476437740793e-309
44,What really stuck out to me was when they said that 3D information made 2D and vice versa can distort information. I think they didn't bring this up because it could skew how one would think about the data being presented.,topic_0,4.556583418863275e-309
45,The results of the experiment were more emphasized in the presentation. This could be a result of the abstract being written prior to it.,topic_0,0.7930227929123114
46,"The presentation was a little easier to understand. It might be because I tend to not like reading, especially when it comes to math, but having it laid out in a video form and follow through each slide was much easier for me to do so. I don't remember much of the abstract, but I feel like the presi. or presenter did a good job of emphasizing that they had to make assumptions because McGill and Cleveland's weren't exactly going to be replicated and such.",topic_0,1.0
47,The results of the study were more emphasized in the presentation than the abstract. This could be because at the time the abstract was written they didn't have sufficient results. Getting to observe the graphs of results in the presentation was helpful so I think it would have been supportive to mention any form of results in the abstract.,topic_0,0.9030148611230745
48,The reason that there was less information in the abstract is because they didn't want their participants to know exactly what they were studying so they can't sway the results. The video also has more results than the abstract.,topic_0,0.8556969655574831
49,"The presentation emphasized the results of the study and how 2D graphs ended up being the preferred graph type for people during the study, whereas the abstract was more about the study set-up. This is probably because the presentation was more about the results and the ""why"" of the study whereas the abstract wasn't.",topic_0,0.04491883797612675
50,I thought the procedure was much more detailed in the video. I think this was done because it was much easier to explain the procedure because of the utilization of the examples used in the experiment to show the participant scales.,topic_0,0.8286650773453461
51,"I felt like the components of why they actually were doing the study were focused on more. I also feel like they told us more of how it exactly was going to work and who the test subjects would be more in the presentation, this could be due to just that the presentation was an easier way to provide this information rather than in the abstracts.",topic_0,1.0
52,Some components were the amount of the treatment combinations. The subjects are too busy to have 42 different graphs to work on. They downsized the treatment to 15 treatment combinations.,topic_0,4.996256186514215e-309
53,The results of the mini experiment where more emphasized in the presentation than in the abstract as well as how students would be learning and benefiting from the experiment. I think they left the results out of the abstract because they were results from a convenience sample of people that might not reflect the general population and how we would learn from our reflections was irrelevant to the experiment itself.,topic_0,0.717318371478218
54,"The presentation emphasized visual aids, interactive elements, and engaging with the audience to make the content accessible and memorable. The abstract aimed to summarize the main findings briefly, focusing on being clear and concise without using visual aids or interactive features.",topic_0,5.20479008479686e-309
55,"The components that were emphasized in the presentation were the difference in results from the different studies that we participated in. I believe this is to give us information back on the experiment that we were a part of. As well, it described how each experiment had different outcomes for different tests.",topic_0,1.0
56,It went into more detail. It's probably different because it's the researcher talking about it versus reading about it.,topic_0,0.6749516723728232
57,"I cannot recall anything that wasn't emphasized in the abstract. I feel like they are comparable other than the history of 3D graphs, I feel there was more in the abstract.",topic_0,0.16159905850623268
58,"All the logs and ratios that were supposed to into it. I don't know how much I was able to do with this, but I had no clue that that was even a factor. Also I didn't know we could turn the graphs on our computer to see the different angles.",topic_0,0.090613872685267
59,"In the presentation, they emphasized the results of previous studies more than they did in the abstract. They also talked more about the pros and cons of using 3-D graphs. The difference between the predicted and actual results was mentioned in the presentation more than in the abstract. I think that the things that were more prevalent in the presentation were things that were easier to demonstrate in a presentation with an explantation rather than in a written text.",topic_0,0.30364322284748396
60,The presentation went into more detail on the specific concepts of the study as well as the results. The abstract was more about the procedure and purpose.,topic_0,0.6230753226683747
61,One component that was more emphasized was how they had to make assumptions before they had to make the comparisons. I also feel like they explained more of the process and also the results of the graphs and how it came to be. I think this is because its easier to explain things when you face to face with someone verses just typing it out. They were fully bale to explain everything and the process and they could do that using any amount of time they want and not have to squish it into an abstract.,topic_0,1.0
62,"I think the talking about the distortion of data when changing a 2D graph to a 3D graph. I remember when I was doing the experiment, when it was saying that these two graphs match (2D and 3D) I thought these don't look the most similar. And after reading the abstract and listening to the presentation I was correct.",topic_0,0.16138149655323175
63,How the study was randomized and what the experiment was testing. This was possibly done to reduce bias in the participants.,topic_0,0.8210665198397994
64,"With lots of information, it may overwhelm the study subjects.",topic_0,0.7163648231725288
65,"In the presentation, they talked about the results of the studies more than they did in the abstract. They talked more about the 3-D graphs, also. The presentation is easier to represent with an explanation than in the abstract.",topic_0,0.1828154514892525
66,The components that were emphasized in the presentation were why they were doing this experiment and who they based this experiment off of.,topic_0,1.0
67,"In the presentation, I believe that the actual math portion of the experiment was more emphasized. While the abstract did discuss the math components minimally, the presentation went into a lot more detail and explained the results of the experiments with more of the formulas and graphs that were utilized.",topic_0,0.7026907257492101
68,"It went more into detail with more visuals on how they are impactful to the study. In the abstract, there were not as many visuals included as in the presentation.",topic_0,0.653792011543195
69,"The presentation focused some on what they would be doing with this experiment, using it for STAT 218 classes at UNL, but the abstract didn't cover it. I think it isn't important to cover what the experiment will be used for in a learning environment, and it would be more important for the abstract to cover how the experiment was conducted and what the results could conclude.",topic_0,0.7082436240518816
70,The components that were emphasized in the presentation that weren't emphasized in the extended abstract was the statistical significance of the data and how the participants saw the ratios vs the actual ratios. I think this occurred because the abstract was more focused on the background information and the reason for the study than the actual results.,topic_0,0.8294679857799807
71,"The abstract didn't relay the results of the experiment I participated in, but gave me information on what the goal of the project is. The presentation focused more on the math behind the project, which was likely given to allow for a better grasp of the data the study produced.",topic_0,0.8808596615751689
72,This presentation emphasized results and statistical significance of the study. The abstract didn't mentioned the results of the study. This could be for many reasons. I think it is probably because of the restrictions of what can go into an abstract.,topic_0,0.9052150754317808
73,The background of the 3D graphics was majorly emphasized in the abstract video and was not in the presentation. I expect this is to reveal more information on why they chose this date formation and to develop an understanding of the study as a whole. The research question themselves were also not as emphasized in the presentation for these same reasons.,topic_0,0.1724195799580172
74,"I didn't realize that some of the background information was on the benefits and misleading uses of a 3D bar graph. I thought it was just about how close a person could guess with that the data looked like with the 3D models. I think we were kept in the dark about this because it isn't something that we cognitively think about when we take in formation. Found that to be really intriguing. 

 

I also didn't realize that an app would also take part in the experiment.",topic_0,4.67964108809229e-309
75,"The presentation gave a background on 3D versus 2D graphs, which showed why the study is relevant. This is probably due to the more open nature of the presentation, while an abstract is meant to describe the experiment itself without background information.",topic_0,0.13673193970951408
76,The abstract goes into more depth about how the graphics were made and why there was limitations on them. I think this was because its not that important to explain in the video but made more sense to put into the abstract.,topic_0,0.7790989623442854
77,Components of the pres was the main difference in the results I think its so that it wouldnt influence the people taking the expieriment,topic_0,0.5094014877544554
78,The video went into more depth about the background than the abstract. I think this is because they really wanted to make sure we understood where it came from and why. The abstract also talks about this but I just thought tit was less.,topic_0,0.6503094960992872
79,"The abstract gave us more information about the study itself, the presentation gave us more detailed information about the reason behind the study.",topic_0,0.6242529870367065
80,"The abstract had more information about the initial experiment. Assuming it follows the general outline of scientific papers, the abstract is supposed to be a brief overview of what is covered in the paper, not be a full summary.",topic_0,0.8641658547942954
81,Showing how the experiment worked in depth. The guy in the presentation explained more about this.,topic_0,1.0
82,They did not show how the bars were designed and that they were randomly generated. They also did not give us the answers as it may have effected the way that we looked at them and it could have changed our answers.,topic_0,3.557813249478074e-309
83,"Some of the components that were emphasized that weren't in the abstract was the model slide, I think that it wasn't emphasized because we never used any of the equations given and how to use it.",topic_0,1.0
84,"I noticed that the setup for the experiment was emphasized more in the presentation than in the abstract, as well as the use of the Shiny App. I think that it is due to the ability to explain better over presentation than just through words.",topic_0,0.4450201864100073
85,"I feel like just the results were better visualized to me just because I was also able to see both sides of it, and I was able to see pictures and graphs from the results of different students.",topic_0,1.0
86,I feel like the graph distribution and reasons for the different types of graphs was explained more in the presentation than in the abstract. I feel like the abstract was more of an informative piece about the results of the study. While the presentation was more of an explanation of the study and why it was set up in a certain way.,topic_0,4.79681029214561e-309
87,I would say there was a lot more information about the study in the presentation. This could be because he could explain it more when talking rather than writing,topic_0,1.0
88,I think that the components about the height were not emphasized. I think this was because they wanted to get clear data and not give away the purpose of the study.,topic_0,3.474074935353753e-309
89,"To be completely frank, before this presentation I did not understand the difference between Cleveland and Mcgill and that the whole point was Replicating them. Both the graphs show a linear progression.",topic_0,4.582844052501423e-309
90,The difference from McGills study made more sense watching the video then reading the whole extended abstract. The abstract section itself did not have enough information for me to understand what was truly being tested but the presentation made it more clear. I think the video had more space to explain everything in detail such as the participants being UNL students in stats course doing experiential learning.,topic_0,0.8018362027036561
91,"I learned more about the actual procedure in the presentation. One idea that could explain why this was for visual purposes, as it is easier to follow along when you can see something.",topic_0,1.0
92,The predicted responses were emphasized more in the presentation than in the abstract. I'm guessing that the abstract wouldn't have had the new predicated responses due to the experiment also being conducted in 2023.,topic_0,1.0
93,"Some components that were emphasized in the presentation that were not emphasized in the abstract were that in the abstract there was no mention of the program, Shiny App, used to ask paritcipants their perceptions in the experiment whereas in the presentation, the researcher highlighted the utilization of this tool as a vital component of the study.",topic_0,0.4378267615366554
94,I would say like facts that made it easier to understand. One example was at the 1/3 of the video. The man went into detail about the graphs that Cleveland and McGill used.,topic_0,0.5719961260035228
95,The differences between 2D and 3D are explained more throughout the presentation. This is the main topic of the experiment and with out the explanation of the two and how they differ and it wouldn't allow the researchers to base their conclusions off of,topic_0,0.1622895796211766
96,"The biggest part of the presentation that wasn't in the abstract were the initial results of the first set of data. I would guess this is because the results did not show any significant results, so the researchers are waiting for more data before trying to make any claims in the abstract about conclusions.",topic_0,1.0
97,"The point in the presentation more emphasized on the results of each or the different bars, compared to the abstract which explained why the bars looked the ways they did. I think that the presentation was more to show the results of the project.",topic_0,3.55996773504055e-309
98,Components that were emphasized in the presentation that wasn't emphasized in the abstract were the experiment they were basing it off of as well as study design of the experiment we participated in. I had a better understanding of the experiment our experiment was based off of and how they designed the study.,topic_0,0.8990721705434307
99,"The results were not heavily emphasized in the abstract. This is probably because the abstract is meant to provide a more general overview of the experiment, rather than a detailed explanation.",topic_0,1.0
100,How the app worked within the study. The presentation also helped clarify how the graphs work. This was because the abstract seemed to focus on why the study happened and the video better explained how it actually worked.,topic_0,1.0
101,all the ratios and I think it is because they wanted to see how the volunteers categorized each bar based on height,topic_0,3.52971110958304e-309
102,There was alot more information about why they were doing the experiment. I think that its because if you are reading the abstract you already know about the experiment whereas you would show someone the video that is learning about the project for the first time.,topic_0,0.7219625836160554
103,"Unlike the abstract, the presentation emphasizes on detailed explanation of the experiment like background of the bar graphs. Also, it informs the procedures in simpler ways.",topic_0,0.04688130332314162
104,"Even though both the presentation and the abstract both use the shiny app and have the kits available to the participants, I feel that the presentation gave a more in depth explanation of the results and what they were looking for and how to use it to achieve a result. The abstract did not go as in depth as the presentation did. we got showed p-values and standard errors in the presentation. abstract we were not given that info.",topic_0,0.6845440432366453
105,"From what i remember I do not believe the ratio was talked about in the abstract like it was in the presentation. The photo showing what was in each, helped give a visual to what was talked about, which as a visual learner I found this super helpful.",topic_0,0.21600464000087177
106,"Replicating clevlin and mcgill, I think this is becasus that doesn't need to be talked about in the abstract. The abstract should only include all your data and personal experiments.",topic_0,1.0
107,"The real evidence and more explanation about this research were provided during this video. Things such as the design of the study, information on background knowledge (more in-depth), and how their study differed from the one in the past. I think that they did this so it is more manageable, study different results using different methods, and try to make the subjects to think in different ways.",topic_0,0.7801015678320433
108,"The goal of graphical elements, types and lengths of the different graphs, the equation the bar graphs used. Each subject received 5 out of 7 of the unique ratios and each subject got 15 total ratios. The model equation they use takes a look at the judge ratio from the participant and the actual ratio (the same log ratio as Cleveland McGill). I think the reason they were emphasized in the video and not the presentation is because the abstract was kept short, with the main, important reasons being stated. The presentation we watched had more time to speak in depth and show visuals, giving the listeners a better understanding.",topic_0,0.17493329280559422
109,"I have no idea. To be honest, it felt like there actually was nothing emphasized from the way he presented because the entire thing was pretty monotone and flat. There was no way to tell if there was a particularly important or vital section.",topic_0,1.0
110,This presentation emphasized the experience of challenges of judging depth in 3D graphs more than the abstract did. Highlighting how the physical materials were created and how the 3D printed charts were used during the experiment. I think that this was done to make the presentation more relatable; making the audience become more engaged.,topic_0,3.89864528392946e-309
111,"The exact math used and how the study came to be. I think this was because the presentation was a lot more in depth than the abstract, and was more personally talking about how the study worked than writing it up scientifically.",topic_0,0.6583958168285189
112,"The presentation did a better job of showing visuals and examples of what certain graphs looked like. Maybe it was easier to show these images in the presentation, and it was probably easier to explain when talking in the presentation compared to writing the abstract.",topic_0,4.81879848239241e-309
113,"The instructions and goals of the experiment as it pertains to the respondents were more clearly stated in the oral presentation. The nature of the oral presentation and the ""lax"" nature of speaking the instructions allows for a little bit more clarity, albeit less detail, for respondents and can make data digestion a lot more possible than in the extended abstract.",topic_0,0.7109703847503833
114,The presentation talked more about how the study could be used in real life. The abstract mostly explained how the experiment was done. I think the presentation focused on the bigger picture to make it more interesting and easier for people to connect with. It helped show why the study is important.,topic_0,0.6639174574444968
115,The results were highly emphasized in the presentation much more than the abstract. The abstract did mention the results but not as in depth. I think this is because its easier to explain the results by looking at graphs rather than explaining them.,topic_0,0.791922162457914
116,"Detailed results, visualization of the data and the interpretation of the results. I think they were emphasized because the audience needs a comprehensive understanding of the study's outcome and significance.",topic_0,0.6951776634057956
117,One component that was emphasized in the presentation that wasn't emphasized in the abstract was the equations. I believe this would be to help us understand how the equation is used and the components of the equations.,topic_0,0.8490760007386998
118,"the breakdown of how many graphs each subject got to divide up the total number of graphs of all types, and ratios.",topic_0,4.613804041175624e-309
119,The components that were emphasized in the presentation and not in the abstract were the components of the experiment and how the experiment was carried out step by step. This was probably so there could be more background information about other experiments similar in the abstract and they could save the methodology for a different portion.,topic_0,1.0
120,The predicted responses were emphasized more in the presentation than in the abstract. I'm guessing that the abstract wouldn't have had the new predicated responses due to the experiment also being conducted in 2023.,topic_0,0.9785888605039555
121,"To be completely frank, before this presentation I did not understand the difference between Cleveland and Mcgill and that the whole point was Replicating them. Both the graphs show a linear progression.",topic_0,4.53672848027228e-309
122,"The point in the presentation more emphasized on the results of each or the different bars, compared to the abstract which explained why the bars looked the ways they did. I think that the presentation was more to show the results of the project.",topic_0,3.56139520924186e-309
123,"I learned more about the actual procedure in the presentation. One idea that could explain why this was for visual purposes, as it is easier to follow along when you can see something.",topic_0,1.0
124,"The biggest part of the presentation that wasn't in the abstract were the initial results of the first set of data. I would guess this is because the results did not show any significant results, so the researchers are waiting for more data before trying to make any claims in the abstract about conclusions.",topic_0,1.0
125,I would say like facts that made it easier to understand. One example was at the 1/3 of the video. The man went into detail about the graphs that Cleveland and McGill used.,topic_0,0.5717177157127056
126,I think that the components about the height were not emphasized. I think this was because they wanted to get clear data and not give away the purpose of the study.,topic_0,3.430172308900127e-309
127,"Some components that were emphasized in the presentation that were not emphasized in the abstract were that in the abstract there was no mention of the program, Shiny App, used to ask paritcipants their perceptions in the experiment whereas in the presentation, the researcher highlighted the utilization of this tool as a vital component of the study.",topic_0,0.438296828352697
128,I would say there was a lot more information about the study in the presentation. This could be because he could explain it more when talking rather than writing,topic_0,1.0
129,"I feel like just the results were better visualized to me just because I was also able to see both sides of it, and I was able to see pictures and graphs from the results of different students.",topic_0,1.0
130,I feel like the graph distribution and reasons for the different types of graphs was explained more in the presentation than in the abstract. I feel like the abstract was more of an informative piece about the results of the study. While the presentation was more of an explanation of the study and why it was set up in a certain way.,topic_0,4.82223141005363e-309
131,The difference from McGills study made more sense watching the video then reading the whole extended abstract. The abstract section itself did not have enough information for me to understand what was truly being tested but the presentation made it more clear. I think the video had more space to explain everything in detail such as the participants being UNL students in stats course doing experiential learning.,topic_0,0.8097501607532598
132,The differences between 2D and 3D are explained more throughout the presentation. This is the main topic of the experiment and with out the explanation of the two and how they differ and it wouldn't allow the researchers to base their conclusions off of,topic_0,0.16170027872032366
133,"The presentation touched on the role that STAT 218 students would play in this experiment more so, which makes sense that not all the details for that would be included in a research paper. The video also better explained how the researchers chose the equations they used. This also makes sense due to the fact that it would probably be easier to elaborate on in video/spoken vs. in a paper.",topic_0,0.7487864310982937
134,"THe reason why the graph were better physical. Also, they started to talk about the size and angel. Also the width. This is important to learn more about the study.",topic_0,4.653283499554936e-309
135,"Taking a look at the log error, emphasizing consent and identifying the student were emphasized in the presentation more than the abstract. I think it’s because the presentation allowed us a more in depth approach to the models used and analyzing the participant responses more closely.",topic_0,0.6829245581525847
136,The 3D graphs can look different from the angle that you look at them and that is the problem with the 3D graphs. I think this is the reason just with 3D graphs in general.,topic_0,0.07968395364108982
137,"The components of viewing angle, graph type, and placement of the comparison bars were more emphasized in the presentation. I think that these were not emphasized earlier to help reduce bias or cause any of the results to be skewed.",topic_0,5.470747254829986e-309
138,I think the contents of the kit were talked about more in the presentation because it is a lot easier to explain when people can look at a physical break down on the slide. I think it is because it was it was easier to dive deeper with the graphic rather than trying to explain in words.,topic_0,1.0
139,"The results were definitely a component that shone in the reflection, but would be impossible to see in the abstract, I think it is because those components are not a part of the abstract.",topic_0,0.8303665615507784
140,In the presentation they talked about all of the different combinations they had accouted for. In the abstract they didn't discuss this nearly as much. They also talked about specific log formulas in the presentation.,topic_0,0.8012251883301118
141,the presentation emphazied visual examples and detailed explanations of graph types and study design that were less prominent in the abstract. This is likely because visual aids help engage the audience and clarify complex concepts a=more effectively during a live presentation.,topic_0,5.725643134067955e-309
142,"In the presentation the reasoning behind each graph was emphasized. To prevent a biased result the graphs were not emphasized before the experiment, only after to explain the reasoning behind the experiment.",topic_0,4.73751027908326e-309
143,"The presentation likely emphasized visuals, real-world implications, and key findings more than the abstract did. It may have included charts, graphics, or anecdotes to make the content more engaging and easier to follow for a broader audience. In contrast, the abstract focused more on methods, results, and technical details to give a concise, scholarly overview.",topic_0,5.43479684840083e-309
144,"In the presentation, I like how he went over exactly how they made the study before walking us through what we were learning. I realized that calculating percent error was the goal rather than a categorical answer. I learned that they want the judged vs. true percent.",topic_0,1.0
145,"One component emphasized in the presentation was the idea that 3D graphs are more difficult for people to read. I think this point wasn’t intentionally highlighted at the start of the experiment, possibly so participants wouldn’t go into it with a bias against 3D graphs. That approach helped keep my perspective neutral while participating.",topic_0,0.04818638398663706
146,"The project aims to find out if 3D printed bar charts help people make more accurate comparisons than 2D or digital 3D charts, extending earlier research on how we perceive data in graphs. To make the project’s purpose clearer, the abstract should more directly state its main research question, why this comparison matters, and who could benefit from the findings.",topic_0,3.599295800297486e-309
147,"I noticed more of an emphasis on what the experimental process looked like, from the participants perspective included in the presentation. I feel like in a scientific abstract it's hard to go super in detail and provide pictures of the data collection website and the type of graphs students were looking at. It makes more sense for the presentation to casually include those in to show how the experiment worked overall.",topic_0,0.24918818867551598
148,Some components  that were emphasized in the presentation was the different effects and the specific results that where shown within the study and how the data was not statistically significant . while in the abstract the original study and bar graphs where showed.,topic_0,0.6427593089744429
149,"The first thing that was emphasized was the reasoning behind having 3d printed graphs, 2d graphs, and 3d graphs on a 2d screen and how it can lead to distortion of values. Also, the calculations of the results and how they used it to determine their analysis.",topic_0,3.92735032638121e-309
150,"The presentation emphasized the real-world applications and implications of the findings more than the abstract did. It also gave more attention to visual data (graphs, charts) and participant feedback, likely to keep the audience engaged and to make complex results more accessible. This makes sense because presentations are often designed for a broader audience, while abstracts are more technical and concise.",topic_0,5.363497296043915e-309
