document_index,document,topic,probability
16,"The participation piece came first so I did not fully understand the goal of this study and what exactly I was supposed to be doing. This was the hands on piece where I got to participate in it. The post experiment reflection related more towards what we are learning in class and if we can identify the components of the experiment. the extended abstract and presentation both gave an overall on the experiment. the abstract is a more formal way of presenting the experiment, the intro, abstract, methods, study design, etc while I feel like the presentation took a deeper dive into how they created the bar graphs and recreated the previous experiment from Cleveland and McGill.",topic_0,0.018323023009888452
17,the extended abstract showed me how and why the experiment was conducted. Through participation I learned how the experiment has meaning in the real world. In the presentation I learned that using 3d charts may not always be the best way to collect data/survey.,topic_0,0.22180244889985545
18,"When 3D graphs become projected on a 2D surface they become distorted. One study showed participants answered more accurately with 2D graphs and in the other study 2D and 3D graphs had about the same accuracy, however, participants preferred the 2D graphs due to their simplicity. This doesn't mean the 3D graphs are absolutely horrible it just means they are used for different purposes.",topic_0,1.0
19,The components of this project differed as there was 7 unique ratios being used during the presentation rather then the participation part which was very interesting considering the blocks and the bar graph showed a difference.,topic_0,8.317104401093823e-309
20,"the components of this part of the project seemed to be much more of an in depth explanation of what they were looking for, why they were looking for it and what it could be explained by. It seemed that most of the others went over a general basics of what the research was about or what the process was going to be. I still feel like watching this slideshow garnered the most information relating to different components of the project.",topic_0,1.059424178617532e-308
21,"While there was some variance in components of this project, I feel that most aspects of it remained fairly steady throughout. As I had kind of discussed in abstract reflection, I gained a better insight on what the actual purpose of the the experiment was after having the chance to read through the abstract. While I had thought that the variable of interest had something to do with colors and estimation, it actual had to do with 2D versus 3D models and how that depicts the accuracy of estimating values within them.",topic_0,0.03856847508023057
22,"Participating in the project means jumping into tasks with your team or by yourself, figuring things out together, and learning by doing. After it's all done, reflecting on what went well, what could've been better, and what you've learned helps you grow. Then, you've gotta summarize it all into a short paper, highlighting why your project matters to others in your field. Presentation is important because it shows what you learned and how well you understood it.",topic_0,7.91381472572706e-309
23,"Each of these components had different information that weren't explained or shown in the other components of the project. For instance, from the presentation I got what the research questions they were trying answer. They each had information relevant to the project but like shown/explained in different ways. In the participation, we were doing the experiment, the presentation had more information about the project, the extended abstraction explained what they were trying to do and how they were doing it.",topic_0,0.009602461730475777
24,"The information I gained from participation was fairly limited whereas the abstract and the presentation went into more depth about the reasoning behind the experiment, how it was set up, and what they were looking to gain from doing the experiment. Also, the presentation was the longest and most detailed component. The other components didn't go into as much detail and didn't provide me with as much information.",topic_0,8.920505195517364e-309
25,"One part that differed from the start til the abstract was the true purpose and reasoning behind the project study. During participation, I knew what I had to do to complete the experiment but did not have much to any knowledge about why. I started to make assumptions while during the experiment. After reading the abstract and seeing the presentation, it showed more about why and how the data was evaluated.",topic_0,0.01631112452939182
26,"The different components of this project were presented oddly.I learned the most about the experiment from the final presentation because it explained the differences between the kits, why we were asked to complete the experiment, and what the researchers were trying to gain. I did not learn very much from the participation because I did not know what the researchers were trying to gain from the experiment. Also, the extended abstract helped me learn some about the purpose of the experiment, but it would have been more helpful if it was shorter and more concise.",topic_0,0.027260575304866246
27,"The presentation went more into detail about how the users acted with the different types of graphs, the studies all focused on whether the 2D or 3D graphs had higher accuracy. The abstract has 5 types of graphs some have different positions and others have different lengths. The presentation had a different group used for testing. Over all, they all said that the 3D had the worse results.",topic_0,1.0
28,"*

Participation: This aspect involved active engagement in hands on work.

*

Post-study reflection: Reflection allowed for the students perspective and critical analysis of the project experience. 

*

Extended abstract: The extended abstract served as a summary of the project, highlighting key aspects such as objectives, and conclusions.

*

Presentation: The presentation offered an opportunity to communicate project findings to a wider audience in a written format.",topic_0,8.09184839553873e-309
29,"The presentation reflection was a lot clearer when understanding the point of the study. I am a visual learner, so when I watched the video, the point and background of the study became a lot clearer to me compared to reading the directions. The video was a lot clearer about what the experiment was studying, for example, how three of the graphs studied were on position, and the other two were on length, along with the Shiny app and the future work planned for the study.",topic_0,0.020770210104353357
30,"I think that the components differed within our study because we were learning about randomization and other factors used in the study within our class. The plan outlined in the end of the video is what we used, so it did not differ planning wise.",topic_0,8.49662597534866e-309
31,"The components of this project differ because participation was lower than I expected. As well as the study reflection showed no significant evidence, I was expecting their to be stronger evidence. For future work I see how this study can help with the STAT 218 class, but I do not see it helping anything other.",topic_0,8.42163222354577e-309
32,That 3D models aren't always the best thing to use in experiments. Not necessarily the worst thing sometimes they are good but in this experiment it can throw some things off.,topic_0,0.16014746847651515
33,We were given much more background and overview (more similar to what we learn in class) with the abstract and presentation. We did not receive much background with the participation and post-study reflection parts.,topic_0,0.015890634583114318
34,"We learned more as we went further along in the experiment. In the participation, we didn’t even know what the experiment was testing. In the post study reflection we had time to think about the experiment and hypothesize what they were trying to test. In the abstract we saw what they were trying to test and in the presentation we found out the results",topic_0,9.33799494301448e-309
35,The information differed by many ways. I wasn't aware of the specific groups that were assigned to us before reading the presentation. I also had no idea that 3D would be less effective. I would totally think 3D would be more effective since it is a tangible object.,topic_0,0.3555822437644869
36,"While going through the project, everything began to feel more clear. While participating I was wildly confused on why the information was needed for a study. The goal of finding the best graphical elements to extract information makes a lot of sense, and I gathered that from the video above.",topic_0,0.2450436836189607
37,"The further into the experiment I got, the more I understood exactly what was going on. The additional materials in the research paper, and the presentation especially helped me understand exactly what the goal of the project was.",topic_0,0.019257513911071868
38,"Participation and post-study reflection I didn't gain much information, however in the abstract and the presentation I was able to gain much more. In the first two, I was more or less in the experiment while in the last two, I was reading and understanding the actual purpose of it.",topic_0,0.014385666808221918
39,"The information that I learned was kind of split into two groups for me: (participation and post-study reflect) and (abstract and presentation). The information that I learned in the participation and post-study reflection was all kind of self taught and inferred. For example, going into this experiment I knew absolutely nothing other than what my teacher had told us about the experiment. The second group was much more for correcting and connecting assumptions that were made. The second half of this study was more for cementing the ideas and facts of this study.",topic_0,0.013589344003648744
40,"While involvement encourages participation and teamwork, post-study reflection helps with learning and self-evaluation. While the presentation facilitates the effective presentation of major findings to viewers, the extended abstract acts as a short written overview of the project. Every element makes a distinct contribution to the distribution of project outcomes and overall learning. I would say that participation was obviously a big part of this experiment as well as post study reflection because they are key parts that could contribute to the future of the experiment.",topic_0,0.014298156898890212
41,"I learned that 3D graphics are not the best way to rely information, so what I took from that was 3D is not an accurate way to measure like depth perception.",topic_0,0.33546090960168007
42,I learned that they gave each subject 5 out of the 7 and we each got it 3 times. I did not know we saw the same one many times.,topic_0,9.366501966886082e-309
43,I feel that the presentation gave the most information on why we were taking the experiment and the reasons behind it.,topic_0,1.2372664429018114e-308
44,"I don't think it differed much, it explained the point of the experiment and what they were trying to research through students, and how their spacial skills are at UNL.",topic_0,9.82788752092004e-309
45,"My participation and post-study reflection in this experiment were personable components. The extended abstract and presentation were non-personable, literal descriptions of the purpose of the experiment and its goals.",topic_0,1.0545996417473714e-308
46,"When participating, I had some idea that the question being asked in the experiment might've have had to do with if students can correctly guess the same exact shape as the 2D image/3D digital with the actual model. After doing it, I guess I kept about the same idea, and now after watching this, it makes sense. The questions asked in this experiment are good ones.",topic_0,0.14419413523984634
47,"I think the abstract helped me to gain the most information. During participation, I didn't really understand the purpose of the study but the abstract and presentation supplemented my knowledge.",topic_0,9.687829421288414e-309
48,"While I was participating, I was pretty confused on what the experiment was testing. After watching the video, it was clear to me that they are testing if having physical model is more effective than a virtual one. The abstract helped me understand how they will calculate the results.",topic_0,0.04204019234357364
49,"During my participation I was only aware that there was a study about graphs taking place, and during the post-study reflection I didn't know much more than that. After the extended abstract I knew a lot more about what the study was about, and after the presentation I fully knew that the study was about comparing people's responses to the different types of exams (ie 2D, 3D, and 3D printed).",topic_0,0.01546581848953164
50,"While I was completing the experiment, I was guessing that the answers to the 3d models would have had more accurate predictions compared to the 2d model when in fact that was not the case.",topic_0,0.3578748167283781
51,I felt like this information differed in the way of what I felt like was being tested in the study. While I participated in the study I felt like it had to do with something based off the color or percentages of height of the graphs but I then found out in the abstract and presentation it was studying the height perception of the graphs.,topic_0,0.6321404749733956
52,Participation definitely differed from post study reflection. When I was taking the experiment I was assuming it was gauging how accurate your depth perception is. Now with much more context it was comparing your perception of a graph in a 3d environment to a 3d graph that is rendered in a 2d environment.,topic_0,0.49159128056958845
53,The information I had about the study changed significantly from when I first took part in the experiment to now when I finished watching the presentation. At first I didn't know why I was taking the experiment or what it was measuring but now I know that it was primarily focused on people's perception of 2d vs. 3d objects and how accurately they can perceive each.,topic_0,0.32888859282384453
54,"Participation in the project worked more with our hands-on learning and practical application, while post-study reflection is critical analysis and personal growth in the chapter. It was more a less a fun guessing trial and error for our stats class.",topic_0,0.013230636565534174
55,The participation was just me doing the experiment as a test subject so I did not know much. Then the post study reflection and extended abstract really dove into why we were being asked to do the experiment and what results are expected from it. Then the presentation showed me what the results were and also how the study came to be for UNL Stats 218 students.,topic_0,0.018540015338807333
56,The didn't differ greatly. They appeared slightly different.,topic_0,9.263896627408684e-309
57,"From the presentation, I gained knowledge of how 3D-printed vs 3D rendered graphs affect someone's thought process. People prefer to feel and move the graph over looking at a screen.",topic_0,0.6737627654426949
58,"I didn't realize that there were three different types of graphs. The 3D printed, 3D digital and 2D digital. I just thought they were all either 3D printed or 2D digital.",topic_0,1.0
59,"During the participation and post-study reflection portions, we weren't given much information about what the study was focused on. This ""blindness"" led to more accurate experiment results. The abstract provided a brief summary of the purpose and results of the experiment, and the presentation went into detail about what the researchers were really trying to find and the design of the experiment.",topic_0,0.02326683644699727
60,"Each component of the study had different parts of information on them. For example, the abstract had more information on what the experiment was testing and why compared to the actual experiment participation itself.",topic_0,0.01234527660020016
61,I was able to understand the point of the experiment more because i m able to understand what is being said through someone rather than reading an abstract. Throughout the process the most confusing part was the participation because we didn't understand the experiment and the point. It started to make more sense after reading the abstract and doing the post reflection. I was bale to understand full the experiment through the presentation because it was more clear to me.,topic_0,0.025307654016893985
62,"Not a lot differ. I never really thought about the distortion between the 2D graphs and the 3D graphs. I did notice that they looked different in some ways but after hearing the background behind the experiment and what was being tested, I thought the experiment was very interesting and seeing how results could be different from 2D to 3D.",topic_0,1.0
63,I mostly learned about how the experimental process is conducted. I think each part taught me more about this process and how experiments are designed and carried out.,topic_0,1.2049803793090383e-308
64,Now seeing what our the actual experiment was helped. Because when asked to look at blocks it makes me think back to elementary school. I understand why this would be something that people would want to look at.,topic_0,0.09752030265122894
65,"During this project and post-study reflections, we weren't given many instructions about what it was focused on. The abstract provided a bit more information of the purpose and results of what the experiment was supposed to be, but the presentation went into more detail.",topic_0,0.02368416977765997
66,I didn't really notice anything that differed too much. I think most of the things I read had a similar point and idea they were trying to get too.,topic_0,9.120954770406043e-309
67,"In most cases, the information I gained from the components of this project differed in what they did. In the case of the participation, I gained information on how to evaluate a 3D graph in comparison to another one. On the other hand, the other components gave me information that explained the specifics of the experiment (why it was being done, how it was being done, etc.) and gave me information on the actual point of the project/experiment.",topic_0,0.015619392275072997
68,I think it was interesting to actually be a part of a study and have the chance to also see the behind-the-scenes. The chance to reflect on the study gave us the opportunity to see the how components of the study differ.,topic_0,0.013568549312807791
69,"The study found that participants were the most accurate assuming measurements from 2d digital graphs. They also found that a graph with a smaller size difference comparison was read more accurately than a graph with a large size difference comparison. They expected the abstract to find a significant difference in readings, but one form of calculation in the presentation found no significance.",topic_0,1.0
70,"The information I gained from the components of this project differed by slowly revealing more about what the study was about and why we were participating in it. At first we were given hardly any information, just told that we were going to participate in a study. Then as I began to go through the components like actually doing the study, then reading the abstract and watching the presentation made it clear what this study was about and the type of information the researchers wanted to gather from it.",topic_0,0.016253457327351135
71,"During the participation portion of this project I had limited information on the scope and purpose of the study, but more information was provided during each component. I went from participating in the study, to reflecting on what might be the greater purpose of the study, to being given the abstract of a similar study that provided more in-depth information. The video I just watched allowed me to see the results of the study I participated in myself.",topic_0,9.53885126141864e-309
72,"I received different information from each component of the project. Participating in the project didn't give me much information, but allowed for hands-on learning. The extended abstract and presentation gave much more detailed information about what the study was trying to accomplish and its results.",topic_0,0.013432710314544011
73,"My understanding on the information changed and progressed as this project was revealed to me. I was under the impression that 3D graphics during the visual portion was effective, however in the abstract reflection I was proved wrong. I also was under the impression that there were little issues regarding 3D graphics and was also proved wrong as stated in the abstract reflection video.",topic_0,0.33103277362882133
74,"To me it really wasn't much of a surprise because I went into the experiment realizing that there would be a lot of information given later that would make the data make more sense. 

The only thing that differed from start to finish was the purpose ofthe experiment from my point of view. It changed to figuring out that there are problems with 3D models of graphs that I didn't realize. 

I also don't really think about differentiating information during an experiment. I take in information as it builds on me as I read about an experiment.",topic_0,1.1325113097628476e-308
75,"While participating in the experiment, I knew nothing about the purpose - the reflection also didn't give much information and I was still somewhat confused as to why the study was being conducted. After reading the abstract, the purpose was clearer when finding out about the studies this one was aiming to recreate. Finally, the background information given in the presentation answered remaining questions I had and rounded out all other information as well.",topic_0,0.024620632287329174
76,"It differed by how I gathered my information. When doing the experiment I was learning by trying something new and learning on my own, while watching the video I heard from someone who has been working on this experiment for awhile.",topic_0,1.2039242784565144e-308
77,The info differed for me after I saw the results. I thought it would be that the 2d was worse but after seeing the results I realized that the 2d model was easier to look at and understand I guess,topic_0,0.6899626552058182
78,"The participation was hands on and physically in my hands, being able to look at it at every angle. The extended abstract got into a lot more detail that I was able to understand easier, like what the purpose was and those sorts. The presentation, was also very informational but explained it differently than the abstract, it was easier to listen.",topic_0,8.97336168739402e-309
79,"With each component we gained more information that connected to the study. When participating in the study we could only infer what was being studied, with the abstract and the presentation, we are able to learn more about what the actual reason was for the study.",topic_0,0.016666517793679166
80,"I feel like going into the study, I had very little information about the study. With the abstract in the presentation, I now know that point was to gauge the ratio of data when given in different media.",topic_0,0.022921143443265426
81,"Each part of the project taught me something different. Doing the study showed how people actually used the charts, and reflecting on it helped me see what could’ve been better. Writing the abstract helped me explain the study clearly, and the presentation showed me what made sense to others and what didn’t.",topic_0,7.92644639040564e-309
82,They differed because it went more into depth on how people see things and it compared on how close they were to getting the right guess. It showed how the human eye underestimates the longer bares compared the the shorter bars when estimating the proportions.,topic_0,1.0094533279242513e-308
83,The information that I gained from the components of this project is that the participation were very straight forward on the how the equation should be used. I also think that the presentation is different because it talks about all the small components as well as the big ones in the project.,topic_0,8.19811759380981e-309
84,"Throughout the participation portion, the study didn't make much sense and I felt as I was just blindly doing something. However, once I read the extended abstract and presentation, the experiment mad total sense.",topic_0,0.024919100769402024
85,"They all basically just offered different insight, with the presentation, I was able to learn more about the results and where people went wrong. My participation was different just cause I like actually holding the object within my hands and i was able to feel it.",topic_0,1.027609491268953e-308
86,"During the inital participation I didn't have a lot of information about the meaning of the study but I knew that it had to do something with comparing data graph levels. As the steps of the study progressed, all the way to the presentation, I gained much more information about the background information for the study and why it was important to compare the difference between 2D and 3D graphs.",topic_0,0.42990981842068754
87,I got a better understanding of the study. It thought me more about the effects of using 3D or 2D graphics,topic_0,0.34419725793549233
88,The components differed because the data that was being collected is supposed to be as real as possible. Everyone in the class had to participate and I think that helped.,topic_0,8.587835828478524e-309
89,"the biggest difference between them for me was the predicted values verse the actual recorded values, such as p-value and plot ratio.",topic_0,1.0020840891385113e-308
90,This mentioned the other researchers work way more along with more pictures. This was way more informational for me because the person was able to go more into detail with pictures that made more sense. There was also a lot more details on how this study differed from Mcgills study.,topic_0,1.0210820798091414e-308
91,I learned the most about the random assignment used through the abstract. I felt most educated on the Shiny application in the presentation.,topic_0,0.017922071714993507
92,One thing that differed in the information I received was the inclusion of the different ratios between the different kits. It helps put into perspective what was actually different between the kits.,topic_0,1.1282681164625145e-308
93,"The information I gained from the various different components of the project, participation vs abstract for example differed since the participation was simply inputting  my perception of the 3D bar chart vs 2D bar chart data whereas reading more the abstract I learnt in more detail the goals behind conducting the study such as able to extend our study into the curriculum of an introductory statistics course in order to have the results of the study extend into further 3D printed graphics research in order to more accruately convey data (and to help assist in data graphic for the visually impaired as well).",topic_0,0.2235319139180301
94,"From the beginning of participating in this experiment, I have two different perceptions on the experiment. After reading the abstract and watching the video, this experiement and what the experiement sees made us do, makes more sense and …",topic_0,0.02965964697180777
95,The experiment was more hands on and I didn't really know why I was doing the experiment and what knowledge I was gaining. After watching the presentation and reading the abstract I understood what I was doing and what my participation was helping. The abstract describes what experiment we were trying to conduct while the presentation gave us more inside details on the experiment.,topic_0,1.087979478724144e-308
96,"From participating and doing the post-study reflection, we were able to understand the experimental design a little better and see how data points are collected. From the extended abstract and presentation, we could see the technical details of analysis and graph design, and see how real studies function a little better.",topic_0,0.01933825430340058
97,"The information I learned in the abstracts was the most helpful to me, because it made the most sense and provided good examples of what was happening. The other sources were helpful, but they did not help me understand what the point of the experiment was as much.",topic_0,0.018672294854633557
98,The information I gained from the multiple sources differed by the amount of information I got and visual representation of the experiment. In the presentation there was a lot more insight into how the graphs were used and it made my understanding easier.,topic_0,0.015409278634599092
99,"I gained more information from the components that more thoroughly explained the experiment. Other than that, it was all mostly the same.",topic_0,1.1661406691046487e-308
100,The abstract gave me a good sense of why the study was conducted. The participation and post study reflection left me a little confused as to what the purpose of said experiment was for. The presentation did the best job of explaining the study in my opinion.,topic_0,1.0129021430180825e-308
101,we didn't know all the formulas and it seems like we had a smaller population.,topic_0,9.869099193994624e-309
102,Each one was asking for information on different parts of the experiment. I liked this one the best cause there was a informational video with more context than the rest.,topic_0,1.164067622363137e-308
103,"I got to know background of the 3D charts which helped me a lot to understand what exactly it is. Additionally, it also gives me more precise and detailed explanation about the experiment.",topic_0,0.2824788512569986
104,"While trying to replicate the Cleveland and Mcgill experiment, not everything was written down in the report leaving us to have to use a scaled data distribution. This can lead to some difference. Also, in the abstract they only used printed 3D and digital 3D, compared to the presentation using more than 2 different types of graphs.",topic_0,0.8654852685034874
105,"I enjoyed participating in the experiment but didn't really understand what was being studied from this. Once I was given the two page extended abstract my knowledge grew in what was being studied, the methods used and what the experimenter was looking for.  Finally, I was given the results and this gave a all round understanding of why I did it with some good background information at the beginning of the presentation.",topic_0,1.263217664446352e-308
106,"The information gained from this experiment was learning more about what we actually participated in. It showed me that there was a direct reason we were looking at the charts. It makes more sense now, learning after this video",topic_0,0.5276830455696052
107,"I thought 3d graphs were a good component, but come to find out, 2d graphs are easier to read, which I expected. I didn't know how much viewing graphs could vary 3d vs 2d. I think both have their place, but I could understand why 2d is better. These assignments differed in questions, and as I went down the list, I gained more information about the experiment.",topic_0,1.0
108,"The information I gained from this is a lot more in depth than participating in the experiment and reading about it after. While taking the experiment I had no idea what the point/ research question was. After reading the abstract I had a better understanding of the reason for the experiment. But now after watching the video I feel like I have a good understanding of the experiment because I know the equations used, how the graphs were distributed to each participant, and the comparison.",topic_0,1.309759398581201e-308
109,"I have no idea. I observed those all at different times and immediately brain-dumped them after each session, so if this differed in anyway, I would have no way of knowing. I just took part for extra credit because I'm bad at math.",topic_0,1.1852488848669853e-308
110,The information I gained is that participating in the experiment helped me understand the visual challenges of comparing 3D and 2D graphs. The post-study reflection and abstract gave me insight into the purpose of the study and the statistical reasoning. The presentation helped me connect the results to the real-world implications of how data should be designed for better accessibility and accuracy. Creating a new later of meaning to the experience.,topic_0,0.48715132339988626
111,I thought the abstract and physical participation gave the most information about the study. The presentation gave the least information and was somewhat confusing.,topic_0,9.848527837033943e-309
112,I think the presentation is what laid it out the clearest. Just participating in it didn't help me understand what the experiment was for. I had no idea what the information was actually going to be used for until I read the abstract and listened to the presentation.,topic_0,0.017002597932639637
113,"The presentation was different from each source. The extended abstract, for example, had a written explanation of what was trying to be accomplished with a greater degree of detail than the simpler oral presentation and both aforementioned sources offered much more objectivity and facts than the subjective and interpretive nature of a reflection.",topic_0,8.817221453276467e-309
114,"Each part of the project helped me understand the study in a different way. When I was participating, I was just focused on answering the questions and didn’t really know what the study was about. The reflection made me think more about what I did, but I still had questions. The abstract explained the study better and helped me understand the purpose and setup. The presentation tied it all together and showed why the study matters.
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",topic_0,0.014927786552202086
115,"In the participation, I was not given much information about what it was that was being experimented. During the post-study reflection, I was not given information at all but was asked questions about what I felt it was about. The extended and abstract and presentation informed me of the most information and told me exactly what was being observed.",topic_0,0.017132654175328846
116,"As a participant i was able to experience the study, the initial reflection allowed me to connect my experience to the broader concepts learned in this class, the abstract was able to provide an overview of the actual purpose, and the presentation added more of a personal in depth exploration of results.",topic_0,0.01754496570368852
117,I feel like my knowledge of this study got larger with each of these as I obtained more understanding of the study. I would also say that each of these had different amounts of information in it and stated in different ways. Participation we learned what we were doing as we were actively doing it then the abstract and presentation explained what we did.,topic_0,0.014502787979395243
118,"I was somewhat clueless in the participation part but could kinda figure it out, after reading the abstract and watching the video I have a much better understanding of what the study was and my part in it.",topic_0,0.015671395750942712
119,The information gained from the components of this project differed in the clarity of each. As I went through the experiment and the different parts of it the more i understood what the actual goal of the experiment was.,topic_0,1.210900746712545e-308
120,One thing that differed in the information I received was the inclusion of the different ratios between the different kits. It helps put into perspective what was actually different between the kits.,topic_0,1.1270709660355724e-308
121,"the biggest difference between them for me was the predicted values verse the actual recorded values, such as p-value and plot ratio.",topic_0,9.96815183247218e-309
122,"The information I learned in the abstracts was the most helpful to me, because it made the most sense and provided good examples of what was happening. The other sources were helpful, but they did not help me understand what the point of the experiment was as much.",topic_0,0.019028257110912626
123,I learned the most about the random assignment used through the abstract. I felt most educated on the Shiny application in the presentation.,topic_0,0.01842986692391299
124,"From participating and doing the post-study reflection, we were able to understand the experimental design a little better and see how data points are collected. From the extended abstract and presentation, we could see the technical details of analysis and graph design, and see how real studies function a little better.",topic_0,0.017633134674943683
125,"From the beginning of participating in this experiment, I have two different perceptions on the experiment. After reading the abstract and watching the video, this experiement and what the experiement sees made us do, makes more sense and …",topic_0,0.030758009232774414
126,The components differed because the data that was being collected is supposed to be as real as possible. Everyone in the class had to participate and I think that helped.,topic_0,8.571829523843357e-309
127,"The information I gained from the various different components of the project, participation vs abstract for example differed since the participation was simply inputting  my perception of the 3D bar chart vs 2D bar chart data whereas reading more the abstract I learnt in more detail the goals behind conducting the study such as able to extend our study into the curriculum of an introductory statistics course in order to have the results of the study extend into further 3D printed graphics research in order to more accruately convey data (and to help assist in data graphic for the visually impaired as well).",topic_0,0.2291937813106892
128,I got a better understanding of the study. It thought me more about the effects of using 3D or 2D graphics,topic_0,0.3441902563600267
129,"They all basically just offered different insight, with the presentation, I was able to learn more about the results and where people went wrong. My participation was different just cause I like actually holding the object within my hands and i was able to feel it.",topic_0,1.021017779880625e-308
130,"During the inital participation I didn't have a lot of information about the meaning of the study but I knew that it had to do something with comparing data graph levels. As the steps of the study progressed, all the way to the presentation, I gained much more information about the background information for the study and why it was important to compare the difference between 2D and 3D graphs.",topic_0,0.4460252772990399
131,This mentioned the other researchers work way more along with more pictures. This was way more informational for me because the person was able to go more into detail with pictures that made more sense. There was also a lot more details on how this study differed from Mcgills study.,topic_0,1.0169061806770873e-308
132,The experiment was more hands on and I didn't really know why I was doing the experiment and what knowledge I was gaining. After watching the presentation and reading the abstract I understood what I was doing and what my participation was helping. The abstract describes what experiment we were trying to conduct while the presentation gave us more inside details on the experiment.,topic_0,1.062213393952189e-308
