document_index,document,topic,probability
24,"Well as someone who has taken a handful of science based classes I believe in the scientific process, which is what I think any researcher would believe in as well. I think for a researcher there would need to be a large sum of evidence that supports a hypothesis, enough that it is irrefutable to believe the hypothesis is incorrect. I do think a member of the general public would want to see evidence for something, I think that it would take much less evidence and there would be things that could convince them of an incorrect solution like a well known company or brand.  In general, I think science happens when a question is asked, tested and then wrote about in a manner that controls other variables that could influence the data we are looking for.",topic_0,0.022805845787543483
25,"First and foremost, the process that a researcher goes through compared to an everyday citizen is much more extensive and involves a larger amount of thought and analytics that go into it. Researchers have to take into consideration things such as sample size, how to conduct the study, etc. Consumers of science may be able to see a brief explanation of how the study was conducted and the final results that were portrayed out of it. They see the end result, but were not a part of making it possible in the first place.",topic_0,0.2951964080682136
26,"From the perspective of a researcher, conducting scientific research is along process characterized by curiosity, rigorous experimentation, and teamwork. It starts with the formulation of a hypothesis based on observations and current knowledge, which is then tested through the design and execution of experiments. Through lots of tests and lots of failure researchers examine data, make conclusions, and share their results. However, from the perspective of the general public, scientific research could seem more like educational materials. They might not fully understand the difficulties and complexities that come with doing scientific research.",topic_0,0.010469010123965679
27,"The process in a researcher perspective is more like gathering the data and asking the questions. They need to put in the work and make sure they ask the right questions they need in order for their study to work, also making sure the data makes sense in a way someone who isn't a researcher would also understand. The process for someone in the general public would look different because they would be the ones answering the questions the researcher is asking. I think science happens from using the scientific method and making sure everything makes senses and checks out.",topic_0,0.03768786642325377
28,"From the perspective of a researcher, scientific investigation involves creating a scientific question, designing a study, and figuring out how to find a non-biased, representative public sample to research if the study involves the public. Then the researcher carries out the study, analyses the results, and publishes them. From the perspective of someone in the general public who consumes scientific results, a scientific investigation involves learning about the study that is being carried out, analyzing the published results of the study, and understanding what the result of the study was as well as how those results might impact them. Overall, scientific investigation involves a researcher carrying out a study and the public taking in and analyzing the results of said study.",topic_0,1.7133694365437127e-308
29,"I feel the processes are both different. Being in the perspective of a researcher requires more steps than being someone in the public looking at the results. Being the researcher, you have to first figure out the topic you want to gather information about and have some knowledge regarding the topic. Then you are able to start figuring out how to test the theory and get data. If it worked out then you would have your statistics regarding the topics. Which sometimes I feel statics can be alter depending on the way they were ran. Whereas being the consumer of the results, you more or less trust the data without knowing the process. Science happens when you ""test"" or ""run"" the experiment to test out initial ideas.",topic_0,0.032039550479163556
30,"Scientific investigation is very different for a researcher compared to someone in the general public. For a researcher, scientific investigation always follows a process and some sort of steps. Often these steps may include asking a research question, designing a study and collecting data, exploring the data collected, drawing inferences, formulating conclusions, and looking back and ahead to the future. I feel all researchers follow these steps because they work to make an investigation that is viable and has real results. The general public is very different because they just see the numbers from the results. These numbers do not tell the entire story of the research as they are just the conclusions that were made from the scientific investigation done by a researcher.",topic_0,4.171831066281056e-308
31,"From the perspective of a researcher, I think that a scientific investigation looks like collecting data on the observed units and then dissecting what the outcome is and how that connects to the hypothesis. To someone who is in the general public, it could look like what a normal graph or chart looks like but not understand what all the units and data points are. The general public might be asked questions and from their answers, they could fit into a categorical or quantitative group.",topic_0,1.6863140518227635e-308
32,"As a researcher, they would have multiple steps planned out. They would think of all the things that a researcher needs to complete the study. As someone in the general public, I think that researchers are these people in white lab coats that asks a series of questions and write it down on a paper being held up by a clip board. In my personal opinion, the science isn't necessarily science but just reporting answers. What I mean by this is that most of the examples that we've had in calls has been categorical results like whether or not you get a car. Sometimes I think that when it is real science, I think of chemistry. Like mixing random liquids together until you get a different color or even smoke.",topic_0,0.01942613667554288
33,"I think the process of scientific investigation by a researcher is more of a calculation of the results of the investigation. I believe that the process of scientific investigation by someone in public is different. This process for someone in the general public (the consumer) would be that the consumer gets asked the questions by the researcher and then would be asked to answer those questions. After the researcher gets results the researcher has to investigate by doing background research. The researcher then has to draw a hypothesis, then eventually test the hypothesis, and then draw a conclusion to get the results they are looking for. That is how science happens.",topic_0,1.6696184853228067e-308
34,"I think scientific investigations present themselves differently from the perspective of a researcher vs. the consumer of the results. This is because when you are the researcher, you have formed the question, and came up with the incidentals for how a case will be tested/ received. However, I find myself, as a consumer of scientific results in class, questioning the researcher, and asking questions that could allow for improvement. I believe this is because I, myself did not have to worry about actually conducting the case, so the ""what-if,"" and improvements didn't actually have to be implemented. With that being said, I think the major difference is that a researcher tries to make an investigation as simple as possible, whereas it is easy for an observer to try and overcomplicate the investigation, which can lead to further investigations built off the original findings.",topic_0,0.06903497197643466
35,"I assume a scientific investigation follows along with the scientific method. With similar methods of asking a question, designing a study, and observing and communicating results. For a researcher this experiment could be their life's work, but to a consumer it may just be some research study or new information.",topic_0,1.6791113735855946e-308
36,From the perspective of a researcher it probably looks like someone who is going to collect data and find out why it is. What I mean by that is the researcher is going to gather evidence and conduct some sort of experiment to understand why. From a general public it is probably gonna look like just another test of some sort being done on people to hopefully get the answers they need.,topic_0,0.015318647666686676
37,"I believe that science is extremely meticulous in today's world. In the past, many researchers have made mistakes that have caused severe consequences, so current researchers are working to mitigate these kinds of mistakes and further human knowledge of endless scientific subjects. So, for a researcher, I believe their process is detail-oriented and lengthy. On the other hand, I feel as though the public sees scientific investigation as a much easier process, while still complicated. This reflects how I feel, as normally when I read scientific articles, I do not understand most of the information being put out.",topic_0,0.06704428781382508
38,"A good scientific investigation begins with a question. You then come up with a hypothesis that guesses the outcome of your question. The next step is to find your data, either through an experiment or a simulation. A consumer may not see all of the steps of the method, they might only see the data or the conclusion.",topic_0,1.6803290245775483e-308
39,"I'd assume scientific researchers see a problem or an observation in society such as an increase in food waste by a University. The researcher would then look at factors that could affect this observation, such as hours of operation for a cafe, amount of food produced, or items available. Then the researcher would come up with a strategy to collect this data. The general public doesn't see any of the data or work that goes into creating the strategies. The students at University could see firsthand the food waste being thrown out.",topic_0,0.05895989832219704
40,"Researchers are looking for people in their targeted audience to conduct/ask questions to related to their cause. Researchers are very knowledgeable about the topic or topics. Researchers are accustomed to these interactions. Meanwhile, people of the general public are not. People of the general public are often thrown off guard when asked random questions in public, depending on the setting, and can often be thrown off just answering randomly to get away from the interaction. People of the public can also be more bias and less overall, knowledgable.",topic_0,1.0
41,"I think that the first part of the experiment involves coming up with a research question that is able to be tested in some way. After coming up with your research question, you'll develop a hypothesis to what you think the result of your experiment could be. Then you'll need to decide what methods you're going to use to test your theory, and actually then preform the test. During the test you'll be collecting your data and recording it. After your experiment is over you'll need to analyze what your data actually means in terms of your research question, and then draw your conclusions from that. Often, if you get results that are repeatable from your experiment the scientist will publish their work, usually in paper form. The general public as a consumer of the product of that research often doesn't see much if any of that. The only insight they might get is maybe some statistics about how the results of this study hold up against similar ones.",topic_0,2.7300589888029457e-308
42,"Researchers look at it very practically while people in the general public may try and understand it and apply it rather than want to understand the way the research was conducted. Researchers are, at least should be, more inept at how they should conduct a certain type of experiment, so they are more inclined to judge and question it. A regular consumer might just take the information at face value, judging more the result than the process.",topic_0,0.04687678872203549
43,"I think that science from the perspective of the researcher is a much longer, and drug out process. Researchers are the ones that have to put in the hours of work that produces a result that consumers could really just scan through and get the basics. The researchers also are the only ones that get to see the outcomes they hadn't anticipated. The consumers only see what the researchers want published.",topic_0,1.3471895177868705e-308
44,"Science is the result of investigation, observation, testing, and analysis. Scientists' curiosity drives their inquiries about the natural world and their effort to unravel its secrets. These inquiries result in solid assumptions about how things operate, or hypotheses, which are then put to the test through carefully organized experiments or observations. These tests outcomes are examined and interpreted in order to draw conclusions that could either support or don't support the original theories. Scientific theories that describe natural occurrences are formed through a repeated procedure of hypothesis testing, data collection, analysis, and modification that results in a deeper understanding of events.",topic_0,0.021504009128359813
45,"I think the process looks like asking a question that can be researched and studied, and get data on from the public or organization. The researcher has to make a hypothesis or a question to follow to allow the research to go on. Then the next step is to get the data from the public so it can be studied and put into a stat. Then I believe the researcher will provide the guests and participants with the data and research they found.",topic_0,0.050681526013054534
46,"I feel like scientific investigation for a researcher is being the one who comes out with the tests and questions and also asked them/ test their hypothesis to the public. I feel like being someone in the general public being a test subject, you are kind of blind to the experiment because you hopefully don't know its happening. I also feel like being in the general public and then seeing the results it makes you think and maybe it was something you never thought about before that day.",topic_0,0.028236112292160668
47,"I think that science happens through a set belief that you must go through each step and examine the question that is at hand. You ask your question, then test it and study what you find. You then use what you find to better your future and know what you learned from your results and think about how you could improve and move forward.",topic_0,1.122469210356125e-308
48,"Scientific investigation process for a researcher, I feel is more in depth and has a more thoughtful perspective because they do it more often and all the time. While someone who is of the general public may not have research experience. The general public may cut corners or not go as much in depth.",topic_0,0.06854774312950246
49,"From the perspective of a researcher, the process of the scientific method would be used. First, ask a question - aka, the overall question and purpose of the experiment - then, formulate a hypothesis based on the question. Follow up with the design of the experiment (such as the processes, the population/subjects involved, the time frame, etc.), complete it, and evaluate the results.

From the perspective of the general public, the results/conclusions are typically all that is seen - the extensive planning and process is overlooked.",topic_0,2.65471708361374e-308
50,"I think scientific investigation is one way to take a theory, use scientific evidence, and draw conclusions from that. I honestly don't know exactly, but I'm guessing one would come up with a question, first. Then using concrete evidence or inferences from things we have already proven, and draw a conclusion from that. This seems to make the most sense, but like I said prior, I honestly do not know.",topic_0,0.015682651645624716
51,"From the perspective of a researcher I believe the process begins with asking a question you want to find an answer to, then creating a way to study that thing while collecting data that will then be reviewed. With this, assumptions will be made about the data regarding the logic and significance that will lead to the development of conclusions. Lastly, a researcher would go over their findings and compare it to the initial question being asked. I believe someone of the general public that consumes these results would not be overly-observant. They may not take time to create a deep understanding of the implications, practicality, or process involved with coming to these conclusions.",topic_0,0.07287423300799048
52,"For the researcher, the process includes asking a question, making a hypothesis, preforming the experiment, collecting data, interpreting the results, and sharing the information. And for someone who is getting experimented on they need to understand the experiment and give the researchers honest and good information. The people in the experiment should be reliable sources and should actually be a part of the actual study of what's going on.",topic_0,2.7146873505645283e-308
53,"For a researcher, the process of a scientific investigation looks like finding what you would want to research, setting up the study (via finding participants, etc.), data collection, analysis, and so on. For the general public, a scientific investigation may look like possibly being asked to participate, or just someone taking in the results. For someone talking in the results, this would probably look like being shown the investigation/results, maybe looking more into the results to find the reliability, discussing with others about the results, and so on. Although in the end both the researcher and the general public end up with being able to see the same results, there is a difference, because the researcher would be using the results to hopefully help the general public and those the researcher is working with, while the general public would take the results to see if they impact their life, and what to think about what they're being shown/told.",topic_0,0.02277213301357101
54,"I think for a scientist, research is the pursuit of understanding the world we live in. I think this is a lifestyle and mindset that is unique to scientist and a foreign idea to average people. Most people get scientific data and may slightly change their lifestyle if at all. Scientist carry out experiments to the best of their ability because it is their passion.",topic_0,0.06340499865942373
55,"I think that the scientific process is very interesting. From the researcher's standpoint, they have to move through every step of the scientific process such as forming a hypothesis to generating their conclusion. For These individuals, this is a long process and takes many years. On the other hand, the people who consume scientific knowledge and results often do not see the hard work and dedication that this scientific process has taken.",topic_0,2.772345602022338e-308
56,"Typically the researcher will go into the experiment with knowledge that they are aiming to test, or validate their presumptions. The consumer who takes the the experiment will more likely not have any context to what is happening which is good because this limits potential bias. The results mean something completely different for the researcher than the consumer, most of the times the consumer will not have knowledge of what is happening in the experiment which will ultimately make them much more cooperative.",topic_0,0.03483956328196337
57,"I think as a researcher your scientific investigation is to answer a question you have in the natural world. From there, they have to create a non-biased study to attempt to answer the question in mind. Then through there results they can draw possible conclusions from the study and compare them to similar studies. However, to someone in the general public a lot of times they think that the information in a study is concrete and the only right answer when in reality it often isn’t.",topic_0,3.896749926801773e-308
58,"For researchers, scientific investigation begins with asking questions and solving experiments. It's a detailed process of trial and error, where they constantly refine their understanding based on evidence. As far as the general public (the consumer) it begins with learning new discoveries from social media and the news. They might not see the behind the scenes work, like designing experiments or analyzing data. Instead, they get simplified versions that are easier to understand.",topic_0,0.014125138967748795
59,A scientific investigation for someone in the general public might involve looking at articles and determining which ones are accurate by their standards. A scientific investigation for a researcher is a tool to compare his experiments to and to also try and replicate or create a different outcome for the experiment. Then the researcher could confer information about the results of all of these experiments and articles along with his to confer his own opinion or maybe new results.,topic_0,1.7073651482800676e-308
60,I think it will look different from the perspective of a researcher  compared to a general person in public for sure. I think the researcher side of it will be more precise and in depth with more accurate results because they have a better idea behind a scientific investigation. When you are looking at a general person in public you will also probably get a good result because it will be more sincere but won't be looked at as accurately in this instance. A lot of this comes down to finding the right people in the right place for a good accurate result.,topic_0,0.11448867602492288
61,"For a scientific investigator there would be a lot more involved in the scientific process than for the general public. The public if they were to think about the scientific process probably just thinks about their high school science classes on what that is, but there is a lot more involved than just that. For a researcher they have to come up with what they want to research, figure out how they're going to do it (funding, etc.), and a lot of other things and then interpreting results at the end.",topic_0,0.06575055796804331
62,From a researcher there is going to be lots of different methods that you will have to go through to complete the investigation. From someone in the public most people are going to think that it is a short process to figure out what the investigation is. A researcher will take more time into their process.,topic_0,0.07219115416529201
63,"The process of scientific investigation looks differently for the investigator and the subjects. The investigator must make sure that all of the conditions for the experiment will lead to accurate results, which can be tricky. The investigator must also analyze the data collected and find results while still making sure that his data is accurate and precise. Someone in the general public may not know all of the ""background information"" or the details of the experiment.",topic_0,0.054311865087548976
64,From the perspective of a researcher scientific research is more in depth. The general pubic might not think about as many variables or factors. Researchers will have more resources and know how to use them better than the general public might.,topic_0,0.09009875154402205
65,Science from the perspective of a researcher is more technical. People that conduct research pay more attention to the analytical steps and data accuracy. They have a deeper understanding of what goes into a scientific investigation. People from the general public may be more concerned about the results of a scientific investigation rather than the process. The general public may also be concerned about the validity of the science as well.,topic_0,0.07693480002168558
66,I think it’s looks more complex in their mind and they think more about outcomes. They researchers have done their research and know what they want their process to look like to get the best results. The people doing the experiment haven’t done research so do not know what the results should be. I think this is the whole point so that the outcome doesn’t become biased.,topic_0,0.026387525895705945
67,"If you’re a researcher, then scientific investigation comes from a thorough approach by understanding certain natural phenomena for certain problems we need to answer. They will usually pose a hypothesis, perform an experiment, collect data, and to answer a problem or question. Regular people in society will act more simply by using information found from online sources or different media places like Twitter or Google. Regular people will try to find credibility to answer their scientific questions.",topic_0,1.822266790419548e-308
68,Science first starts with a idea for research you want to conduct. Then you move to a planning phase for how to carry out the research. Then you conduct the experiment and analyze the results. This is a very simplified version of how science is conducted.,topic_0,1.1104863036680405e-308
69,"The researcher is analyzing data, and that may look different depending on what they are studying. As the consumer, we may have questions about why they are researching this topic. The data gives the scientists answers they are looking for.",topic_0,0.025458564323410295
70,"I think that from the perspective of a researcher would be different from a regular person because they would most likely know more in depth and also know more about what kind of research is going on. I think science happens by people trying new things and experimenting with them. Researchers, scientists and just regular people can all make science happen.",topic_0,0.05377778247241372
71,"Scientific investigation involves a multitude of steps. First, you must craft a hypothesis. Then you test and experiment, without guarantee of a desired result. The steps into creating a scientific result must be repeated and perfected before it can be released.",topic_0,1.388058940156215e-308
72,I think the process of a scientific investigation is very long and boring. I think it is very hard to get enough participants and to interpret the data. The general public mostly just looks at the data you have given and draws a conclusion,topic_0,0.04874058939620218
73,"Compared to the perspective of the general public, the process of scientific investigation in the perspective of a researcher is a lot more complex. Often times, it's easy to assume an investigation is as simple as identifying a problem, then immediately attempting to find a solution. However, it is a longer, more thought-out process that involves data analysis, observations, research, and various other components. It is a process that allows researchers to come to a definite conclusion, most times, that's backed up by factual information.",topic_0,2.555644670554513e-308
74,I think that since we were chosen for a low-pressure study I think that this is a great way for us to see how science works and see the back end of an experiment when we typically only see the results. I think that once we are in the experiment it will be a variety of questions that are designed to pull specific responses but as the person taking the test we will not be aware of what they are and I think it will be interesting to see the results.,topic_0,0.05083523897734079
75,"I think that scientific investigations are much slower than most people may believe because it takes a lot of time to design an experiment or observational study, find a sample to test, record the results, and calculate what those results show. I think the researcher's perspective of scientific investigation is a more understanding perspective, that knows what the results of their studies actually conclude for a sample population. I think a lot of consumers of scientific results can easily misunderstand or use the results in a way that supports an untrue conclusion, this can either be from not understanding the results, or just wanting to support their already-held beliefs.",topic_0,0.04502680125118589
76,"I think a lot goes into planning a scientific investigation. First the research has to define the question that they want to answer. This question has to be able to be answered by scientific data. The researcher has to minimize the amount of uncontrollable variables in their study to make sure their data is as accurate as it could be. Then they have to find a willing group of participants. They may use simple random sampling or connivence  sampling to minimize bias. This is a lot different from how the general public consumes scientific results. The public often doesn't think of uncontrolled variables or the statistical significance of the data. When the public is consuming the scientific results, they do not think about the math behind the experiment. They do not take into account that something might have happened by random chance instead of being a significant event. They also don't think about how significant the event was and just take the findings at face value.",topic_0,3.78260166194491e-308
77,"I believe the process of a scientific investigation from the perspective of a researcher is a lot more difficult and time taking compared to the general public. For example a researcher has to sit and watch, then make an observation form a hypothesis and see if the investigation works out. Making a scientific investigation more methodical and time taking for a researcher. The process of consuming scientific results is completely different than being the researcher, because we as human chose what we consume and don't consume. We can chose who we listen to and why.",topic_0,0.19807471934001922
78,"How I think science happens is through trial and error, where researchers are intent on following the scientific method. They start with an observation, do background research, create a hypothesis, design and then conduct an experiment, analyze the data they collected, form conclusions, and finally share those results. Those results are then examined by the researcher's peers to see if there were any flaws in the way the experiment was designed, how the experiment was carried out, or how the data was presented. I think a person from the general public who is a regular consumer of scientific results will have a solid idea of what the process of science looks like. A researcher may have a better idea on how funding is obtained and how studies find their way to getting published.",topic_0,0.05893871755543534
79,"From the perspective of a researcher, scientific investigation happens in a series of detailed steps for conducting research. This could happen in a lab or by combining existing data. Researching involves developing a hypothesis. From the perspective of the general public, science is consuming and synthesizing scientific results.",topic_0,0.024384166345359955
80,"From the perspective of a researcher, the first thing that comes to my mind in involving scientific research is developing a hypothesis. From the hypothesis, one would carry out several steps to complete the experiment as a whole such as gathering and interpreting data. From the perspective of someone and the general public, who is a consumer of these scientific results, this data could be often overlooked. They could also tend to simplify these processes and not understand as a whole, how detail oriented the steps can be. Science happens as a result from structured processes involving very complex or very simple interactions and systems. Data collection and interpretation is a huge part of this process.",topic_0,0.01152749769401384
