document_index,document,topic,probability
75,"Independent- the triangles and circles on the model (quantitative) 

Dependent- number of collector identified shapes within the percentage (quantitative) 

control- the models were kept the same",topic_0,0.04058078388108418
76,I think the variables were which graph portion we tested was bigger than the other (categorical) and the quantitative were the numbers we were guessing. This can also be a categorical variable too because it was either right or wrong. The other quantitative variables were how many correct guesses we had and how many we got wrong.,topic_0,1.0
77,"Accuracy of estimate - yes or no would be categorical, percentage would be quantitative

Which bar is taller - categorical",topic_0,0.029538782605481123
78,"Independent variable: Changing units- categorical

Dependent variable: Comparing of two units, circle and triangle- quantitative

Categorical variable: Age, gender, perception- categorical",topic_0,2.108818653386425e-308
79,how accurate we guessed on the online or in person graphs - i want to say quantative because they are just numbers,topic_0,0.06438987373584436
80,"The variables was whether the triangle or circle bar was taller, this is categorical. The other variable was the prediction made by the people being sampled, this is quantitative.",topic_0,0.08708454242118538
81,Our personal information and how accurately we could determine dimensions.,topic_0,0.03078564877806661
82,One variable is what kit the participant was given to use during the survey. This would be a categorical variable. Another variable could be what height each participant said the model/graph was. This would be a quantitative variable as there is a complete range of possible entries. Another variable might be the percentage of questions participants got correct. This would be a quantitative variable. A fourth variable could be if the participants met a set threshold for correct answers. This would be a categorical variable.,topic_0,0.06399754438004317
83,The different sizes of the columns are compared to another bigger one. The variables are quantitive.,topic_0,2.251305574893826e-308
84,The smaller and bigger columns and the difference in them. The variables are quantitive because we are looking at the different sizes of the columns which could be changed to amounts of money to be compared.,topic_0,2.2327297455521527e-308
85,"Independent:the type of model (categorical digital 2D, digital 3D, physical model)

Dependent:the accuracy of the guess (quantitative)",topic_0,0.04045382545833362
86,Which one was high which is categorical and by how much which is quantitative,topic_0,1.640914246906403e-308
87,"The two variables that we examined were which of the two selected bars were smaller, which was a categorical variable, and how big the smaller bar was in relation to the larger bar, which was a quantitative variable.",topic_0,2.16489837460074e-308
88,"the independent variable was the blocks they were given (categorical)

dependent is what height they guessed and how accurate (Quantitative)",topic_0,0.0791270105549625
89,The variables examined would have been what percentage the different spaces on the charts represented which is a quantitative variable.,topic_0,0.09809124214387757
90,"People learn better in 2D graphs than 3D - Categorical 

 

People have a higher chance of getting a question right when they use a 3D graph - Quantitative",topic_0,0.0667986676919341
91,"There were many variables, but I think that most of them were quantitative, because when we were doing the experiment, it was a lot of guessing with numbers.",topic_0,0.05531963158906781
92,"graphical encoding types, which are categorical

accuracy of participant estimates which is quantitative

task type or graph type, categorical",topic_0,0.21747673434366213
93,"Online vs physical (categorical)

data percent perceived (quantitative)",topic_0,0.05940245291500574
94,"The experiment looked at a mix of chart features and participant responses. It compared different chart types—2D digital, 3D digital, and 3D printed—as well as how the bars were arranged (either next to each other or separated), which are both categorical variables. Participants were asked to judge which bar was smaller and estimate the ratio between them, giving quantitative data. The actual ratio and the error in their guess were also measured, both of which are quantitative too. So overall, the study tracked both the kinds of charts used and how accurately people could read the data",topic_0,3.37440312383838e-308
95,"time- quantitative, shape-categorical, color-categorical",topic_0,1.6961910961422863e-308
96,One variable was if the graph was 3D or 2D on the computer which would be quantitative. Another variable would be what color the printed graph was which would also be quantitative.,topic_0,1.0
97,The variables examined were if the participants were able to identify with decent accuracy the correct data from the 3D bar chart.,topic_0,0.08681252341662807
98,I feel like a variable of this could be the judgement of the graphs. This would be a categorical variable.,topic_0,0.47951090263160456
99,"Explanatory: 2D vs 3D (categorical) 

Response: The estimated distance/height between the two (quantitative)",topic_0,0.037793464473812946
100,"The symbol pi was used, and so were Hypothesis A and Hypothesis O.",topic_0,0.0332896708090477
101,Which graph used (categorical) and how accurate the reading was (quantitative),topic_0,5.534650635046524e-308
102,the variables that were examined where the number of the graph and how tall we thought each bar was. The heigh we thought the bar was is a quantitative variable. The bar that was observed would be a categorical value.,topic_0,1.0
103,"Height of the graph (quantitative)

Participants correct answer vs not (categorical)",topic_0,0.08945394574899355
104,"Accuracy of guess: quantitative 

Medium: qualitative",topic_0,0.05151770945118283
105,"Chart format categorical, time to complete response quantitative, judged ratio quantitative",topic_0,3.871567483800998e-308
106,hours of sleep and it is quantitative,topic_0,0.033917755452671096
107,The ratios of the circle bar compared to the triangle var were examined. I would say finding the ratios is a quantitative variable.,topic_0,0.040504181492113385
108,"number of scores that students get right, quantitative

type of problems given, categorical",topic_0,1.641378775389093e-308
109,"The type of graph was a variable that was examined, and this variable is a categorical variable. other variables that were examined were, the true height between the bars and the height found by the participants. both of these are quantitative.",topic_0,1.0
110,"The variable examined were the bar graph data between two bar A and bar B. It could be categorical because you are choosing which graph is greater, either A or B not a number.",topic_0,1.0
111,"variables

which was bigger a or b - this is catagorical

What percent bigger - quantitative",topic_0,0.018288717175883654
112,"The number of people who participated in this, quantitative

Examining 2d and 3d graphs, categorical",topic_0,0.1735142414924146
113,"Height of the bar- quantitative 

Correct/ incorrect guess- categorical",topic_0,0.028308478834514435
114,"Graph type, which is categorical because it's a category so it's categorical. And valid perceptions, which I suppose could be quantitative because you could convert it into a ratio.",topic_0,0.13678048444648105
115,"Chart Type: categorical

Bar spacing: categorical

Ratio accuracy: quantitative

Bar size: quantitative",topic_0,3.9990042565534793e-308
116,"Whether or not participants could correctly guess difference - categorical

How far off participants were in their guesses - quantitative",topic_0,1.6753147158204113e-308
117,"One variable was correct or incorrect answers with 2D graphs, which is categorical. Another variable was correct or incorrect answers with 3D graphs, which is also categorical.",topic_0,0.25788316985281434
118,"The variables were the data model formats presented and the values assigned to each perceived value of said data models. The data model formats are categorical, either 2D or 3D, and the values assigned to each data model is a quantitative variable, assigning numerical values that can be averaged and calculated against.",topic_0,0.09727957613379465
119,"Some were asking which bar had a bigger value. -- categorical

Some were asking to give a value to a bar. -- quantitative",topic_0,1.6304788891190205e-308
120,"bar height (quantitate) 

bar color (categorical) 

label on each bar (categorical)",topic_0,0.023799281916688262
121,"graph type, categorical

ratio of bars, quantitative

accuracy of judgment, quantitative

individual participants, categorical

bar grouping, categorical",topic_0,0.08520640305574685
122,Variables that were examined would be graph difference in height which is quantitative.,topic_0,0.0701079608859671
123,if the graph is larger. Categorical,topic_0,6.147536404109137e-308
124,"Chart Type: Categorical

Participant Judged ratio: Quantitative

Ratio between bars: Quantitative

Log error of judgement: Quantitative

Which bar is smaller between bar a and bar b: Categorical",topic_0,3.8100345528056717e-308
125,One variable was if the graph was 3D or 2D on the computer which would be quantitative. Another variable would be what color the printed graph was which would also be quantitative.,topic_0,1.0
126,"graphical encoding types, which are categorical

accuracy of participant estimates which is quantitative

task type or graph type, categorical",topic_0,0.22428091105852446
127,the variables that were examined where the number of the graph and how tall we thought each bar was. The heigh we thought the bar was is a quantitative variable. The bar that was observed would be a categorical value.,topic_0,1.0
128,"time- quantitative, shape-categorical, color-categorical",topic_0,1.7254131688230067e-308
129,Which graph used (categorical) and how accurate the reading was (quantitative),topic_0,5.560845390797162e-308
130,I feel like a variable of this could be the judgement of the graphs. This would be a categorical variable.,topic_0,0.42101165564162807
131,"The experiment looked at a mix of chart features and participant responses. It compared different chart types—2D digital, 3D digital, and 3D printed—as well as how the bars were arranged (either next to each other or separated), which are both categorical variables. Participants were asked to judge which bar was smaller and estimate the ratio between them, giving quantitative data. The actual ratio and the error in their guess were also measured, both of which are quantitative too. So overall, the study tracked both the kinds of charts used and how accurately people could read the data",topic_0,3.4480167008299767e-308
132,"There were many variables, but I think that most of them were quantitative, because when we were doing the experiment, it was a lot of guessing with numbers.",topic_0,0.05507855729433817
133,The variables examined were if the participants were able to identify with decent accuracy the correct data from the 3D bar chart.,topic_0,0.08846005851594566
134,"People learn better in 2D graphs than 3D - Categorical 

 

People have a higher chance of getting a question right when they use a 3D graph - Quantitative",topic_0,0.06637131392840771
135,"the independent variable was the blocks they were given (categorical)

dependent is what height they guessed and how accurate (Quantitative)",topic_0,0.08224322513400444
136,"The symbol pi was used, and so were Hypothesis A and Hypothesis O.",topic_0,0.034965152744152336
137,The variables examined would have been what percentage the different spaces on the charts represented which is a quantitative variable.,topic_0,0.09909862241943053
138,"Online vs physical (categorical)

data percent perceived (quantitative)",topic_0,0.05940782570348755
139,"Explanatory: 2D vs 3D (categorical) 

Response: The estimated distance/height between the two (quantitative)",topic_0,0.03768040013805435
140,The variable examined was what height we thought the shorter graph was compared to the larger bar. This variable was quantitative.,topic_0,0.07456603537558491
141,The variables being examined were that of: 'accuracy in estimation of the distances' and 'male vs. female'. I would say both are categorical.,topic_0,0.08705343024426723
142,[expirement -2.docx] (/users/286374/files/21155815?wrap=1&verifier=fC22T9TgCcZie7zS8sKiVPG12cMajTtaj2MbI7Lo),topic_0,0.028902669073492048
143,"Here are the main variables examined in the experiment:

 

* Chart type (2D, 3D digital, 3D printed) – Categorical

* Bar layout (adjacent vs. separated) – Categorical

* Ratio judgment given by the participant – Quantitative

* Accuracy of the ratio (measured as log error) – Quantitative

* Which bar was identified as smaller – Categorical

These variables helped the researchers measure how chart format and layout affect people’s ability to judge data accurately.",topic_0,3.2571771691180447e-308
144,"Accuracy - quantitative 

Gender - categorical

Age - categorical

Taking STATs? - categorical",topic_0,0.04364860092170697
145,Circle and triangle,topic_0,0.050135476401781745
146,"Effectiveness of 2D screen graphs: Categorical

Effectiveness of 3D screen graphs: Categorical

Effectiveness of 3D in hand graphs: Categorical",topic_0,0.06641597402710911
147,"The amount of time spent on each question - quantitative 

Which tower was taller - categorical",topic_0,0.0454477918417914
148,"The variable that was examined was if the circle or square tower was higher, which is a categorical variable.",topic_0,0.028865163628754856
149,The variable that was exmined was triangle or circle and that is categorical.,topic_0,1.784495610704458e-308
150,Which bar was bigger and what the percentage bigger- quantitative.,topic_0,1.510169831041147e-308
151,One variable was the height of the graph and that was quantitative because it asked for how tall they were and also categorical because on the graphs they had the circle or triangle.,topic_0,1.0
152,"Height of the towers - quantitative 

Which tower was taller (triangle or square) - categorical",topic_0,0.05111719796375822
153,"Selecting whether circle or triangle was the highest or lowest compared to each other, and I selecting by how much lower or higher. I think that this experiment is quantitative.",topic_0,1.9164253849338106e-308
154,"Bar height estimation: quantitative.

Trial number: quantitative.

Participant ID/code: categorical.",topic_0,0.060095491573638894
155,it was quantitive because we are guessing a number or percentage based on the naked eye,topic_0,1.813587563009808e-308
156,"The person's favorite animal, which is categorical. And their estimation of bar height percentages in each scale which is quantitative.",topic_0,0.06029014173949257
157,"Bar graph size: quantitative

What kind of graph: categorical",topic_0,6.345147787870846e-308
158,"same graphs given to everyone, assigned in different orders both are categorical",topic_0,6.772461029901805e-308
159,"Human analysis ability - quantitative

tower height - quantitative

bigger or smaller - categorical",topic_0,0.039284681498721205
160,"Triangles and circles, this is categorical. Shorter versus taller graphs or models, this is categorical. The actual hight of the shorter section of the table/graph, this is quantitative.",topic_0,0.029248199410585343
161,"One variable that was examined would be if the participant guessed the right proportion which would be qualitative.

Another variable that was examined was age group, this was also qualitative.",topic_0,0.06986299497440365
162,"charts you got correct online- categorical

charts you got right with physical copy- categorical",topic_0,0.11296681138635406
163,"Height of a bar, categorical.",topic_0,1.4164007497613957e-308
164,"How long we think the block is, quantitative 

Which block is smaller, categorical",topic_0,1.514364127068632e-308
165,"The different types of graphs, being physical, 2d, or 3d- quantitative 

The size of the bar in question- quantitative

If it was either a circle or triangle bar- categorical",topic_0,7.038769844112321e-308
166,"triangle or circle bar--categorical 

the height of the bar--quantitative",topic_0,0.03329544906336782
167,The variables examined were the proportion of one tower to the next and if it was a star or circle. The first one is quantitative and the second is categorical.,topic_0,1.988723311691769e-308
168,Quantitative because there were more then two possibilities.,topic_0,1.867788868948433e-308
169,"Is the bar shorter vs taller - categorical

What percent shorter or taller is the bar - quantitative",topic_0,1.457705555343361e-308
170,"* If the students can estimate the height of the block properly - categorical

* The package of bars given to the students - quantitative",topic_0,1.716897082537086e-308
171,"There were at least two variables recorded, whether the subject got the percentage right, and whether they stayed consistent. These were both categorical.",topic_0,1.78937821976113e-308
172,Interpretation of graphs - Quantitative,topic_0,5.238696885486589e-308
173,"* the percentage guess = quantitative

* did they follow directions (was the guess close at all) = categorical",topic_0,1.7441219276121443e-308
174,"which bar was larger, circle or triangle. this is categorical

how many units tall is the shorter bar if the larger bar is 100. this is quantitative",topic_0,0.029532235884596157
175,"1. chart type: categorical

2. bar spacing: categorical

3. spacing between bars: quantitative

4. individual judgement: quantitative

5. accuracy: quantitative

6. size (a or b): categorical",topic_0,0.07259003169638055
176,Type of bar chart (categorical) and the height judgement (quantitative),topic_0,0.03064931379007827
177,"Type of Graph (2D, 3D digital, 3D printed)

Categorical

Perceived Bar Ratio 

Quantitative

Accuracy of Comparison 

Quantitative

Participant's Choice of the Smaller Bar 

Categorical

Order of Chart Presentation

Categorical",topic_0,3.3548373893547546e-308
178,"The main variable looked at where the different types of graphs in the accuracy of the individuals answers the type of graph whether it was 3-D 2-D, digital or 3-D printed there is a category variable because it will involve different groups of categories, so the accuracy of the ratio judgment is quantitive because it measures with numbers specifically using a log air formula, another possibility is a categorical variable. This could be the layout of the bars like is it adjacent or separated.",topic_0,0.11996122582970435
179,na,topic_0,0.04290316417584865
180,"Type of Data visualization: categorical variable with three levels, 2D graphs, 3D digital graphs, 3D printed graphs

Ratio of Smaller Bar to Larger Bar: Quantitative variable the ratio is numerical values

Perceived Ratio of Smaller Bar to Larger Bar: Quantitative variable it represents the participants estimate of the ratio

Log Error of Ratio Judgment: Quantitative variable its a calculated numerical value representing a difference

Bar Chart Comparison Type: categorical variable with two levels, adjacent and separated",topic_0,3.797982073410832e-308
181,The size of the graph - quantitative,topic_0,5.59767524744268e-308
182,The variables examined were the block size percentages compared to one another. They were quantitative because we were guessing the size of the block based upon another.,topic_0,1.638591611756092e-308
183,"the people used - categorical

and the style of bar chart- categorical",topic_0,0.11247672876503505
184,"This experiment examined multiple variables, including quantitative variables and categorical variables. Quantitative variables include the proportion value estimated by the participants (the relative length of the triangular cuboid and the circular cuboid) and the true value of the proportion, which are numerical data that can be mathematically calculated and error analyzed. Categorical variables include the shape of the labeled figure (circle or triangle), the number or code of each model (used to distinguish different 3D bar graph models). By analyzing these variables, the experiment can explore whether the shape of the figure and the characteristics of the model have a systematic impact on the estimation of visual proportions.",topic_0,3.136283018290622e-308
185,categorical,topic_0,1.449600992936813e-308
186,"Accuracy of noticing the tallest of the bars: qualitative

Type of graph: categorical

Response time: qualitative",topic_0,0.08598388135594565
187,The variables were how we were able to read the graphs.,topic_0,1.0
188,"The ratio of heights was categorical, each graph was presented quantitatively, and then the test was administered categorical.",topic_0,0.39262865848501516
189,"One variable is the type of chart, which is categorical. Another variable is the accuracy of bar size judgement, which is quantitative.",topic_0,0.28726812933818857
190,"size estimated - quantitative

over or underestimate - categorical",topic_0,0.031941462555619665
191,Variables examined were participants reading charts and making judgements without physical measuring and this is qualitative and they found the difference in their judgement and the actual result and this is quantitative.,topic_0,0.07504734606121173
192,"The variables examined were the X, Y, and Z axes (quantitative), the color of the points  (categorical), and the shape of the points (categorical).",topic_0,0.1051997881452776
193,"I do not remember the exact variable used, but they were most likley categorial because we did not have to do any numerical calculations.",topic_0,0.05251313385792132
194,"The variables that are examined are the chart type which is categorical, bar spacing which is categorical, true ratio between bars which is quantitative, participant’s judged ratio which is quantitative, log error of judgment which is quantitative, and which bar was chosen as smaller which is categorical.",topic_0,3.9404229350616853e-308
195,"1. Type of graph – Categorical

2. Accuracy of bar height judgment – Quantitative

3. Time taken to respond – Quantitative

4. Participant background or experience – Categorical",topic_0,0.09903051426487662
196,The quantitative variables were the participant's numerical guess and the actual answer. The categorical variable was the type of graph.,topic_0,0.4094200735194142
197,"Type of chart- categorical

If the correct answer was given- quantitative",topic_0,0.0920034920101381
198,"1. Age of the Cow

*

Type: Quantitative

*

Description: The exact age of each cow, usually measured in years or months, to identify how age influences calving difficulties.

2. Calving Difficulty

*

Type: Categorical

*

Description: A classification of how difficult the calving process was (e.g., easy, moderate, or difficult). This could be assessed based on the need for human intervention or complications during delivery.

3. Calving Assistance Type

*

Type: Categorical

*

Description: The type of assistance provided during calving (e.g., no assistance, mechanical assistance, veterinary intervention, etc.).

4. Calving Outcome

*

Type: Categorical

*

Description: The outcome of the calving process (e.g., healthy calf, stillbirth, live calf with complications). This could also be categorized based on the health of the calf or cow after the birth.

5. Weight of the Cow

*

Type: Quantitative

*

Description: The weight of the cow could be used to explore how body condition or size influences calving ease.",topic_0,0.0895683678504571
199,"Some variables that were mentioned in this abstract were the bar spacing/color, and also how the graph was being formed or the orientation of the graph whether it was horizontal, or vertical pertaining to the data collected. These variables are categorical. Other variables such as the height of both bars (2D and 3D), and the size of the data represented, are examples of quantitative variables.",topic_0,0.404569113363555
200,"Graph type- categorial 

Bar grouping type- categorial 

Judged ratio of bar heights- quantitative

True ratio of bar heights- quantitative

Error in ratio judgement- quantitative",topic_0,0.0721995172543435
201,The categorical variable would be if students were able to perceive data better with the 3D models.,topic_0,0.06399117152157321
202,"Variables I remember asked was age and if I was a member of stat 218. Age is quantitative and if I was in the class or not is categorical. The response variable is my score on the experiment, quantitative.",topic_0,3.9280191947152554e-308
203,"The variables which were examined where the type of graphical display (categorical) as well as the graph features; color, size, and shape, which is also categorical. Another variable examined would be the accuracy of participants responses. This would be quantitative because students were asked to give a number for a portion of the graph depending on the number assigned to the other portion of the graph.",topic_0,0.5911758801641219
204,"Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical
Response variable: Accuracy of participant in estimating bar length; quantitative.",topic_0,1.0
205,The variable that was examined in this experiment is if people view 2D and 3D differently and which is more accurate.  It would be categorical because there are only two groups.,topic_0,0.05839641661255634
206,"The actual height difference between the blocks is quantitative, as the testers estimated. The estimation of error would also be quantitative. The taller block correctly identified would be categorical.",topic_0,1.726979862368821e-308
207,"*

How long something took – that’s a number, so it’s quantitative.

*

What choice someone made – like picking A or B, that’s a categorical variable.

*

Which group someone was in – like Group 1 or Group 2, that’s also categorical.

*

How many things someone got right – that’s a number, so it’s quantitative.",topic_0,0.08771451762187119
208,"Percentage - quantitative

How many people guessed what number - quantitative",topic_0,0.03636050337543578
209,"Im not sure what variables were exactly examined. I belive this reflection should be closer to the time we take the experiment, as we are college students trying to retain a lot of information, especially me as a senior graduating this year. I hardly remember the expeierment",topic_0,0.05322522233436075
210,"The experiment looked at the type of graph and bar spacing, which were categories. The judged ratio and log error were numbers. The correct bar choice was also a category.",topic_0,3.789669247324084e-308
211,Ratio accuracy and Graph type,topic_0,4.011552419777017e-308
212,"*

Chart type (2D, 3D, 3D printed) – categorical

*

Ratio judgment accuracy – quantitative",topic_0,0.05852842161015242
213,"Chart Type is categorical, the bar type was categorical.",topic_0,0.11661690950728046
214,The variables examined were the use of a computer or physical model. This was categorical. The response variable was how close to the true value the students responses were. This response was quantitative.,topic_0,0.02960011340921998
215,"Bar size- quantitative

Age- categorical

Education- categorical

Sex/gender- categorical",topic_0,0.04788283391160358
216,"The first variable is which bar was smaller, circle or triangle; categorical. The second variable is that if the bigger/taller bar of the two was 100 units, what is the size of the smaller; quantitative.",topic_0,2.068671142154821e-308
217,"Categorical: chart type - 3D vs 2D charts

Quantitative: Response Time - how long it took to make a judgement",topic_0,0.09427812234688336
218,"quantitative data

the percent height difference between the two bars",topic_0,0.02241816974389307
219,"How good a person's memory is - qualitative 

How good of eyesight they have - qualitative

seeing or not seeing color - qualitative",topic_0,0.07419213579473176
